,task,item,choice,gt,meta_tasks
55,data/test/high_school_biology_test.csv,55,B,D,['high school chemistry' 'anatomy']
56,data/test/high_school_biology_test.csv,56,A,C,['abstract algebra' 'high school statistics']
57,data/test/high_school_biology_test.csv,57,C,B,['high school physics' 'college chemistry']
58,data/test/high_school_biology_test.csv,58,A,C,['electrical engineering' 'anatomy']
59,data/test/high_school_biology_test.csv,59,A,D,['elementary mathematics' 'college mathematics']
60,data/test/high_school_biology_test.csv,60,A,D,['college chemistry' 'electrical engineering']
61,data/test/high_school_biology_test.csv,61,A,D,['college biology' 'electrical engineering']
62,data/test/high_school_biology_test.csv,62,D,A,['machine learning' 'college biology']
63,data/test/high_school_biology_test.csv,63,B,C,['astronomy' 'high school mathematics']
64,data/test/high_school_biology_test.csv,64,A,D,['college biology' 'college physics']
65,data/test/high_school_biology_test.csv,65,D,B,['elementary mathematics' 'anatomy']
66,data/test/high_school_biology_test.csv,66,C,C,['machine learning' 'college mathematics']
67,data/test/high_school_biology_test.csv,67,C,C,['abstract algebra' 'conceptual physics']
68,data/test/high_school_biology_test.csv,68,D,C,['machine learning' 'high school chemistry']
69,data/test/high_school_biology_test.csv,69,C,C,['college biology' 'college chemistry']
70,data/test/high_school_biology_test.csv,70,B,B,['college chemistry' 'anatomy']
71,data/test/high_school_biology_test.csv,71,B,D,['electrical engineering' 'abstract algebra']
72,data/test/high_school_biology_test.csv,72,B,D,['abstract algebra' 'computer security']
73,data/test/high_school_biology_test.csv,73,D,A,['college physics' 'abstract algebra']
74,data/test/high_school_biology_test.csv,74,C,D,['high school mathematics' 'anatomy']
75,data/test/high_school_biology_test.csv,75,B,D,['conceptual physics' 'high school statistics']
76,data/test/high_school_biology_test.csv,76,D,D,['college mathematics' 'elementary mathematics']
77,data/test/high_school_biology_test.csv,77,C,D,['high school computer science' 'college mathematics']
78,data/test/high_school_biology_test.csv,78,D,C,['electrical engineering' 'conceptual physics']
79,data/test/high_school_biology_test.csv,79,A,D,['computer security' 'machine learning']
80,data/test/high_school_biology_test.csv,80,D,C,['elementary mathematics' 'machine learning']
81,data/test/high_school_biology_test.csv,81,C,B,['elementary mathematics' 'high school mathematics']
82,data/test/high_school_biology_test.csv,82,A,C,['college biology' 'high school chemistry']
83,data/test/high_school_biology_test.csv,83,A,C,['machine learning' 'elementary mathematics']
84,data/test/high_school_biology_test.csv,84,C,D,['college chemistry' 'electrical engineering']
85,data/test/high_school_biology_test.csv,85,A,C,['high school physics' 'conceptual physics']
86,data/test/high_school_biology_test.csv,86,D,D,['conceptual physics' 'high school computer science']
87,data/test/high_school_biology_test.csv,87,A,C,['high school mathematics' 'computer security']
88,data/test/high_school_biology_test.csv,88,D,C,['high school chemistry' 'high school mathematics']
89,data/test/high_school_biology_test.csv,89,A,B,['astronomy' 'college biology']
90,data/test/high_school_biology_test.csv,90,A,C,['college physics' 'machine learning']
91,data/test/high_school_biology_test.csv,91,D,C,['college physics' 'college computer science']
92,data/test/high_school_biology_test.csv,92,A,C,['electrical engineering' 'astronomy']
93,data/test/high_school_biology_test.csv,93,B,D,['high school physics' 'college physics']
94,data/test/high_school_biology_test.csv,94,C,B,['college physics' 'high school physics']
95,data/test/high_school_biology_test.csv,95,C,C,['conceptual physics' 'high school physics']
96,data/test/high_school_biology_test.csv,96,D,B,['high school mathematics' 'college mathematics']
97,data/test/high_school_biology_test.csv,97,B,B,['conceptual physics' 'high school physics']
98,data/test/high_school_biology_test.csv,98,B,B,['elementary mathematics' 'high school statistics']
99,data/test/high_school_biology_test.csv,99,A,B,['anatomy' 'college chemistry']
100,data/test/high_school_biology_test.csv,100,D,C,['high school physics' 'machine learning']
101,data/test/high_school_biology_test.csv,101,C,D,['high school chemistry' 'anatomy']
102,data/test/high_school_biology_test.csv,102,D,D,['college chemistry' 'high school mathematics']
103,data/test/high_school_biology_test.csv,103,A,D,['high school mathematics' 'anatomy']
104,data/test/high_school_biology_test.csv,104,C,D,['high school chemistry' 'college mathematics']
105,data/test/high_school_biology_test.csv,105,C,C,['college computer science' 'high school computer science']
106,data/test/high_school_biology_test.csv,106,B,B,['high school statistics' 'machine learning']
107,data/test/high_school_biology_test.csv,107,C,C,['abstract algebra' 'high school computer science']
108,data/test/high_school_biology_test.csv,108,C,B,['anatomy' 'high school mathematics']
109,data/test/high_school_biology_test.csv,109,A,A,['elementary mathematics' 'college physics']
110,data/test/high_school_biology_test.csv,110,C,C,['college biology' 'abstract algebra']
111,data/test/high_school_biology_test.csv,111,D,C,['college chemistry' 'high school physics']
112,data/test/high_school_biology_test.csv,112,A,D,['high school physics' 'elementary mathematics']
113,data/test/high_school_biology_test.csv,113,D,B,['elementary mathematics' 'college physics']
114,data/test/high_school_biology_test.csv,114,D,B,['machine learning' 'high school computer science']
115,data/test/high_school_biology_test.csv,115,A,B,['college biology' 'abstract algebra']
116,data/test/high_school_biology_test.csv,116,B,B,['abstract algebra' 'college computer science']
117,data/test/high_school_biology_test.csv,117,A,A,['college mathematics' 'conceptual physics']
118,data/test/high_school_biology_test.csv,118,D,C,['astronomy' 'conceptual physics']
119,data/test/high_school_biology_test.csv,119,C,D,['college mathematics' 'high school mathematics']
120,data/test/high_school_biology_test.csv,120,C,A,['electrical engineering' 'college computer science']
121,data/test/high_school_biology_test.csv,121,A,A,['conceptual physics' 'astronomy']
122,data/test/high_school_biology_test.csv,122,A,D,['high school physics' 'high school mathematics']
123,data/test/high_school_biology_test.csv,123,B,D,['conceptual physics' 'high school computer science']
124,data/test/high_school_biology_test.csv,124,C,C,['conceptual physics' 'high school computer science']
125,data/test/high_school_biology_test.csv,125,A,C,['high school computer science' 'electrical engineering']
126,data/test/high_school_biology_test.csv,126,C,A,['computer security' 'conceptual physics']
127,data/test/high_school_biology_test.csv,127,D,B,['elementary mathematics' 'astronomy']
128,data/test/high_school_biology_test.csv,128,B,C,['college mathematics' 'college physics']
129,data/test/high_school_biology_test.csv,129,D,A,['abstract algebra' 'high school mathematics']
130,data/test/high_school_biology_test.csv,130,D,B,['high school chemistry' 'college chemistry']
131,data/test/high_school_biology_test.csv,131,B,D,['high school computer science' 'machine learning']
132,data/test/high_school_biology_test.csv,132,B,B,['high school chemistry' 'electrical engineering']
133,data/test/high_school_biology_test.csv,133,C,C,['conceptual physics' 'college biology']
134,data/test/high_school_biology_test.csv,134,B,B,['elementary mathematics' 'abstract algebra']
135,data/test/high_school_biology_test.csv,135,B,D,['machine learning' 'high school statistics']
136,data/test/high_school_biology_test.csv,136,D,D,['high school physics' 'college physics']
137,data/test/high_school_biology_test.csv,137,C,A,['computer security' 'astronomy']
138,data/test/high_school_biology_test.csv,138,D,C,['abstract algebra' 'astronomy']
139,data/test/high_school_biology_test.csv,139,B,D,['high school chemistry' 'elementary mathematics']
140,data/test/high_school_biology_test.csv,140,B,A,['astronomy' 'college physics']
141,data/test/high_school_biology_test.csv,141,A,C,['anatomy' 'high school physics']
142,data/test/high_school_biology_test.csv,142,A,D,['college chemistry' 'computer security']
143,data/test/high_school_biology_test.csv,143,D,D,['college chemistry' 'astronomy']
144,data/test/high_school_biology_test.csv,144,A,A,['college physics' 'machine learning']
145,data/test/high_school_biology_test.csv,145,C,D,['machine learning' 'computer security']
146,data/test/high_school_biology_test.csv,146,A,A,['high school chemistry' 'high school computer science']
147,data/test/high_school_biology_test.csv,147,B,C,['elementary mathematics' 'conceptual physics']
148,data/test/high_school_biology_test.csv,148,B,B,['machine learning' 'electrical engineering']
149,data/test/high_school_biology_test.csv,149,B,D,['high school chemistry' 'machine learning']
150,data/test/high_school_biology_test.csv,150,A,B,['high school statistics' 'college mathematics']
151,data/test/high_school_biology_test.csv,151,A,A,['college chemistry' 'anatomy']
152,data/test/high_school_biology_test.csv,152,B,A,['abstract algebra' 'elementary mathematics']
153,data/test/high_school_biology_test.csv,153,B,D,['high school physics' 'high school statistics']
154,data/test/high_school_biology_test.csv,154,D,D,['machine learning' 'college mathematics']
155,data/test/high_school_biology_test.csv,155,C,B,['high school statistics' 'college physics']
156,data/test/high_school_biology_test.csv,156,A,A,['astronomy' 'high school chemistry']
157,data/test/high_school_biology_test.csv,157,A,B,['elementary mathematics' 'high school mathematics']
158,data/test/high_school_biology_test.csv,158,A,D,['high school mathematics' 'conceptual physics']
159,data/test/high_school_biology_test.csv,159,D,D,['computer security' 'electrical engineering']
160,data/test/high_school_biology_test.csv,160,B,D,['conceptual physics' 'astronomy']
161,data/test/high_school_biology_test.csv,161,A,B,['anatomy' 'college biology']
162,data/test/high_school_biology_test.csv,162,B,D,['high school computer science' 'high school chemistry']
163,data/test/high_school_biology_test.csv,163,C,B,['college biology' 'computer security']
164,data/test/high_school_biology_test.csv,164,C,A,['college biology' 'high school statistics']
165,data/test/high_school_biology_test.csv,165,D,B,['high school computer science' 'college chemistry']
166,data/test/high_school_biology_test.csv,166,D,C,['machine learning' 'high school chemistry']
167,data/test/high_school_biology_test.csv,167,D,C,['elementary mathematics' 'college physics']
168,data/test/high_school_biology_test.csv,168,B,D,['college computer science' 'college physics']
169,data/test/high_school_biology_test.csv,169,B,D,['high school mathematics' 'high school computer science']
170,data/test/high_school_biology_test.csv,170,B,D,['electrical engineering' 'college biology']
171,data/test/high_school_biology_test.csv,171,D,A,['college chemistry' 'anatomy']
172,data/test/high_school_biology_test.csv,172,D,A,['college chemistry' 'high school computer science']
173,data/test/high_school_biology_test.csv,173,A,B,['abstract algebra' 'high school chemistry']
174,data/test/high_school_biology_test.csv,174,A,D,['high school computer science' 'college chemistry']
175,data/test/high_school_biology_test.csv,175,C,D,['abstract algebra' 'computer security']
176,data/test/high_school_biology_test.csv,176,B,C,['electrical engineering' 'elementary mathematics']
177,data/test/high_school_biology_test.csv,177,A,A,['astronomy' 'high school mathematics']
178,data/test/high_school_biology_test.csv,178,D,B,['college physics' 'high school statistics']
179,data/test/high_school_biology_test.csv,179,C,A,['machine learning' 'anatomy']
180,data/test/high_school_biology_test.csv,180,B,C,['elementary mathematics' 'college biology']
181,data/test/high_school_biology_test.csv,181,A,A,['high school computer science' 'astronomy']
182,data/test/high_school_biology_test.csv,182,A,C,['high school physics' 'college physics']
183,data/test/high_school_biology_test.csv,183,A,D,['high school computer science' 'anatomy']
184,data/test/high_school_biology_test.csv,184,B,D,['electrical engineering' 'astronomy']
185,data/test/high_school_biology_test.csv,185,A,D,['conceptual physics' 'computer security']
186,data/test/high_school_biology_test.csv,186,A,C,['astronomy' 'high school physics']
187,data/test/high_school_biology_test.csv,187,B,A,['anatomy' 'astronomy']
188,data/test/high_school_biology_test.csv,188,B,C,['abstract algebra' 'high school statistics']
189,data/test/high_school_biology_test.csv,189,D,D,['astronomy' 'high school statistics']
190,data/test/high_school_biology_test.csv,190,D,C,['electrical engineering' 'college biology']
191,data/test/high_school_biology_test.csv,191,C,B,['college mathematics' 'high school physics']
192,data/test/high_school_biology_test.csv,192,A,B,['college chemistry' 'college physics']
193,data/test/high_school_biology_test.csv,193,D,D,['machine learning' 'high school statistics']
194,data/test/high_school_biology_test.csv,194,A,D,['college mathematics' 'high school chemistry']
195,data/test/high_school_biology_test.csv,195,A,A,['college chemistry' 'high school statistics']
196,data/test/high_school_biology_test.csv,196,C,B,['high school mathematics' 'high school physics']
197,data/test/high_school_biology_test.csv,197,B,A,['abstract algebra' 'college chemistry']
198,data/test/high_school_biology_test.csv,198,C,A,['college physics' 'elementary mathematics']
199,data/test/high_school_biology_test.csv,199,A,A,['college biology' 'high school statistics']
200,data/test/high_school_biology_test.csv,200,B,B,['anatomy' 'high school statistics']
201,data/test/high_school_biology_test.csv,201,C,D,['elementary mathematics' 'astronomy']
202,data/test/high_school_biology_test.csv,202,A,D,['high school computer science' 'machine learning']
203,data/test/high_school_biology_test.csv,203,B,B,['high school physics' 'machine learning']
204,data/test/high_school_biology_test.csv,204,B,B,['high school computer science' 'college computer science']
205,data/test/high_school_biology_test.csv,205,D,A,['high school computer science' 'electrical engineering']
206,data/test/high_school_biology_test.csv,206,B,D,['high school physics' 'college computer science']
207,data/test/high_school_biology_test.csv,207,A,B,['high school mathematics' 'high school physics']
208,data/test/high_school_biology_test.csv,208,B,B,['college physics' 'machine learning']
209,data/test/high_school_biology_test.csv,209,B,A,['high school computer science' 'conceptual physics']
210,data/test/high_school_biology_test.csv,210,D,B,['elementary mathematics' 'high school statistics']
211,data/test/high_school_biology_test.csv,211,B,C,['high school chemistry' 'high school physics']
212,data/test/high_school_biology_test.csv,212,B,C,['college biology' 'high school chemistry']
213,data/test/high_school_biology_test.csv,213,D,B,['college biology' 'high school mathematics']
214,data/test/high_school_biology_test.csv,214,D,B,['astronomy' 'high school physics']
215,data/test/high_school_biology_test.csv,215,A,D,['elementary mathematics' 'high school computer science']
216,data/test/high_school_biology_test.csv,216,B,C,['electrical engineering' 'elementary mathematics']
217,data/test/high_school_biology_test.csv,217,B,C,['college physics' 'college mathematics']
218,data/test/high_school_biology_test.csv,218,B,D,['anatomy' 'astronomy']
219,data/test/high_school_biology_test.csv,219,D,C,['anatomy' 'astronomy']
220,data/test/high_school_biology_test.csv,220,C,B,['high school physics' 'computer security']
221,data/test/high_school_biology_test.csv,221,D,D,['high school mathematics' 'high school chemistry']
222,data/test/high_school_biology_test.csv,222,B,D,['high school chemistry' 'college biology']
223,data/test/high_school_biology_test.csv,223,A,D,['high school physics' 'college computer science']
224,data/test/high_school_biology_test.csv,224,B,C,['astronomy' 'conceptual physics']
225,data/test/high_school_biology_test.csv,225,A,A,['high school computer science' 'college computer science']
226,data/test/high_school_biology_test.csv,226,B,C,['high school computer science' 'college chemistry']
227,data/test/high_school_biology_test.csv,227,C,D,['astronomy' 'abstract algebra']
228,data/test/high_school_biology_test.csv,228,A,D,['anatomy' 'conceptual physics']
229,data/test/high_school_biology_test.csv,229,C,B,['college biology' 'astronomy']
230,data/test/high_school_biology_test.csv,230,B,B,['computer security' 'astronomy']
231,data/test/high_school_biology_test.csv,231,C,B,['computer security' 'college biology']
232,data/test/high_school_biology_test.csv,232,A,D,['college biology' 'computer security']
233,data/test/high_school_biology_test.csv,233,B,D,['high school statistics' 'college chemistry']
234,data/test/high_school_biology_test.csv,234,A,B,['astronomy' 'elementary mathematics']
235,data/test/high_school_biology_test.csv,235,A,D,['machine learning' 'astronomy']
236,data/test/high_school_biology_test.csv,236,B,D,['high school statistics' 'machine learning']
237,data/test/high_school_biology_test.csv,237,D,B,['college computer science' 'high school computer science']
238,data/test/high_school_biology_test.csv,238,C,C,['astronomy' 'college chemistry']
239,data/test/high_school_biology_test.csv,239,B,C,['high school statistics' 'elementary mathematics']
240,data/test/high_school_biology_test.csv,240,D,C,['college mathematics' 'anatomy']
241,data/test/high_school_biology_test.csv,241,A,D,['college chemistry' 'computer security']
242,data/test/high_school_biology_test.csv,242,A,B,['high school statistics' 'electrical engineering']
243,data/test/high_school_biology_test.csv,243,A,B,['astronomy' 'anatomy']
244,data/test/high_school_biology_test.csv,244,A,D,['elementary mathematics' 'astronomy']
245,data/test/high_school_biology_test.csv,245,B,B,['astronomy' 'abstract algebra']
246,data/test/high_school_biology_test.csv,246,A,D,['college computer science' 'elementary mathematics']
247,data/test/high_school_biology_test.csv,247,C,A,['high school chemistry' 'astronomy']
248,data/test/high_school_biology_test.csv,248,D,B,['anatomy' 'college physics']
249,data/test/high_school_biology_test.csv,249,D,C,['conceptual physics' 'high school statistics']
250,data/test/high_school_biology_test.csv,250,C,C,['college mathematics' 'high school computer science']
251,data/test/high_school_biology_test.csv,251,A,B,['high school statistics' 'college physics']
252,data/test/high_school_biology_test.csv,252,C,A,['computer security' 'college biology']
253,data/test/high_school_biology_test.csv,253,A,A,['high school mathematics' 'conceptual physics']
254,data/test/high_school_biology_test.csv,254,D,D,['college chemistry' 'college biology']
255,data/test/high_school_biology_test.csv,255,B,D,['high school chemistry' 'electrical engineering']
256,data/test/high_school_biology_test.csv,256,D,D,['abstract algebra' 'computer security']
257,data/test/high_school_biology_test.csv,257,D,D,['college computer science' 'college physics']
258,data/test/high_school_biology_test.csv,258,C,C,['college biology' 'machine learning']
259,data/test/high_school_biology_test.csv,259,B,D,['electrical engineering' 'college physics']
260,data/test/high_school_biology_test.csv,260,D,D,['high school physics' 'electrical engineering']
261,data/test/high_school_biology_test.csv,261,B,A,['computer security' 'college mathematics']
262,data/test/high_school_biology_test.csv,262,A,A,['machine learning' 'high school computer science']
263,data/test/high_school_biology_test.csv,263,A,C,['high school physics' 'college mathematics']
264,data/test/high_school_biology_test.csv,264,C,B,['high school physics' 'machine learning']
265,data/test/high_school_biology_test.csv,265,C,B,['college physics' 'anatomy']
266,data/test/high_school_biology_test.csv,266,A,A,['college computer science' 'machine learning']
267,data/test/high_school_biology_test.csv,267,C,D,['college mathematics' 'high school computer science']
268,data/test/high_school_biology_test.csv,268,C,A,['elementary mathematics' 'high school computer science']
269,data/test/high_school_biology_test.csv,269,B,C,['college physics' 'high school statistics']
270,data/test/high_school_biology_test.csv,270,B,A,['college chemistry' 'college physics']
271,data/test/high_school_biology_test.csv,271,C,C,['college physics' 'college biology']
272,data/test/high_school_biology_test.csv,272,C,A,['computer security' 'high school physics']
273,data/test/high_school_biology_test.csv,273,A,A,['high school physics' 'college biology']
274,data/test/high_school_biology_test.csv,274,B,B,['anatomy' 'college chemistry']
275,data/test/high_school_biology_test.csv,275,A,A,['conceptual physics' 'high school chemistry']
276,data/test/high_school_biology_test.csv,276,B,C,['conceptual physics' 'college chemistry']
277,data/test/high_school_biology_test.csv,277,C,B,['college mathematics' 'high school physics']
278,data/test/high_school_biology_test.csv,278,A,A,['conceptual physics' 'college chemistry']
279,data/test/high_school_biology_test.csv,279,B,D,['computer security' 'abstract algebra']
280,data/test/high_school_biology_test.csv,280,D,C,['elementary mathematics' 'college physics']
281,data/test/high_school_biology_test.csv,281,A,D,['high school computer science' 'college physics']
282,data/test/high_school_biology_test.csv,282,D,D,['conceptual physics' 'anatomy']
283,data/test/high_school_biology_test.csv,283,C,B,['elementary mathematics' 'electrical engineering']
284,data/test/high_school_biology_test.csv,284,A,A,['college mathematics' 'high school statistics']
285,data/test/high_school_biology_test.csv,285,B,D,['high school computer science' 'electrical engineering']
286,data/test/high_school_biology_test.csv,286,D,B,['high school statistics' 'high school computer science']
287,data/test/high_school_biology_test.csv,287,A,B,['astronomy' 'anatomy']
288,data/test/high_school_biology_test.csv,288,A,A,['college biology' 'high school chemistry']
289,data/test/high_school_biology_test.csv,289,A,D,['conceptual physics' 'high school chemistry']
290,data/test/high_school_biology_test.csv,290,D,D,['high school mathematics' 'anatomy']
291,data/test/high_school_biology_test.csv,291,A,D,['anatomy' 'high school physics']
292,data/test/high_school_biology_test.csv,292,A,C,['college biology' 'abstract algebra']
293,data/test/high_school_biology_test.csv,293,D,D,['machine learning' 'astronomy']
294,data/test/high_school_biology_test.csv,294,B,C,['abstract algebra' 'college biology']
295,data/test/high_school_biology_test.csv,295,D,D,['high school chemistry' 'high school mathematics']
296,data/test/high_school_biology_test.csv,296,A,D,['college computer science' 'college biology']
297,data/test/high_school_biology_test.csv,297,A,D,['conceptual physics' 'high school chemistry']
298,data/test/high_school_biology_test.csv,298,B,A,['electrical engineering' 'conceptual physics']
299,data/test/high_school_biology_test.csv,299,C,D,['anatomy' 'college biology']
300,data/test/high_school_biology_test.csv,300,A,B,['high school physics' 'high school statistics']
301,data/test/high_school_biology_test.csv,301,B,D,['computer security' 'high school computer science']
302,data/test/high_school_biology_test.csv,302,B,A,['high school chemistry' 'electrical engineering']
303,data/test/high_school_biology_test.csv,303,D,B,['college physics' 'astronomy']
304,data/test/high_school_biology_test.csv,304,A,B,['college biology' 'high school chemistry']
305,data/test/high_school_biology_test.csv,305,A,C,['machine learning' 'electrical engineering']
306,data/test/high_school_biology_test.csv,306,D,B,['college mathematics' 'abstract algebra']
307,data/test/high_school_biology_test.csv,307,D,D,['college chemistry' 'anatomy']
308,data/test/high_school_biology_test.csv,308,A,B,['college biology' 'college mathematics']
309,data/test/high_school_biology_test.csv,309,C,B,['elementary mathematics' 'anatomy']
