,task,item,choice,gt,meta_tasks
69,data/test/high_school_chemistry_test.csv,69,D,D,['college mathematics' 'high school mathematics']
70,data/test/high_school_chemistry_test.csv,70,D,B,['college mathematics' 'college computer science']
71,data/test/high_school_chemistry_test.csv,71,B,B,['high school mathematics' 'college physics']
72,data/test/high_school_chemistry_test.csv,72,D,D,['astronomy' 'electrical engineering']
73,data/test/high_school_chemistry_test.csv,73,B,C,['astronomy' 'computer security']
74,data/test/high_school_chemistry_test.csv,74,D,D,['anatomy' 'astronomy']
75,data/test/high_school_chemistry_test.csv,75,D,B,['machine learning' 'computer security']
76,data/test/high_school_chemistry_test.csv,76,B,B,['college chemistry' 'college biology']
77,data/test/high_school_chemistry_test.csv,77,D,B,['abstract algebra' 'computer security']
78,data/test/high_school_chemistry_test.csv,78,D,B,['anatomy' 'conceptual physics']
79,data/test/high_school_chemistry_test.csv,79,C,C,['college physics' 'college chemistry']
80,data/test/high_school_chemistry_test.csv,80,B,B,['college computer science' 'high school computer science']
81,data/test/high_school_chemistry_test.csv,81,A,A,['college mathematics' 'college computer science']
82,data/test/high_school_chemistry_test.csv,82,D,C,['high school physics' 'astronomy']
83,data/test/high_school_chemistry_test.csv,83,B,B,['astronomy' 'anatomy']
84,data/test/high_school_chemistry_test.csv,84,B,B,['college biology' 'high school biology']
85,data/test/high_school_chemistry_test.csv,85,A,A,['high school physics' 'abstract algebra']
86,data/test/high_school_chemistry_test.csv,86,A,A,['high school statistics' 'college chemistry']
87,data/test/high_school_chemistry_test.csv,87,B,B,['abstract algebra' 'college mathematics']
88,data/test/high_school_chemistry_test.csv,88,B,C,['college mathematics' 'astronomy']
89,data/test/high_school_chemistry_test.csv,89,C,C,['electrical engineering' 'high school physics']
90,data/test/high_school_chemistry_test.csv,90,D,C,['elementary mathematics' 'high school physics']
91,data/test/high_school_chemistry_test.csv,91,D,B,['abstract algebra' 'high school mathematics']
92,data/test/high_school_chemistry_test.csv,92,D,D,['abstract algebra' 'college mathematics']
93,data/test/high_school_chemistry_test.csv,93,B,D,['computer security' 'college biology']
94,data/test/high_school_chemistry_test.csv,94,D,D,['college computer science' 'electrical engineering']
95,data/test/high_school_chemistry_test.csv,95,D,D,['college biology' 'anatomy']
96,data/test/high_school_chemistry_test.csv,96,D,D,['high school biology' 'machine learning']
97,data/test/high_school_chemistry_test.csv,97,A,C,['conceptual physics' 'elementary mathematics']
98,data/test/high_school_chemistry_test.csv,98,A,C,['astronomy' 'college physics']
99,data/test/high_school_chemistry_test.csv,99,B,A,['high school computer science' 'college mathematics']
100,data/test/high_school_chemistry_test.csv,100,B,B,['high school physics' 'college mathematics']
101,data/test/high_school_chemistry_test.csv,101,D,D,['abstract algebra' 'astronomy']
102,data/test/high_school_chemistry_test.csv,102,D,B,['high school physics' 'elementary mathematics']
103,data/test/high_school_chemistry_test.csv,103,C,C,['abstract algebra' 'high school biology']
104,data/test/high_school_chemistry_test.csv,104,C,C,['machine learning' 'conceptual physics']
105,data/test/high_school_chemistry_test.csv,105,D,A,['high school mathematics' 'electrical engineering']
106,data/test/high_school_chemistry_test.csv,106,D,C,['elementary mathematics' 'high school statistics']
107,data/test/high_school_chemistry_test.csv,107,D,D,['electrical engineering' 'high school physics']
108,data/test/high_school_chemistry_test.csv,108,B,B,['electrical engineering' 'high school mathematics']
109,data/test/high_school_chemistry_test.csv,109,A,D,['high school biology' 'elementary mathematics']
110,data/test/high_school_chemistry_test.csv,110,B,B,['electrical engineering' 'high school statistics']
111,data/test/high_school_chemistry_test.csv,111,A,A,['high school statistics' 'conceptual physics']
112,data/test/high_school_chemistry_test.csv,112,D,D,['high school physics' 'college biology']
113,data/test/high_school_chemistry_test.csv,113,C,C,['anatomy' 'elementary mathematics']
114,data/test/high_school_chemistry_test.csv,114,B,B,['astronomy' 'high school statistics']
115,data/test/high_school_chemistry_test.csv,115,D,D,['anatomy' 'electrical engineering']
116,data/test/high_school_chemistry_test.csv,116,D,D,['conceptual physics' 'anatomy']
117,data/test/high_school_chemistry_test.csv,117,A,D,['machine learning' 'elementary mathematics']
118,data/test/high_school_chemistry_test.csv,118,A,A,['electrical engineering' 'high school computer science']
119,data/test/high_school_chemistry_test.csv,119,D,C,['high school mathematics' 'computer security']
120,data/test/high_school_chemistry_test.csv,120,C,C,['conceptual physics' 'anatomy']
121,data/test/high_school_chemistry_test.csv,121,C,B,['college biology' 'college mathematics']
122,data/test/high_school_chemistry_test.csv,122,B,D,['college chemistry' 'conceptual physics']
123,data/test/high_school_chemistry_test.csv,123,B,B,['anatomy' 'college physics']
124,data/test/high_school_chemistry_test.csv,124,A,A,['college computer science' 'college mathematics']
125,data/test/high_school_chemistry_test.csv,125,B,B,['conceptual physics' 'high school computer science']
126,data/test/high_school_chemistry_test.csv,126,D,D,['astronomy' 'college computer science']
127,data/test/high_school_chemistry_test.csv,127,B,C,['electrical engineering' 'high school biology']
128,data/test/high_school_chemistry_test.csv,128,B,B,['computer security' 'college chemistry']
129,data/test/high_school_chemistry_test.csv,129,B,D,['college mathematics' 'high school biology']
130,data/test/high_school_chemistry_test.csv,130,D,D,['high school computer science' 'high school mathematics']
131,data/test/high_school_chemistry_test.csv,131,D,D,['anatomy' 'high school computer science']
132,data/test/high_school_chemistry_test.csv,132,D,D,['anatomy' 'machine learning']
133,data/test/high_school_chemistry_test.csv,133,D,D,['college biology' 'machine learning']
134,data/test/high_school_chemistry_test.csv,134,C,B,['machine learning' 'electrical engineering']
135,data/test/high_school_chemistry_test.csv,135,B,B,['computer security' 'college chemistry']
136,data/test/high_school_chemistry_test.csv,136,C,C,['college mathematics' 'high school biology']
137,data/test/high_school_chemistry_test.csv,137,D,A,['elementary mathematics' 'high school physics']
138,data/test/high_school_chemistry_test.csv,138,D,B,['high school statistics' 'anatomy']
139,data/test/high_school_chemistry_test.csv,139,D,D,['college mathematics' 'electrical engineering']
140,data/test/high_school_chemistry_test.csv,140,B,B,['computer security' 'college chemistry']
141,data/test/high_school_chemistry_test.csv,141,B,B,['conceptual physics' 'college chemistry']
142,data/test/high_school_chemistry_test.csv,142,B,B,['abstract algebra' 'machine learning']
143,data/test/high_school_chemistry_test.csv,143,B,C,['college mathematics' 'machine learning']
144,data/test/high_school_chemistry_test.csv,144,A,D,['high school biology' 'elementary mathematics']
145,data/test/high_school_chemistry_test.csv,145,B,C,['machine learning' 'college computer science']
146,data/test/high_school_chemistry_test.csv,146,B,B,['high school statistics' 'college computer science']
147,data/test/high_school_chemistry_test.csv,147,B,C,['anatomy' 'college biology']
148,data/test/high_school_chemistry_test.csv,148,C,C,['astronomy' 'high school physics']
149,data/test/high_school_chemistry_test.csv,149,D,B,['conceptual physics' 'machine learning']
150,data/test/high_school_chemistry_test.csv,150,C,C,['high school computer science' 'conceptual physics']
151,data/test/high_school_chemistry_test.csv,151,D,B,['anatomy' 'conceptual physics']
152,data/test/high_school_chemistry_test.csv,152,D,D,['computer security' 'high school computer science']
153,data/test/high_school_chemistry_test.csv,153,B,C,['conceptual physics' 'high school computer science']
154,data/test/high_school_chemistry_test.csv,154,B,A,['high school statistics' 'conceptual physics']
155,data/test/high_school_chemistry_test.csv,155,C,C,['conceptual physics' 'high school physics']
156,data/test/high_school_chemistry_test.csv,156,B,B,['college chemistry' 'computer security']
157,data/test/high_school_chemistry_test.csv,157,C,C,['high school computer science' 'college biology']
158,data/test/high_school_chemistry_test.csv,158,C,C,['high school mathematics' 'conceptual physics']
159,data/test/high_school_chemistry_test.csv,159,D,C,['college computer science' 'astronomy']
160,data/test/high_school_chemistry_test.csv,160,D,B,['astronomy' 'elementary mathematics']
161,data/test/high_school_chemistry_test.csv,161,D,C,['electrical engineering' 'college physics']
162,data/test/high_school_chemistry_test.csv,162,C,C,['college mathematics' 'college biology']
163,data/test/high_school_chemistry_test.csv,163,C,C,['high school statistics' 'computer security']
164,data/test/high_school_chemistry_test.csv,164,B,B,['college mathematics' 'high school physics']
165,data/test/high_school_chemistry_test.csv,165,D,D,['college computer science' 'high school biology']
166,data/test/high_school_chemistry_test.csv,166,D,D,['elementary mathematics' 'abstract algebra']
167,data/test/high_school_chemistry_test.csv,167,A,B,['college biology' 'computer security']
168,data/test/high_school_chemistry_test.csv,168,C,C,['abstract algebra' 'college physics']
169,data/test/high_school_chemistry_test.csv,169,D,D,['college computer science' 'college biology']
170,data/test/high_school_chemistry_test.csv,170,D,C,['anatomy' 'elementary mathematics']
171,data/test/high_school_chemistry_test.csv,171,D,B,['computer security' 'conceptual physics']
172,data/test/high_school_chemistry_test.csv,172,C,C,['electrical engineering' 'anatomy']
173,data/test/high_school_chemistry_test.csv,173,D,A,['high school mathematics' 'elementary mathematics']
174,data/test/high_school_chemistry_test.csv,174,B,A,['high school biology' 'electrical engineering']
175,data/test/high_school_chemistry_test.csv,175,D,D,['astronomy' 'elementary mathematics']
176,data/test/high_school_chemistry_test.csv,176,D,D,['anatomy' 'conceptual physics']
177,data/test/high_school_chemistry_test.csv,177,C,A,['electrical engineering' 'college computer science']
178,data/test/high_school_chemistry_test.csv,178,D,C,['college computer science' 'machine learning']
179,data/test/high_school_chemistry_test.csv,179,D,A,['high school statistics' 'high school physics']
180,data/test/high_school_chemistry_test.csv,180,B,B,['high school biology' 'high school statistics']
181,data/test/high_school_chemistry_test.csv,181,D,D,['machine learning' 'high school computer science']
182,data/test/high_school_chemistry_test.csv,182,C,C,['college mathematics' 'conceptual physics']
183,data/test/high_school_chemistry_test.csv,183,B,D,['conceptual physics' 'astronomy']
184,data/test/high_school_chemistry_test.csv,184,C,A,['electrical engineering' 'high school mathematics']
185,data/test/high_school_chemistry_test.csv,185,C,B,['high school statistics' 'college mathematics']
186,data/test/high_school_chemistry_test.csv,186,D,C,['anatomy' 'conceptual physics']
187,data/test/high_school_chemistry_test.csv,187,B,D,['college physics' 'college mathematics']
188,data/test/high_school_chemistry_test.csv,188,D,C,['high school mathematics' 'conceptual physics']
189,data/test/high_school_chemistry_test.csv,189,B,B,['astronomy' 'abstract algebra']
190,data/test/high_school_chemistry_test.csv,190,C,A,['college mathematics' 'abstract algebra']
191,data/test/high_school_chemistry_test.csv,191,C,D,['anatomy' 'college physics']
192,data/test/high_school_chemistry_test.csv,192,D,D,['college mathematics' 'machine learning']
193,data/test/high_school_chemistry_test.csv,193,A,A,['high school statistics' 'high school computer science']
194,data/test/high_school_chemistry_test.csv,194,B,D,['astronomy' 'college chemistry']
195,data/test/high_school_chemistry_test.csv,195,B,B,['abstract algebra' 'machine learning']
196,data/test/high_school_chemistry_test.csv,196,C,C,['college chemistry' 'college physics']
197,data/test/high_school_chemistry_test.csv,197,C,C,['college computer science' 'astronomy']
198,data/test/high_school_chemistry_test.csv,198,C,D,['high school statistics' 'college chemistry']
199,data/test/high_school_chemistry_test.csv,199,B,B,['elementary mathematics' 'college biology']
200,data/test/high_school_chemistry_test.csv,200,B,B,['computer security' 'college physics']
201,data/test/high_school_chemistry_test.csv,201,D,C,['high school statistics' 'electrical engineering']
202,data/test/high_school_chemistry_test.csv,202,D,B,['electrical engineering' 'college chemistry']
