,task,item,choice,gt,meta_tasks
34,data/test/high_school_mathematics_test.csv,34,,A,['astronomy' 'computer security']
35,data/test/high_school_mathematics_test.csv,35,C,D,['college computer science' 'college mathematics']
36,data/test/high_school_mathematics_test.csv,36,B,C,['abstract algebra' 'anatomy']
37,data/test/high_school_mathematics_test.csv,37,A,C,['conceptual physics' 'machine learning']
38,data/test/high_school_mathematics_test.csv,38,C,A,['college physics' 'college mathematics']
39,data/test/high_school_mathematics_test.csv,39,C,A,['conceptual physics' 'elementary mathematics']
40,data/test/high_school_mathematics_test.csv,40,C,B,['computer security' 'high school biology']
41,data/test/high_school_mathematics_test.csv,41,D,C,['high school physics' 'conceptual physics']
42,data/test/high_school_mathematics_test.csv,42,D,B,['high school chemistry' 'college biology']
43,data/test/high_school_mathematics_test.csv,43,A,C,['machine learning' 'abstract algebra']
44,data/test/high_school_mathematics_test.csv,44,C,C,['high school statistics' 'high school chemistry']
45,data/test/high_school_mathematics_test.csv,45,C,D,['machine learning' 'college chemistry']
46,data/test/high_school_mathematics_test.csv,46,C,D,['college mathematics' 'high school chemistry']
47,data/test/high_school_mathematics_test.csv,47,B,A,['anatomy' 'high school chemistry']
48,data/test/high_school_mathematics_test.csv,48,A,D,['college chemistry' 'college mathematics']
49,data/test/high_school_mathematics_test.csv,49,C,B,['college physics' 'college chemistry']
50,data/test/high_school_mathematics_test.csv,50,C,D,['high school computer science' 'computer security']
51,data/test/high_school_mathematics_test.csv,51,C,A,['high school chemistry' 'elementary mathematics']
52,data/test/high_school_mathematics_test.csv,52,D,B,['high school chemistry' 'college biology']
53,data/test/high_school_mathematics_test.csv,53,B,C,['college chemistry' 'conceptual physics']
54,data/test/high_school_mathematics_test.csv,54,B,C,['college computer science' 'high school chemistry']
55,data/test/high_school_mathematics_test.csv,55,B,A,['high school computer science' 'college mathematics']
56,data/test/high_school_mathematics_test.csv,56,B,B,['high school physics' 'college chemistry']
57,data/test/high_school_mathematics_test.csv,57,D,B,['conceptual physics' 'elementary mathematics']
58,data/test/high_school_mathematics_test.csv,58,B,B,['abstract algebra' 'machine learning']
59,data/test/high_school_mathematics_test.csv,59,D,C,['college chemistry' 'elementary mathematics']
60,data/test/high_school_mathematics_test.csv,60,D,D,['abstract algebra' 'electrical engineering']
61,data/test/high_school_mathematics_test.csv,61,B,B,['computer security' 'electrical engineering']
62,data/test/high_school_mathematics_test.csv,62,A,A,['college physics' 'conceptual physics']
63,data/test/high_school_mathematics_test.csv,63,B,D,['high school chemistry' 'conceptual physics']
64,data/test/high_school_mathematics_test.csv,64,C,C,['elementary mathematics' 'electrical engineering']
65,data/test/high_school_mathematics_test.csv,65,A,B,['elementary mathematics' 'electrical engineering']
66,data/test/high_school_mathematics_test.csv,66,C,C,['machine learning' 'computer security']
67,data/test/high_school_mathematics_test.csv,67,C,B,['anatomy' 'college chemistry']
68,data/test/high_school_mathematics_test.csv,68,D,D,['computer security' 'conceptual physics']
69,data/test/high_school_mathematics_test.csv,69,B,A,['astronomy' 'anatomy']
70,data/test/high_school_mathematics_test.csv,70,C,C,['high school chemistry' 'college computer science']
71,data/test/high_school_mathematics_test.csv,71,B,B,['astronomy' 'college computer science']
72,data/test/high_school_mathematics_test.csv,72,C,A,['high school physics' 'electrical engineering']
73,data/test/high_school_mathematics_test.csv,73,C,C,['college mathematics' 'elementary mathematics']
74,data/test/high_school_mathematics_test.csv,74,B,B,['high school statistics' 'machine learning']
75,data/test/high_school_mathematics_test.csv,75,C,D,['high school physics' 'college computer science']
76,data/test/high_school_mathematics_test.csv,76,D,D,['college computer science' 'college physics']
77,data/test/high_school_mathematics_test.csv,77,A,A,['high school physics' 'computer security']
78,data/test/high_school_mathematics_test.csv,78,D,C,['college biology' 'high school chemistry']
79,data/test/high_school_mathematics_test.csv,79,B,B,['astronomy' 'abstract algebra']
80,data/test/high_school_mathematics_test.csv,80,B,B,['anatomy' 'college biology']
81,data/test/high_school_mathematics_test.csv,81,C,A,['high school statistics' 'elementary mathematics']
82,data/test/high_school_mathematics_test.csv,82,D,C,['high school computer science' 'college chemistry']
83,data/test/high_school_mathematics_test.csv,83,B,D,['high school biology' 'anatomy']
84,data/test/high_school_mathematics_test.csv,84,D,D,['high school biology' 'high school chemistry']
85,data/test/high_school_mathematics_test.csv,85,B,B,['machine learning' 'high school biology']
86,data/test/high_school_mathematics_test.csv,86,C,D,['machine learning' 'college chemistry']
87,data/test/high_school_mathematics_test.csv,87,C,A,['electrical engineering' 'abstract algebra']
88,data/test/high_school_mathematics_test.csv,88,B,D,['conceptual physics' 'machine learning']
89,data/test/high_school_mathematics_test.csv,89,D,C,['college chemistry' 'high school computer science']
90,data/test/high_school_mathematics_test.csv,90,B,B,['astronomy' 'college physics']
91,data/test/high_school_mathematics_test.csv,91,B,C,['high school statistics' 'anatomy']
92,data/test/high_school_mathematics_test.csv,92,B,B,['computer security' 'high school computer science']
93,data/test/high_school_mathematics_test.csv,93,B,D,['college mathematics' 'high school biology']
94,data/test/high_school_mathematics_test.csv,94,C,A,['conceptual physics' 'electrical engineering']
95,data/test/high_school_mathematics_test.csv,95,C,A,['elementary mathematics' 'machine learning']
96,data/test/high_school_mathematics_test.csv,96,C,A,['college chemistry' 'elementary mathematics']
97,data/test/high_school_mathematics_test.csv,97,B,B,['high school statistics' 'college biology']
98,data/test/high_school_mathematics_test.csv,98,D,C,['computer security' 'high school computer science']
99,data/test/high_school_mathematics_test.csv,99,C,A,['conceptual physics' 'high school chemistry']
100,data/test/high_school_mathematics_test.csv,100,B,B,['electrical engineering' 'high school statistics']
101,data/test/high_school_mathematics_test.csv,101,C,D,['abstract algebra' 'college mathematics']
102,data/test/high_school_mathematics_test.csv,102,D,C,['college mathematics' 'high school computer science']
103,data/test/high_school_mathematics_test.csv,103,C,D,['college chemistry' 'high school biology']
104,data/test/high_school_mathematics_test.csv,104,D,D,['college chemistry' 'high school physics']
105,data/test/high_school_mathematics_test.csv,105,A,A,['elementary mathematics' 'college computer science']
106,data/test/high_school_mathematics_test.csv,106,B,B,['anatomy' 'computer security']
107,data/test/high_school_mathematics_test.csv,107,B,C,['computer security' 'high school chemistry']
108,data/test/high_school_mathematics_test.csv,108,B,C,['college chemistry' 'high school biology']
109,data/test/high_school_mathematics_test.csv,109,D,D,['computer security' 'electrical engineering']
110,data/test/high_school_mathematics_test.csv,110,C,C,['computer security' 'conceptual physics']
111,data/test/high_school_mathematics_test.csv,111,C,C,['high school statistics' 'college mathematics']
112,data/test/high_school_mathematics_test.csv,112,C,A,['electrical engineering' 'college computer science']
113,data/test/high_school_mathematics_test.csv,113,A,A,['high school statistics' 'college chemistry']
114,data/test/high_school_mathematics_test.csv,114,B,D,['high school chemistry' 'machine learning']
115,data/test/high_school_mathematics_test.csv,115,C,A,['high school chemistry' 'electrical engineering']
116,data/test/high_school_mathematics_test.csv,116,B,C,['college computer science' 'machine learning']
117,data/test/high_school_mathematics_test.csv,117,C,C,['high school biology' 'anatomy']
118,data/test/high_school_mathematics_test.csv,118,B,A,['electrical engineering' 'abstract algebra']
119,data/test/high_school_mathematics_test.csv,119,B,B,['high school chemistry' 'high school physics']
120,data/test/high_school_mathematics_test.csv,120,D,B,['college computer science' 'high school computer science']
121,data/test/high_school_mathematics_test.csv,121,B,A,['astronomy' 'college biology']
122,data/test/high_school_mathematics_test.csv,122,B,D,['college computer science' 'astronomy']
123,data/test/high_school_mathematics_test.csv,123,D,B,['high school biology' 'anatomy']
124,data/test/high_school_mathematics_test.csv,124,B,D,['high school chemistry' 'high school physics']
125,data/test/high_school_mathematics_test.csv,125,C,D,['machine learning' 'electrical engineering']
126,data/test/high_school_mathematics_test.csv,126,B,A,['machine learning' 'abstract algebra']
127,data/test/high_school_mathematics_test.csv,127,C,C,['high school statistics' 'high school chemistry']
128,data/test/high_school_mathematics_test.csv,128,B,C,['college computer science' 'anatomy']
129,data/test/high_school_mathematics_test.csv,129,C,B,['computer security' 'high school statistics']
130,data/test/high_school_mathematics_test.csv,130,A,A,['high school chemistry' 'college biology']
131,data/test/high_school_mathematics_test.csv,131,C,B,['high school physics' 'computer security']
132,data/test/high_school_mathematics_test.csv,132,D,D,['electrical engineering' 'elementary mathematics']
133,data/test/high_school_mathematics_test.csv,133,B,B,['elementary mathematics' 'computer security']
134,data/test/high_school_mathematics_test.csv,134,A,B,['conceptual physics' 'high school biology']
135,data/test/high_school_mathematics_test.csv,135,C,B,['electrical engineering' 'conceptual physics']
136,data/test/high_school_mathematics_test.csv,136,B,B,['high school chemistry' 'anatomy']
137,data/test/high_school_mathematics_test.csv,137,B,B,['machine learning' 'conceptual physics']
138,data/test/high_school_mathematics_test.csv,138,B,B,['college physics' 'college chemistry']
139,data/test/high_school_mathematics_test.csv,139,D,D,['college computer science' 'astronomy']
140,data/test/high_school_mathematics_test.csv,140,B,D,['high school physics' 'college computer science']
141,data/test/high_school_mathematics_test.csv,141,B,B,['college physics' 'high school biology']
142,data/test/high_school_mathematics_test.csv,142,D,D,['high school chemistry' 'college physics']
143,data/test/high_school_mathematics_test.csv,143,B,A,['high school statistics' 'college biology']
144,data/test/high_school_mathematics_test.csv,144,C,D,['high school physics' 'high school computer science']
145,data/test/high_school_mathematics_test.csv,145,B,D,['college physics' 'machine learning']
146,data/test/high_school_mathematics_test.csv,146,B,A,['high school biology' 'astronomy']
147,data/test/high_school_mathematics_test.csv,147,D,C,['high school physics' 'electrical engineering']
148,data/test/high_school_mathematics_test.csv,148,D,D,['college physics' 'high school physics']
149,data/test/high_school_mathematics_test.csv,149,C,D,['college mathematics' 'college computer science']
150,data/test/high_school_mathematics_test.csv,150,B,C,['elementary mathematics' 'high school statistics']
151,data/test/high_school_mathematics_test.csv,151,C,C,['computer security' 'abstract algebra']
152,data/test/high_school_mathematics_test.csv,152,C,C,['anatomy' 'high school computer science']
153,data/test/high_school_mathematics_test.csv,153,B,B,['machine learning' 'astronomy']
154,data/test/high_school_mathematics_test.csv,154,D,A,['conceptual physics' 'abstract algebra']
155,data/test/high_school_mathematics_test.csv,155,C,C,['college mathematics' 'elementary mathematics']
156,data/test/high_school_mathematics_test.csv,156,B,D,['conceptual physics' 'high school chemistry']
157,data/test/high_school_mathematics_test.csv,157,B,D,['abstract algebra' 'astronomy']
158,data/test/high_school_mathematics_test.csv,158,C,B,['abstract algebra' 'electrical engineering']
159,data/test/high_school_mathematics_test.csv,159,A,A,['high school computer science' 'college chemistry']
160,data/test/high_school_mathematics_test.csv,160,\,A,['high school biology' 'high school statistics']
161,data/test/high_school_mathematics_test.csv,161,D,B,['astronomy' 'elementary mathematics']
162,data/test/high_school_mathematics_test.csv,162,C,D,['abstract algebra' 'computer security']
163,data/test/high_school_mathematics_test.csv,163,B,C,['electrical engineering' 'anatomy']
164,data/test/high_school_mathematics_test.csv,164,B,B,['college chemistry' 'astronomy']
165,data/test/high_school_mathematics_test.csv,165,B,D,['college mathematics' 'high school physics']
166,data/test/high_school_mathematics_test.csv,166,C,B,['college computer science' 'electrical engineering']
167,data/test/high_school_mathematics_test.csv,167,C,B,['college mathematics' 'high school statistics']
168,data/test/high_school_mathematics_test.csv,168,C,B,['college biology' 'electrical engineering']
169,data/test/high_school_mathematics_test.csv,169,A,B,['conceptual physics' 'high school chemistry']
170,data/test/high_school_mathematics_test.csv,170,C,D,['anatomy' 'college mathematics']
171,data/test/high_school_mathematics_test.csv,171,C,C,['anatomy' 'high school physics']
172,data/test/high_school_mathematics_test.csv,172,A,B,['electrical engineering' 'computer security']
173,data/test/high_school_mathematics_test.csv,173,B,C,['conceptual physics' 'high school physics']
174,data/test/high_school_mathematics_test.csv,174,C,C,['computer security' 'anatomy']
175,data/test/high_school_mathematics_test.csv,175,C,C,['high school chemistry' 'college physics']
176,data/test/high_school_mathematics_test.csv,176,A,A,['high school statistics' 'college biology']
177,data/test/high_school_mathematics_test.csv,177,B,D,['computer security' 'high school chemistry']
178,data/test/high_school_mathematics_test.csv,178,B,A,['high school statistics' 'high school physics']
179,data/test/high_school_mathematics_test.csv,179,D,D,['high school physics' 'college chemistry']
180,data/test/high_school_mathematics_test.csv,180,B,A,['astronomy' 'elementary mathematics']
181,data/test/high_school_mathematics_test.csv,181,D,D,['anatomy' 'college computer science']
182,data/test/high_school_mathematics_test.csv,182,C,A,['high school chemistry' 'machine learning']
183,data/test/high_school_mathematics_test.csv,183,D,C,['high school biology' 'machine learning']
184,data/test/high_school_mathematics_test.csv,184,C,C,['college computer science' 'high school computer science']
185,data/test/high_school_mathematics_test.csv,185,C,C,['anatomy' 'computer security']
186,data/test/high_school_mathematics_test.csv,186,D,D,['high school statistics' 'high school chemistry']
187,data/test/high_school_mathematics_test.csv,187,B,C,['college physics' 'high school chemistry']
188,data/test/high_school_mathematics_test.csv,188,B,B,['college mathematics' 'college chemistry']
189,data/test/high_school_mathematics_test.csv,189,B,A,['elementary mathematics' 'high school physics']
190,data/test/high_school_mathematics_test.csv,190,C,C,['anatomy' 'abstract algebra']
191,data/test/high_school_mathematics_test.csv,191,A,A,['computer security' 'college physics']
192,data/test/high_school_mathematics_test.csv,192,C,B,['college physics' 'high school computer science']
193,data/test/high_school_mathematics_test.csv,193,B,C,['high school chemistry' 'abstract algebra']
194,data/test/high_school_mathematics_test.csv,194,B,B,['elementary mathematics' 'abstract algebra']
195,data/test/high_school_mathematics_test.csv,195,B,C,['college physics' 'machine learning']
196,data/test/high_school_mathematics_test.csv,196,D,D,['college chemistry' 'college physics']
197,data/test/high_school_mathematics_test.csv,197,B,B,['high school chemistry' 'college chemistry']
198,data/test/high_school_mathematics_test.csv,198,C,D,['high school physics' 'computer security']
199,data/test/high_school_mathematics_test.csv,199,D,C,['college biology' 'elementary mathematics']
200,data/test/high_school_mathematics_test.csv,200,B,C,['machine learning' 'astronomy']
201,data/test/high_school_mathematics_test.csv,201,C,D,['electrical engineering' 'elementary mathematics']
202,data/test/high_school_mathematics_test.csv,202,C,D,['elementary mathematics' 'anatomy']
203,data/test/high_school_mathematics_test.csv,203,C,B,['computer security' 'high school chemistry']
204,data/test/high_school_mathematics_test.csv,204,D,A,['college biology' 'high school computer science']
205,data/test/high_school_mathematics_test.csv,205,B,D,['anatomy' 'college computer science']
206,data/test/high_school_mathematics_test.csv,206,B,A,['high school biology' 'anatomy']
207,data/test/high_school_mathematics_test.csv,207,D,C,['abstract algebra' 'conceptual physics']
208,data/test/high_school_mathematics_test.csv,208,C,A,['college chemistry' 'college mathematics']
209,data/test/high_school_mathematics_test.csv,209,B,A,['high school statistics' 'high school biology']
210,data/test/high_school_mathematics_test.csv,210,C,C,['high school statistics' 'college biology']
211,data/test/high_school_mathematics_test.csv,211,B,C,['college physics' 'astronomy']
212,data/test/high_school_mathematics_test.csv,212,C,C,['college biology' 'astronomy']
213,data/test/high_school_mathematics_test.csv,213,B,D,['college biology' 'college physics']
214,data/test/high_school_mathematics_test.csv,214,C,D,['college physics' 'college biology']
215,data/test/high_school_mathematics_test.csv,215,B,B,['high school chemistry' 'conceptual physics']
216,data/test/high_school_mathematics_test.csv,216,B,D,['high school biology' 'elementary mathematics']
217,data/test/high_school_mathematics_test.csv,217,B,D,['college biology' 'high school statistics']
218,data/test/high_school_mathematics_test.csv,218,D,A,['astronomy' 'high school biology']
219,data/test/high_school_mathematics_test.csv,219,C,B,['computer security' 'high school chemistry']
220,data/test/high_school_mathematics_test.csv,220,C,D,['college biology' 'anatomy']
221,data/test/high_school_mathematics_test.csv,221,D,B,['high school physics' 'electrical engineering']
222,data/test/high_school_mathematics_test.csv,222,B,B,['college computer science' 'college physics']
223,data/test/high_school_mathematics_test.csv,223,B,A,['conceptual physics' 'elementary mathematics']
224,data/test/high_school_mathematics_test.csv,224,D,D,['astronomy' 'high school physics']
225,data/test/high_school_mathematics_test.csv,225,D,C,['college chemistry' 'high school computer science']
226,data/test/high_school_mathematics_test.csv,226,A,A,['college biology' 'high school statistics']
227,data/test/high_school_mathematics_test.csv,227,D,B,['conceptual physics' 'college biology']
228,data/test/high_school_mathematics_test.csv,228,B,C,['elementary mathematics' 'high school physics']
229,data/test/high_school_mathematics_test.csv,229,B,B,['college mathematics' 'high school biology']
230,data/test/high_school_mathematics_test.csv,230,B,A,['high school chemistry' 'abstract algebra']
231,data/test/high_school_mathematics_test.csv,231,D,C,['college computer science' 'electrical engineering']
232,data/test/high_school_mathematics_test.csv,232,C,A,['high school chemistry' 'abstract algebra']
233,data/test/high_school_mathematics_test.csv,233,C,C,['anatomy' 'computer security']
234,data/test/high_school_mathematics_test.csv,234,B,D,['conceptual physics' 'computer security']
235,data/test/high_school_mathematics_test.csv,235,B,C,['machine learning' 'college biology']
236,data/test/high_school_mathematics_test.csv,236,C,C,['high school chemistry' 'college physics']
237,data/test/high_school_mathematics_test.csv,237,C,A,['college chemistry' 'high school physics']
238,data/test/high_school_mathematics_test.csv,238,B,B,['electrical engineering' 'high school chemistry']
239,data/test/high_school_mathematics_test.csv,239,A,A,['high school statistics' 'college physics']
240,data/test/high_school_mathematics_test.csv,240,B,A,['anatomy' 'computer security']
241,data/test/high_school_mathematics_test.csv,241,D,B,['high school computer science' 'computer security']
242,data/test/high_school_mathematics_test.csv,242,C,C,['elementary mathematics' 'college mathematics']
243,data/test/high_school_mathematics_test.csv,243,B,C,['college computer science' 'abstract algebra']
244,data/test/high_school_mathematics_test.csv,244,C,C,['college computer science' 'college biology']
245,data/test/high_school_mathematics_test.csv,245,D,C,['conceptual physics' 'high school computer science']
246,data/test/high_school_mathematics_test.csv,246,B,D,['anatomy' 'college mathematics']
247,data/test/high_school_mathematics_test.csv,247,B,C,['college biology' 'conceptual physics']
248,data/test/high_school_mathematics_test.csv,248,C,D,['college computer science' 'abstract algebra']
249,data/test/high_school_mathematics_test.csv,249,C,C,['high school physics' 'conceptual physics']
250,data/test/high_school_mathematics_test.csv,250,C,B,['machine learning' 'electrical engineering']
251,data/test/high_school_mathematics_test.csv,251,B,D,['college physics' 'high school statistics']
252,data/test/high_school_mathematics_test.csv,252,B,B,['abstract algebra' 'high school statistics']
253,data/test/high_school_mathematics_test.csv,253,B,B,['electrical engineering' 'college physics']
254,data/test/high_school_mathematics_test.csv,254,B,B,['high school computer science' 'elementary mathematics']
255,data/test/high_school_mathematics_test.csv,255,C,B,['conceptual physics' 'college biology']
256,data/test/high_school_mathematics_test.csv,256,C,D,['abstract algebra' 'conceptual physics']
257,data/test/high_school_mathematics_test.csv,257,D,B,['electrical engineering' 'college mathematics']
258,data/test/high_school_mathematics_test.csv,258,B,B,['machine learning' 'high school chemistry']
259,data/test/high_school_mathematics_test.csv,259,A,A,['astronomy' 'conceptual physics']
260,data/test/high_school_mathematics_test.csv,260,C,D,['college chemistry' 'college mathematics']
261,data/test/high_school_mathematics_test.csv,261,D,C,['college computer science' 'high school physics']
262,data/test/high_school_mathematics_test.csv,262,B,A,['college chemistry' 'elementary mathematics']
263,data/test/high_school_mathematics_test.csv,263,B,D,['high school physics' 'abstract algebra']
264,data/test/high_school_mathematics_test.csv,264,B,D,['college mathematics' 'high school statistics']
265,data/test/high_school_mathematics_test.csv,265,B,C,['machine learning' 'abstract algebra']
266,data/test/high_school_mathematics_test.csv,266,A,A,['high school chemistry' 'high school computer science']
267,data/test/high_school_mathematics_test.csv,267,B,B,['abstract algebra' 'college biology']
268,data/test/high_school_mathematics_test.csv,268,A,D,['astronomy' 'college mathematics']
269,data/test/high_school_mathematics_test.csv,269,B,B,['college mathematics' 'college physics']
