,task,item,choice,gt,meta_tasks
55,data/test/conceptual_physics_test.csv,55,A,D,['electrical engineering' 'high school statistics']
56,data/test/conceptual_physics_test.csv,56,C,C,['high school physics' 'college chemistry']
57,data/test/conceptual_physics_test.csv,57,B,B,['astronomy' 'high school statistics']
58,data/test/conceptual_physics_test.csv,58,D,D,['elementary mathematics' 'high school mathematics']
59,data/test/conceptual_physics_test.csv,59,B,C,['astronomy' 'anatomy']
60,data/test/conceptual_physics_test.csv,60,C,C,['computer security' 'elementary mathematics']
61,data/test/conceptual_physics_test.csv,61,A,C,['college biology' 'college physics']
62,data/test/conceptual_physics_test.csv,62,C,C,['college computer science' 'elementary mathematics']
63,data/test/conceptual_physics_test.csv,63,D,D,['high school biology' 'college computer science']
64,data/test/conceptual_physics_test.csv,64,B,B,['college biology' 'electrical engineering']
65,data/test/conceptual_physics_test.csv,65,D,C,['computer security' 'high school physics']
66,data/test/conceptual_physics_test.csv,66,B,B,['high school statistics' 'astronomy']
67,data/test/conceptual_physics_test.csv,67,D,D,['high school biology' 'college physics']
68,data/test/conceptual_physics_test.csv,68,A,A,['astronomy' 'anatomy']
69,data/test/conceptual_physics_test.csv,69,B,C,['anatomy' 'high school statistics']
70,data/test/conceptual_physics_test.csv,70,C,A,['high school mathematics' 'electrical engineering']
71,data/test/conceptual_physics_test.csv,71,B,A,['astronomy' 'college chemistry']
72,data/test/conceptual_physics_test.csv,72,D,C,['high school mathematics' 'college computer science']
73,data/test/conceptual_physics_test.csv,73,D,C,['college mathematics' 'high school statistics']
74,data/test/conceptual_physics_test.csv,74,B,B,['college mathematics' 'college computer science']
75,data/test/conceptual_physics_test.csv,75,D,D,['high school computer science' 'college computer science']
76,data/test/conceptual_physics_test.csv,76,D,B,['electrical engineering' 'elementary mathematics']
77,data/test/conceptual_physics_test.csv,77,B,A,['astronomy' 'high school physics']
78,data/test/conceptual_physics_test.csv,78,C,B,['high school computer science' 'high school chemistry']
79,data/test/conceptual_physics_test.csv,79,B,A,['high school mathematics' 'electrical engineering']
80,data/test/conceptual_physics_test.csv,80,C,C,['high school biology' 'high school statistics']
81,data/test/conceptual_physics_test.csv,81,B,B,['high school computer science' 'high school mathematics']
82,data/test/conceptual_physics_test.csv,82,B,A,['college computer science' 'high school computer science']
83,data/test/conceptual_physics_test.csv,83,D,A,['machine learning' 'electrical engineering']
84,data/test/conceptual_physics_test.csv,84,B,D,['high school chemistry' 'college physics']
85,data/test/conceptual_physics_test.csv,85,C,A,['college computer science' 'college physics']
86,data/test/conceptual_physics_test.csv,86,B,C,['college physics' 'high school statistics']
87,data/test/conceptual_physics_test.csv,87,B,C,['college biology' 'college chemistry']
88,data/test/conceptual_physics_test.csv,88,A,A,['high school statistics' 'college computer science']
89,data/test/conceptual_physics_test.csv,89,C,C,['college chemistry' 'astronomy']
90,data/test/conceptual_physics_test.csv,90,B,B,['high school biology' 'high school computer science']
91,data/test/conceptual_physics_test.csv,91,B,B,['computer security' 'abstract algebra']
92,data/test/conceptual_physics_test.csv,92,D,B,['college mathematics' 'high school mathematics']
93,data/test/conceptual_physics_test.csv,93,A,A,['college computer science' 'high school physics']
94,data/test/conceptual_physics_test.csv,94,A,C,['computer security' 'abstract algebra']
95,data/test/conceptual_physics_test.csv,95,D,B,['machine learning' 'high school biology']
96,data/test/conceptual_physics_test.csv,96,B,A,['machine learning' 'high school physics']
97,data/test/conceptual_physics_test.csv,97,A,A,['computer security' 'astronomy']
98,data/test/conceptual_physics_test.csv,98,D,A,['machine learning' 'astronomy']
99,data/test/conceptual_physics_test.csv,99,A,A,['college chemistry' 'high school computer science']
100,data/test/conceptual_physics_test.csv,100,C,C,['high school statistics' 'astronomy']
101,data/test/conceptual_physics_test.csv,101,B,B,['college physics' 'anatomy']
102,data/test/conceptual_physics_test.csv,102,C,D,['high school physics' 'college biology']
103,data/test/conceptual_physics_test.csv,103,D,B,['high school physics' 'electrical engineering']
104,data/test/conceptual_physics_test.csv,104,A,A,['college chemistry' 'high school chemistry']
105,data/test/conceptual_physics_test.csv,105,C,A,['machine learning' 'elementary mathematics']
106,data/test/conceptual_physics_test.csv,106,C,D,['college mathematics' 'astronomy']
107,data/test/conceptual_physics_test.csv,107,A,B,['college computer science' 'machine learning']
108,data/test/conceptual_physics_test.csv,108,C,C,['astronomy' 'abstract algebra']
109,data/test/conceptual_physics_test.csv,109,B,A,['astronomy' 'high school biology']
110,data/test/conceptual_physics_test.csv,110,C,C,['astronomy' 'anatomy']
111,data/test/conceptual_physics_test.csv,111,A,A,['astronomy' 'abstract algebra']
112,data/test/conceptual_physics_test.csv,112,B,A,['college chemistry' 'machine learning']
113,data/test/conceptual_physics_test.csv,113,B,B,['electrical engineering' 'high school biology']
114,data/test/conceptual_physics_test.csv,114,B,B,['high school statistics' 'astronomy']
115,data/test/conceptual_physics_test.csv,115,B,A,['high school physics' 'high school biology']
116,data/test/conceptual_physics_test.csv,116,D,B,['college mathematics' 'abstract algebra']
117,data/test/conceptual_physics_test.csv,117,C,C,['high school biology' 'machine learning']
118,data/test/conceptual_physics_test.csv,118,A,B,['abstract algebra' 'electrical engineering']
119,data/test/conceptual_physics_test.csv,119,C,C,['college computer science' 'college chemistry']
120,data/test/conceptual_physics_test.csv,120,B,B,['college computer science' 'elementary mathematics']
121,data/test/conceptual_physics_test.csv,121,C,D,['machine learning' 'college biology']
122,data/test/conceptual_physics_test.csv,122,C,B,['high school chemistry' 'elementary mathematics']
123,data/test/conceptual_physics_test.csv,123,D,C,['electrical engineering' 'college mathematics']
124,data/test/conceptual_physics_test.csv,124,B,B,['college physics' 'machine learning']
125,data/test/conceptual_physics_test.csv,125,D,D,['computer security' 'college chemistry']
126,data/test/conceptual_physics_test.csv,126,D,C,['high school mathematics' 'machine learning']
127,data/test/conceptual_physics_test.csv,127,A,A,['college physics' 'college chemistry']
128,data/test/conceptual_physics_test.csv,128,C,B,['high school chemistry' 'college computer science']
129,data/test/conceptual_physics_test.csv,129,C,C,['high school mathematics' 'high school physics']
130,data/test/conceptual_physics_test.csv,130,A,A,['elementary mathematics' 'high school physics']
131,data/test/conceptual_physics_test.csv,131,D,D,['high school biology' 'college biology']
132,data/test/conceptual_physics_test.csv,132,B,B,['elementary mathematics' 'college computer science']
133,data/test/conceptual_physics_test.csv,133,A,C,['high school statistics' 'machine learning']
134,data/test/conceptual_physics_test.csv,134,C,B,['computer security' 'anatomy']
135,data/test/conceptual_physics_test.csv,135,A,A,['high school chemistry' 'computer security']
136,data/test/conceptual_physics_test.csv,136,A,A,['high school physics' 'anatomy']
137,data/test/conceptual_physics_test.csv,137,D,B,['high school biology' 'college biology']
138,data/test/conceptual_physics_test.csv,138,D,D,['astronomy' 'high school biology']
139,data/test/conceptual_physics_test.csv,139,A,B,['machine learning' 'high school mathematics']
140,data/test/conceptual_physics_test.csv,140,B,A,['abstract algebra' 'computer security']
141,data/test/conceptual_physics_test.csv,141,B,C,['college computer science' 'high school physics']
142,data/test/conceptual_physics_test.csv,142,A,A,['abstract algebra' 'high school physics']
143,data/test/conceptual_physics_test.csv,143,D,D,['college mathematics' 'machine learning']
144,data/test/conceptual_physics_test.csv,144,D,D,['high school chemistry' 'anatomy']
145,data/test/conceptual_physics_test.csv,145,A,C,['high school computer science' 'college computer science']
146,data/test/conceptual_physics_test.csv,146,B,B,['high school mathematics' 'high school computer science']
147,data/test/conceptual_physics_test.csv,147,B,B,['machine learning' 'high school physics']
148,data/test/conceptual_physics_test.csv,148,B,B,['high school chemistry' 'college biology']
149,data/test/conceptual_physics_test.csv,149,C,D,['high school mathematics' 'high school chemistry']
150,data/test/conceptual_physics_test.csv,150,A,A,['college mathematics' 'high school statistics']
151,data/test/conceptual_physics_test.csv,151,C,A,['high school biology' 'astronomy']
152,data/test/conceptual_physics_test.csv,152,C,B,['electrical engineering' 'elementary mathematics']
153,data/test/conceptual_physics_test.csv,153,D,D,['abstract algebra' 'college biology']
154,data/test/conceptual_physics_test.csv,154,B,B,['high school physics' 'anatomy']
155,data/test/conceptual_physics_test.csv,155,C,D,['astronomy' 'high school biology']
156,data/test/conceptual_physics_test.csv,156,A,A,['high school computer science' 'elementary mathematics']
157,data/test/conceptual_physics_test.csv,157,C,A,['astronomy' 'high school biology']
158,data/test/conceptual_physics_test.csv,158,A,C,['high school computer science' 'machine learning']
159,data/test/conceptual_physics_test.csv,159,D,B,['high school biology' 'high school physics']
160,data/test/conceptual_physics_test.csv,160,C,B,['college biology' 'astronomy']
161,data/test/conceptual_physics_test.csv,161,A,A,['anatomy' 'elementary mathematics']
162,data/test/conceptual_physics_test.csv,162,C,B,['high school biology' 'high school physics']
163,data/test/conceptual_physics_test.csv,163,B,B,['high school mathematics' 'high school statistics']
164,data/test/conceptual_physics_test.csv,164,D,D,['electrical engineering' 'college physics']
165,data/test/conceptual_physics_test.csv,165,C,C,['high school statistics' 'high school chemistry']
166,data/test/conceptual_physics_test.csv,166,C,B,['abstract algebra' 'high school statistics']
167,data/test/conceptual_physics_test.csv,167,D,D,['college chemistry' 'abstract algebra']
168,data/test/conceptual_physics_test.csv,168,D,D,['high school biology' 'high school chemistry']
169,data/test/conceptual_physics_test.csv,169,C,C,['high school biology' 'computer security']
170,data/test/conceptual_physics_test.csv,170,A,A,['college biology' 'college computer science']
171,data/test/conceptual_physics_test.csv,171,B,B,['elementary mathematics' 'college physics']
172,data/test/conceptual_physics_test.csv,172,B,B,['college computer science' 'machine learning']
173,data/test/conceptual_physics_test.csv,173,D,B,['electrical engineering' 'machine learning']
174,data/test/conceptual_physics_test.csv,174,A,A,['high school mathematics' 'high school statistics']
175,data/test/conceptual_physics_test.csv,175,A,A,['college computer science' 'high school statistics']
176,data/test/conceptual_physics_test.csv,176,D,D,['astronomy' 'college mathematics']
177,data/test/conceptual_physics_test.csv,177,C,D,['high school statistics' 'elementary mathematics']
178,data/test/conceptual_physics_test.csv,178,C,D,['high school physics' 'high school biology']
179,data/test/conceptual_physics_test.csv,179,C,D,['anatomy' 'machine learning']
180,data/test/conceptual_physics_test.csv,180,D,D,['high school chemistry' 'college biology']
181,data/test/conceptual_physics_test.csv,181,C,D,['college mathematics' 'high school biology']
182,data/test/conceptual_physics_test.csv,182,B,B,['college physics' 'astronomy']
183,data/test/conceptual_physics_test.csv,183,C,B,['computer security' 'machine learning']
184,data/test/conceptual_physics_test.csv,184,A,B,['astronomy' 'high school mathematics']
185,data/test/conceptual_physics_test.csv,185,C,A,['astronomy' 'high school statistics']
186,data/test/conceptual_physics_test.csv,186,B,A,['high school computer science' 'high school statistics']
187,data/test/conceptual_physics_test.csv,187,B,B,['college computer science' 'astronomy']
188,data/test/conceptual_physics_test.csv,188,C,C,['high school chemistry' 'college mathematics']
189,data/test/conceptual_physics_test.csv,189,A,A,['astronomy' 'electrical engineering']
190,data/test/conceptual_physics_test.csv,190,B,B,['abstract algebra' 'computer security']
191,data/test/conceptual_physics_test.csv,191,B,A,['electrical engineering' 'high school computer science']
192,data/test/conceptual_physics_test.csv,192,A,A,['high school statistics' 'electrical engineering']
193,data/test/conceptual_physics_test.csv,193,D,D,['astronomy' 'electrical engineering']
194,data/test/conceptual_physics_test.csv,194,D,D,['elementary mathematics' 'high school mathematics']
195,data/test/conceptual_physics_test.csv,195,C,B,['high school mathematics' 'college mathematics']
196,data/test/conceptual_physics_test.csv,196,A,B,['high school physics' 'college mathematics']
197,data/test/conceptual_physics_test.csv,197,D,D,['astronomy' 'college physics']
198,data/test/conceptual_physics_test.csv,198,A,B,['high school computer science' 'high school mathematics']
199,data/test/conceptual_physics_test.csv,199,B,B,['high school chemistry' 'electrical engineering']
200,data/test/conceptual_physics_test.csv,200,D,B,['college computer science' 'high school chemistry']
201,data/test/conceptual_physics_test.csv,201,B,B,['high school computer science' 'anatomy']
202,data/test/conceptual_physics_test.csv,202,A,A,['college chemistry' 'electrical engineering']
203,data/test/conceptual_physics_test.csv,203,B,B,['anatomy' 'elementary mathematics']
204,data/test/conceptual_physics_test.csv,204,C,C,['electrical engineering' 'computer security']
205,data/test/conceptual_physics_test.csv,205,A,D,['high school physics' 'college chemistry']
206,data/test/conceptual_physics_test.csv,206,B,B,['high school chemistry' 'high school computer science']
207,data/test/conceptual_physics_test.csv,207,B,B,['college mathematics' 'abstract algebra']
208,data/test/conceptual_physics_test.csv,208,B,B,['high school mathematics' 'college mathematics']
209,data/test/conceptual_physics_test.csv,209,B,C,['college mathematics' 'machine learning']
210,data/test/conceptual_physics_test.csv,210,D,C,['college physics' 'college mathematics']
211,data/test/conceptual_physics_test.csv,211,C,C,['anatomy' 'college biology']
212,data/test/conceptual_physics_test.csv,212,B,A,['computer security' 'college mathematics']
213,data/test/conceptual_physics_test.csv,213,D,D,['high school chemistry' 'college chemistry']
214,data/test/conceptual_physics_test.csv,214,A,C,['anatomy' 'college computer science']
215,data/test/conceptual_physics_test.csv,215,D,D,['high school physics' 'anatomy']
216,data/test/conceptual_physics_test.csv,216,B,B,['elementary mathematics' 'anatomy']
217,data/test/conceptual_physics_test.csv,217,B,C,['abstract algebra' 'high school computer science']
218,data/test/conceptual_physics_test.csv,218,B,B,['high school computer science' 'college mathematics']
219,data/test/conceptual_physics_test.csv,219,D,D,['college physics' 'high school statistics']
220,data/test/conceptual_physics_test.csv,220,B,B,['astronomy' 'elementary mathematics']
221,data/test/conceptual_physics_test.csv,221,D,D,['anatomy' 'astronomy']
222,data/test/conceptual_physics_test.csv,222,B,B,['computer security' 'machine learning']
223,data/test/conceptual_physics_test.csv,223,A,C,['high school mathematics' 'computer security']
224,data/test/conceptual_physics_test.csv,224,D,D,['college mathematics' 'anatomy']
225,data/test/conceptual_physics_test.csv,225,A,B,['electrical engineering' 'high school mathematics']
226,data/test/conceptual_physics_test.csv,226,B,B,['college chemistry' 'college computer science']
227,data/test/conceptual_physics_test.csv,227,A,B,['high school mathematics' 'anatomy']
228,data/test/conceptual_physics_test.csv,228,B,B,['electrical engineering' 'high school mathematics']
229,data/test/conceptual_physics_test.csv,229,A,A,['high school physics' 'abstract algebra']
230,data/test/conceptual_physics_test.csv,230,B,B,['high school statistics' 'abstract algebra']
231,data/test/conceptual_physics_test.csv,231,B,C,['abstract algebra' 'computer security']
232,data/test/conceptual_physics_test.csv,232,D,B,['machine learning' 'college chemistry']
233,data/test/conceptual_physics_test.csv,233,A,A,['high school chemistry' 'computer security']
234,data/test/conceptual_physics_test.csv,234,D,D,['anatomy' 'computer security']
