,task,item,choice,gt,meta_tasks
31,data/test/anatomy_test.csv,31,B,A,['computer security' 'high school physics']
32,data/test/anatomy_test.csv,32,B,B,['high school physics' 'college physics']
33,data/test/anatomy_test.csv,33,D,B,['college biology' 'high school physics']
34,data/test/anatomy_test.csv,34,B,C,['college biology' 'college chemistry']
35,data/test/anatomy_test.csv,35,A,C,['college mathematics' 'high school computer science']
36,data/test/anatomy_test.csv,36,D,D,['college biology' 'machine learning']
37,data/test/anatomy_test.csv,37,C,C,['electrical engineering' 'college biology']
38,data/test/anatomy_test.csv,38,D,D,['high school physics' 'college computer science']
39,data/test/anatomy_test.csv,39,C,C,['high school biology' 'machine learning']
40,data/test/anatomy_test.csv,40,C,C,['machine learning' 'high school chemistry']
41,data/test/anatomy_test.csv,41,D,C,['high school mathematics' 'abstract algebra']
42,data/test/anatomy_test.csv,42,B,B,['astronomy' 'machine learning']
43,data/test/anatomy_test.csv,43,C,C,['college biology' 'college mathematics']
44,data/test/anatomy_test.csv,44,C,A,['electrical engineering' 'computer security']
45,data/test/anatomy_test.csv,45,D,C,['conceptual physics' 'high school physics']
46,data/test/anatomy_test.csv,46,B,B,['college chemistry' 'electrical engineering']
47,data/test/anatomy_test.csv,47,C,C,['astronomy' 'computer security']
48,data/test/anatomy_test.csv,48,A,A,['college physics' 'high school chemistry']
49,data/test/anatomy_test.csv,49,C,C,['high school chemistry' 'high school statistics']
50,data/test/anatomy_test.csv,50,D,D,['high school biology' 'college biology']
51,data/test/anatomy_test.csv,51,A,D,['electrical engineering' 'conceptual physics']
52,data/test/anatomy_test.csv,52,A,B,['machine learning' 'high school computer science']
53,data/test/anatomy_test.csv,53,B,B,['electrical engineering' 'astronomy']
54,data/test/anatomy_test.csv,54,B,B,['conceptual physics' 'computer security']
55,data/test/anatomy_test.csv,55,B,D,['high school biology' 'machine learning']
56,data/test/anatomy_test.csv,56,A,A,['machine learning' 'elementary mathematics']
57,data/test/anatomy_test.csv,57,C,C,['machine learning' 'electrical engineering']
58,data/test/anatomy_test.csv,58,D,D,['college mathematics' 'college physics']
59,data/test/anatomy_test.csv,59,C,D,['high school computer science' 'high school statistics']
60,data/test/anatomy_test.csv,60,D,D,['high school physics' 'high school computer science']
61,data/test/anatomy_test.csv,61,C,C,['high school chemistry' 'high school biology']
62,data/test/anatomy_test.csv,62,B,B,['college biology' 'college mathematics']
63,data/test/anatomy_test.csv,63,C,C,['high school physics' 'college chemistry']
64,data/test/anatomy_test.csv,64,C,C,['computer security' 'conceptual physics']
65,data/test/anatomy_test.csv,65,D,B,['high school chemistry' 'machine learning']
66,data/test/anatomy_test.csv,66,D,D,['college physics' 'high school computer science']
67,data/test/anatomy_test.csv,67,D,C,['conceptual physics' 'electrical engineering']
68,data/test/anatomy_test.csv,68,B,D,['college physics' 'college biology']
69,data/test/anatomy_test.csv,69,B,B,['computer security' 'abstract algebra']
70,data/test/anatomy_test.csv,70,D,B,['college chemistry' 'elementary mathematics']
71,data/test/anatomy_test.csv,71,A,A,['college physics' 'high school chemistry']
72,data/test/anatomy_test.csv,72,C,D,['college physics' 'college computer science']
73,data/test/anatomy_test.csv,73,B,A,['high school mathematics' 'astronomy']
74,data/test/anatomy_test.csv,74,D,D,['machine learning' 'college physics']
75,data/test/anatomy_test.csv,75,C,C,['high school statistics' 'college chemistry']
76,data/test/anatomy_test.csv,76,B,A,['college mathematics' 'astronomy']
77,data/test/anatomy_test.csv,77,A,A,['high school computer science' 'electrical engineering']
78,data/test/anatomy_test.csv,78,C,C,['college chemistry' 'computer security']
79,data/test/anatomy_test.csv,79,D,D,['college physics' 'high school mathematics']
80,data/test/anatomy_test.csv,80,B,B,['college chemistry' 'high school chemistry']
81,data/test/anatomy_test.csv,81,B,B,['high school biology' 'college chemistry']
82,data/test/anatomy_test.csv,82,B,C,['high school mathematics' 'high school physics']
83,data/test/anatomy_test.csv,83,B,B,['high school physics' 'high school mathematics']
84,data/test/anatomy_test.csv,84,C,B,['electrical engineering' 'college biology']
85,data/test/anatomy_test.csv,85,B,C,['college computer science' 'high school biology']
86,data/test/anatomy_test.csv,86,C,C,['abstract algebra' 'high school chemistry']
87,data/test/anatomy_test.csv,87,B,C,['college physics' 'machine learning']
88,data/test/anatomy_test.csv,88,C,C,['machine learning' 'electrical engineering']
89,data/test/anatomy_test.csv,89,A,A,['elementary mathematics' 'college computer science']
90,data/test/anatomy_test.csv,90,D,D,['electrical engineering' 'high school chemistry']
91,data/test/anatomy_test.csv,91,D,B,['electrical engineering' 'machine learning']
92,data/test/anatomy_test.csv,92,B,B,['high school computer science' 'college mathematics']
93,data/test/anatomy_test.csv,93,D,D,['college computer science' 'college physics']
94,data/test/anatomy_test.csv,94,B,A,['high school biology' 'high school computer science']
95,data/test/anatomy_test.csv,95,A,C,['elementary mathematics' 'college mathematics']
96,data/test/anatomy_test.csv,96,C,A,['machine learning' 'electrical engineering']
97,data/test/anatomy_test.csv,97,A,C,['electrical engineering' 'machine learning']
98,data/test/anatomy_test.csv,98,C,A,['high school computer science' 'conceptual physics']
99,data/test/anatomy_test.csv,99,B,C,['high school physics' 'conceptual physics']
100,data/test/anatomy_test.csv,100,D,D,['machine learning' 'high school mathematics']
101,data/test/anatomy_test.csv,101,D,D,['high school mathematics' 'abstract algebra']
102,data/test/anatomy_test.csv,102,D,C,['astronomy' 'college biology']
103,data/test/anatomy_test.csv,103,D,B,['astronomy' 'college biology']
104,data/test/anatomy_test.csv,104,A,A,['college physics' 'astronomy']
105,data/test/anatomy_test.csv,105,C,C,['high school statistics' 'high school mathematics']
106,data/test/anatomy_test.csv,106,C,C,['machine learning' 'computer security']
107,data/test/anatomy_test.csv,107,B,D,['machine learning' 'elementary mathematics']
108,data/test/anatomy_test.csv,108,D,D,['college biology' 'college mathematics']
109,data/test/anatomy_test.csv,109,A,A,['high school chemistry' 'computer security']
110,data/test/anatomy_test.csv,110,C,C,['abstract algebra' 'high school computer science']
111,data/test/anatomy_test.csv,111,D,C,['computer security' 'high school physics']
112,data/test/anatomy_test.csv,112,D,D,['college physics' 'computer security']
113,data/test/anatomy_test.csv,113,A,A,['high school statistics' 'computer security']
114,data/test/anatomy_test.csv,114,A,A,['electrical engineering' 'high school chemistry']
115,data/test/anatomy_test.csv,115,B,B,['machine learning' 'high school computer science']
116,data/test/anatomy_test.csv,116,A,D,['electrical engineering' 'college physics']
117,data/test/anatomy_test.csv,117,B,B,['college physics' 'high school chemistry']
118,data/test/anatomy_test.csv,118,B,B,['college physics' 'conceptual physics']
119,data/test/anatomy_test.csv,119,D,D,['elementary mathematics' 'college chemistry']
120,data/test/anatomy_test.csv,120,C,C,['college physics' 'college mathematics']
121,data/test/anatomy_test.csv,121,B,B,['abstract algebra' 'astronomy']
122,data/test/anatomy_test.csv,122,C,C,['college computer science' 'astronomy']
123,data/test/anatomy_test.csv,123,B,B,['high school chemistry' 'high school mathematics']
124,data/test/anatomy_test.csv,124,B,D,['high school biology' 'high school statistics']
125,data/test/anatomy_test.csv,125,D,B,['college chemistry' 'elementary mathematics']
126,data/test/anatomy_test.csv,126,C,C,['elementary mathematics' 'college chemistry']
127,data/test/anatomy_test.csv,127,C,C,['computer security' 'high school physics']
128,data/test/anatomy_test.csv,128,A,A,['high school mathematics' 'college mathematics']
129,data/test/anatomy_test.csv,129,D,A,['college mathematics' 'high school mathematics']
130,data/test/anatomy_test.csv,130,A,A,['high school physics' 'college mathematics']
131,data/test/anatomy_test.csv,131,D,D,['electrical engineering' 'college physics']
132,data/test/anatomy_test.csv,132,B,A,['high school chemistry' 'machine learning']
133,data/test/anatomy_test.csv,133,C,C,['college physics' 'astronomy']
134,data/test/anatomy_test.csv,134,D,D,['high school mathematics' 'conceptual physics']
