,task,item,choice,gt,meta_tasks
54,data/test/college_mathematics_test.csv,54,B,A,['computer security' 'high school mathematics']
55,data/test/college_mathematics_test.csv,55,A,D,['conceptual physics' 'college biology']
56,data/test/college_mathematics_test.csv,56,C,B,['abstract algebra' 'anatomy']
57,data/test/college_mathematics_test.csv,57,D,D,['machine learning' 'college chemistry']
58,data/test/college_mathematics_test.csv,58,B,C,['conceptual physics' 'electrical engineering']
59,data/test/college_mathematics_test.csv,59,B,A,['machine learning' 'college chemistry']
60,data/test/college_mathematics_test.csv,60,C,B,['anatomy' 'high school computer science']
61,data/test/college_mathematics_test.csv,61,A,A,['high school computer science' 'high school physics']
62,data/test/college_mathematics_test.csv,62,D,A,['high school mathematics' 'high school computer science']
63,data/test/college_mathematics_test.csv,63,C,D,['anatomy' 'computer security']
64,data/test/college_mathematics_test.csv,64,D,B,['computer security' 'elementary mathematics']
65,data/test/college_mathematics_test.csv,65,A,D,['anatomy' 'high school computer science']
66,data/test/college_mathematics_test.csv,66,A,C,['anatomy' 'machine learning']
67,data/test/college_mathematics_test.csv,67,C,D,['college physics' 'high school statistics']
68,data/test/college_mathematics_test.csv,68,C,A,['abstract algebra' 'electrical engineering']
69,data/test/college_mathematics_test.csv,69,A,A,['astronomy' 'computer security']
70,data/test/college_mathematics_test.csv,70,C,D,['college chemistry' 'anatomy']
71,data/test/college_mathematics_test.csv,71,A,D,['astronomy' 'college physics']
72,data/test/college_mathematics_test.csv,72,B,D,['high school physics' 'high school computer science']
73,data/test/college_mathematics_test.csv,73,D,D,['conceptual physics' 'abstract algebra']
74,data/test/college_mathematics_test.csv,74,C,C,['abstract algebra' 'high school chemistry']
75,data/test/college_mathematics_test.csv,75,C,D,['high school mathematics' 'high school physics']
76,data/test/college_mathematics_test.csv,76,A,D,['college biology' 'high school biology']
77,data/test/college_mathematics_test.csv,77,C,C,['high school physics' 'high school mathematics']
78,data/test/college_mathematics_test.csv,78,C,B,['high school chemistry' 'high school computer science']
79,data/test/college_mathematics_test.csv,79,A,B,['abstract algebra' 'high school biology']
80,data/test/college_mathematics_test.csv,80,D,C,['astronomy' 'college chemistry']
81,data/test/college_mathematics_test.csv,81,C,B,['machine learning' 'college computer science']
82,data/test/college_mathematics_test.csv,82,B,B,['abstract algebra' 'computer security']
83,data/test/college_mathematics_test.csv,83,A,C,['abstract algebra' 'conceptual physics']
84,data/test/college_mathematics_test.csv,84,A,C,['conceptual physics' 'college computer science']
85,data/test/college_mathematics_test.csv,85,C,B,['high school statistics' 'high school biology']
86,data/test/college_mathematics_test.csv,86,D,A,['high school computer science' 'electrical engineering']
87,data/test/college_mathematics_test.csv,87,C,C,['electrical engineering' 'high school statistics']
88,data/test/college_mathematics_test.csv,88,A,C,['college computer science' 'high school physics']
89,data/test/college_mathematics_test.csv,89,A,C,['astronomy' 'electrical engineering']
90,data/test/college_mathematics_test.csv,90,C,B,['college biology' 'high school mathematics']
91,data/test/college_mathematics_test.csv,91,C,C,['elementary mathematics' 'college biology']
92,data/test/college_mathematics_test.csv,92,B,C,['computer security' 'high school mathematics']
93,data/test/college_mathematics_test.csv,93,B,B,['computer security' 'machine learning']
94,data/test/college_mathematics_test.csv,94,C,D,['college biology' 'elementary mathematics']
95,data/test/college_mathematics_test.csv,95,D,D,['conceptual physics' 'college computer science']
96,data/test/college_mathematics_test.csv,96,D,C,['high school computer science' 'elementary mathematics']
97,data/test/college_mathematics_test.csv,97,C,C,['high school chemistry' 'high school physics']
98,data/test/college_mathematics_test.csv,98,A,D,['computer security' 'high school mathematics']
99,data/test/college_mathematics_test.csv,99,C,A,['high school mathematics' 'elementary mathematics']
