,task,item,choice,gt,meta_tasks
25,data/test/conceptual_physics_test.csv,25,B,A,['elementary mathematics' 'machine learning']
26,data/test/conceptual_physics_test.csv,26,C,D,['electrical engineering' 'high school computer science']
27,data/test/conceptual_physics_test.csv,27,A,A,['high school biology' 'high school computer science']
28,data/test/conceptual_physics_test.csv,28,C,C,['high school mathematics' 'anatomy']
29,data/test/conceptual_physics_test.csv,29,A,C,['computer security' 'anatomy']
30,data/test/conceptual_physics_test.csv,30,C,B,['high school chemistry' 'high school biology']
31,data/test/conceptual_physics_test.csv,31,C,D,['college chemistry' 'college physics']
32,data/test/conceptual_physics_test.csv,32,B,C,['college chemistry' 'high school statistics']
33,data/test/conceptual_physics_test.csv,33,D,D,['college physics' 'high school computer science']
34,data/test/conceptual_physics_test.csv,34,D,D,['anatomy' 'high school physics']
35,data/test/conceptual_physics_test.csv,35,A,A,['high school chemistry' 'electrical engineering']
36,data/test/conceptual_physics_test.csv,36,B,A,['college physics' 'abstract algebra']
37,data/test/conceptual_physics_test.csv,37,C,C,['college physics' 'high school physics']
38,data/test/conceptual_physics_test.csv,38,C,D,['anatomy' 'abstract algebra']
39,data/test/conceptual_physics_test.csv,39,A,A,['electrical engineering' 'computer security']
40,data/test/conceptual_physics_test.csv,40,C,C,['anatomy' 'high school statistics']
41,data/test/conceptual_physics_test.csv,41,D,D,['college mathematics' 'high school statistics']
42,data/test/conceptual_physics_test.csv,42,D,B,['astronomy' 'college mathematics']
43,data/test/conceptual_physics_test.csv,43,B,C,['abstract algebra' 'high school computer science']
44,data/test/conceptual_physics_test.csv,44,C,D,['high school physics' 'computer security']
45,data/test/conceptual_physics_test.csv,45,A,A,['high school chemistry' 'high school mathematics']
46,data/test/conceptual_physics_test.csv,46,C,C,['college biology' 'abstract algebra']
47,data/test/conceptual_physics_test.csv,47,C,B,['college physics' 'college mathematics']
48,data/test/conceptual_physics_test.csv,48,C,A,['high school chemistry' 'college biology']
49,data/test/conceptual_physics_test.csv,49,C,A,['machine learning' 'computer security']
50,data/test/conceptual_physics_test.csv,50,C,A,['high school chemistry' 'college physics']
51,data/test/conceptual_physics_test.csv,51,A,A,['college biology' 'abstract algebra']
52,data/test/conceptual_physics_test.csv,52,C,A,['machine learning' 'college computer science']
53,data/test/conceptual_physics_test.csv,53,B,B,['high school mathematics' 'machine learning']
54,data/test/conceptual_physics_test.csv,54,B,D,['high school computer science' 'astronomy']
55,data/test/conceptual_physics_test.csv,55,B,D,['high school statistics' 'computer security']
56,data/test/conceptual_physics_test.csv,56,C,C,['high school statistics' 'high school computer science']
57,data/test/conceptual_physics_test.csv,57,B,B,['high school computer science' 'college mathematics']
58,data/test/conceptual_physics_test.csv,58,A,D,['college physics' 'high school mathematics']
59,data/test/conceptual_physics_test.csv,59,B,C,['high school biology' 'computer security']
60,data/test/conceptual_physics_test.csv,60,C,C,['college biology' 'college computer science']
61,data/test/conceptual_physics_test.csv,61,B,C,['college chemistry' 'high school physics']
62,data/test/conceptual_physics_test.csv,62,C,C,['college computer science' 'abstract algebra']
63,data/test/conceptual_physics_test.csv,63,A,D,['high school physics' 'high school biology']
64,data/test/conceptual_physics_test.csv,64,C,B,['high school physics' 'elementary mathematics']
65,data/test/conceptual_physics_test.csv,65,D,C,['college chemistry' 'abstract algebra']
66,data/test/conceptual_physics_test.csv,66,C,B,['anatomy' 'high school biology']
67,data/test/conceptual_physics_test.csv,67,A,D,['high school statistics' 'anatomy']
68,data/test/conceptual_physics_test.csv,68,C,A,['college computer science' 'high school physics']
69,data/test/conceptual_physics_test.csv,69,C,C,['college computer science' 'electrical engineering']
70,data/test/conceptual_physics_test.csv,70,C,A,['high school chemistry' 'college chemistry']
71,data/test/conceptual_physics_test.csv,71,A,A,['electrical engineering' 'high school physics']
72,data/test/conceptual_physics_test.csv,72,D,C,['electrical engineering' 'college physics']
73,data/test/conceptual_physics_test.csv,73,C,C,['abstract algebra' 'high school chemistry']
74,data/test/conceptual_physics_test.csv,74,C,B,['high school chemistry' 'high school physics']
75,data/test/conceptual_physics_test.csv,75,D,D,['high school computer science' 'high school statistics']
76,data/test/conceptual_physics_test.csv,76,A,B,['high school computer science' 'elementary mathematics']
77,data/test/conceptual_physics_test.csv,77,C,A,['high school physics' 'machine learning']
78,data/test/conceptual_physics_test.csv,78,C,B,['abstract algebra' 'high school physics']
79,data/test/conceptual_physics_test.csv,79,C,A,['college biology' 'abstract algebra']
80,data/test/conceptual_physics_test.csv,80,C,C,['college computer science' 'college mathematics']
81,data/test/conceptual_physics_test.csv,81,C,B,['high school statistics' 'high school chemistry']
82,data/test/conceptual_physics_test.csv,82,A,A,['machine learning' 'abstract algebra']
83,data/test/conceptual_physics_test.csv,83,D,A,['high school physics' 'high school computer science']
84,data/test/conceptual_physics_test.csv,84,C,D,['electrical engineering' 'college mathematics']
85,data/test/conceptual_physics_test.csv,85,C,A,['machine learning' 'college biology']
86,data/test/conceptual_physics_test.csv,86,B,C,['college biology' 'anatomy']
87,data/test/conceptual_physics_test.csv,87,B,C,['high school computer science' 'electrical engineering']
88,data/test/conceptual_physics_test.csv,88,C,A,['astronomy' 'anatomy']
89,data/test/conceptual_physics_test.csv,89,B,C,['machine learning' 'computer security']
90,data/test/conceptual_physics_test.csv,90,C,B,['college computer science' 'high school mathematics']
91,data/test/conceptual_physics_test.csv,91,B,B,['high school statistics' 'electrical engineering']
92,data/test/conceptual_physics_test.csv,92,D,B,['high school computer science' 'college computer science']
93,data/test/conceptual_physics_test.csv,93,A,A,['astronomy' 'electrical engineering']
94,data/test/conceptual_physics_test.csv,94,A,C,['college mathematics' 'high school computer science']
95,data/test/conceptual_physics_test.csv,95,B,B,['high school chemistry' 'college chemistry']
96,data/test/conceptual_physics_test.csv,96,C,A,['college mathematics' 'high school computer science']
97,data/test/conceptual_physics_test.csv,97,C,A,['anatomy' 'high school statistics']
98,data/test/conceptual_physics_test.csv,98,A,A,['high school biology' 'anatomy']
99,data/test/conceptual_physics_test.csv,99,A,A,['college computer science' 'high school chemistry']
100,data/test/conceptual_physics_test.csv,100,A,C,['college biology' 'high school computer science']
101,data/test/conceptual_physics_test.csv,101,B,B,['college biology' 'college chemistry']
102,data/test/conceptual_physics_test.csv,102,A,D,['college physics' 'high school physics']
103,data/test/conceptual_physics_test.csv,103,C,B,['college mathematics' 'high school chemistry']
104,data/test/conceptual_physics_test.csv,104,A,A,['astronomy' 'high school computer science']
105,data/test/conceptual_physics_test.csv,105,C,A,['college chemistry' 'high school chemistry']
106,data/test/conceptual_physics_test.csv,106,C,D,['machine learning' 'high school physics']
107,data/test/conceptual_physics_test.csv,107,A,B,['college biology' 'high school biology']
108,data/test/conceptual_physics_test.csv,108,C,C,['high school biology' 'high school computer science']
109,data/test/conceptual_physics_test.csv,109,D,A,['college computer science' 'computer security']
110,data/test/conceptual_physics_test.csv,110,C,C,['college computer science' 'high school statistics']
111,data/test/conceptual_physics_test.csv,111,A,A,['college physics' 'college computer science']
112,data/test/conceptual_physics_test.csv,112,C,A,['college chemistry' 'machine learning']
113,data/test/conceptual_physics_test.csv,113,B,B,['college physics' 'college computer science']
114,data/test/conceptual_physics_test.csv,114,B,B,['high school statistics' 'high school biology']
115,data/test/conceptual_physics_test.csv,115,B,A,['computer security' 'college mathematics']
116,data/test/conceptual_physics_test.csv,116,B,B,['college computer science' 'computer security']
117,data/test/conceptual_physics_test.csv,117,C,C,['high school statistics' 'college biology']
118,data/test/conceptual_physics_test.csv,118,C,B,['college computer science' 'elementary mathematics']
119,data/test/conceptual_physics_test.csv,119,C,C,['abstract algebra' 'computer security']
120,data/test/conceptual_physics_test.csv,120,B,B,['college computer science' 'elementary mathematics']
121,data/test/conceptual_physics_test.csv,121,C,D,['high school biology' 'college physics']
122,data/test/conceptual_physics_test.csv,122,B,B,['college biology' 'high school statistics']
123,data/test/conceptual_physics_test.csv,123,D,C,['high school mathematics' 'high school biology']
124,data/test/conceptual_physics_test.csv,124,B,B,['astronomy' 'high school computer science']
125,data/test/conceptual_physics_test.csv,125,D,D,['college computer science' 'high school computer science']
126,data/test/conceptual_physics_test.csv,126,D,C,['high school biology' 'college physics']
127,data/test/conceptual_physics_test.csv,127,C,A,['college biology' 'high school mathematics']
128,data/test/conceptual_physics_test.csv,128,D,B,['college mathematics' 'anatomy']
129,data/test/conceptual_physics_test.csv,129,A,C,['machine learning' 'abstract algebra']
130,data/test/conceptual_physics_test.csv,130,A,A,['astronomy' 'college computer science']
131,data/test/conceptual_physics_test.csv,131,D,D,['college biology' 'machine learning']
132,data/test/conceptual_physics_test.csv,132,A,B,['college biology' 'high school computer science']
133,data/test/conceptual_physics_test.csv,133,C,C,['high school physics' 'college physics']
134,data/test/conceptual_physics_test.csv,134,C,B,['elementary mathematics' 'computer security']
135,data/test/conceptual_physics_test.csv,135,C,A,['college biology' 'college physics']
136,data/test/conceptual_physics_test.csv,136,A,A,['high school chemistry' 'college chemistry']
137,data/test/conceptual_physics_test.csv,137,D,B,['college mathematics' 'elementary mathematics']
138,data/test/conceptual_physics_test.csv,138,A,D,['abstract algebra' 'college physics']
139,data/test/conceptual_physics_test.csv,139,B,B,['machine learning' 'college physics']
140,data/test/conceptual_physics_test.csv,140,D,A,['machine learning' 'high school chemistry']
141,data/test/conceptual_physics_test.csv,141,B,C,['college physics' 'astronomy']
142,data/test/conceptual_physics_test.csv,142,B,A,['high school chemistry' 'high school biology']
143,data/test/conceptual_physics_test.csv,143,C,D,['college biology' 'high school physics']
144,data/test/conceptual_physics_test.csv,144,D,D,['college computer science' 'high school chemistry']
145,data/test/conceptual_physics_test.csv,145,C,C,['college computer science' 'machine learning']
146,data/test/conceptual_physics_test.csv,146,A,B,['high school biology' 'college biology']
147,data/test/conceptual_physics_test.csv,147,D,B,['college mathematics' 'elementary mathematics']
148,data/test/conceptual_physics_test.csv,148,C,B,['high school computer science' 'anatomy']
149,data/test/conceptual_physics_test.csv,149,B,D,['anatomy' 'machine learning']
150,data/test/conceptual_physics_test.csv,150,D,A,['astronomy' 'anatomy']
151,data/test/conceptual_physics_test.csv,151,C,A,['college physics' 'college computer science']
152,data/test/conceptual_physics_test.csv,152,C,B,['college physics' 'high school biology']
153,data/test/conceptual_physics_test.csv,153,C,D,['college computer science' 'elementary mathematics']
154,data/test/conceptual_physics_test.csv,154,C,B,['machine learning' 'elementary mathematics']
155,data/test/conceptual_physics_test.csv,155,D,D,['high school mathematics' 'electrical engineering']
156,data/test/conceptual_physics_test.csv,156,B,A,['college chemistry' 'astronomy']
157,data/test/conceptual_physics_test.csv,157,C,A,['elementary mathematics' 'college computer science']
158,data/test/conceptual_physics_test.csv,158,C,C,['high school biology' 'high school statistics']
159,data/test/conceptual_physics_test.csv,159,A,B,['high school chemistry' 'elementary mathematics']
160,data/test/conceptual_physics_test.csv,160,C,B,['high school computer science' 'elementary mathematics']
161,data/test/conceptual_physics_test.csv,161,B,A,['high school computer science' 'computer security']
162,data/test/conceptual_physics_test.csv,162,C,B,['college mathematics' 'elementary mathematics']
163,data/test/conceptual_physics_test.csv,163,B,B,['high school chemistry' 'electrical engineering']
164,data/test/conceptual_physics_test.csv,164,B,D,['college chemistry' 'astronomy']
165,data/test/conceptual_physics_test.csv,165,C,C,['college physics' 'college computer science']
166,data/test/conceptual_physics_test.csv,166,C,B,['electrical engineering' 'high school chemistry']
167,data/test/conceptual_physics_test.csv,167,C,D,['high school biology' 'high school physics']
168,data/test/conceptual_physics_test.csv,168,D,D,['college mathematics' 'high school biology']
169,data/test/conceptual_physics_test.csv,169,C,C,['college computer science' 'high school computer science']
170,data/test/conceptual_physics_test.csv,170,C,A,['electrical engineering' 'computer security']
171,data/test/conceptual_physics_test.csv,171,B,B,['astronomy' 'college mathematics']
172,data/test/conceptual_physics_test.csv,172,B,B,['high school biology' 'college chemistry']
173,data/test/conceptual_physics_test.csv,173,C,B,['high school statistics' 'college chemistry']
174,data/test/conceptual_physics_test.csv,174,A,A,['astronomy' 'high school statistics']
175,data/test/conceptual_physics_test.csv,175,B,A,['college physics' 'machine learning']
176,data/test/conceptual_physics_test.csv,176,D,D,['electrical engineering' 'college computer science']
177,data/test/conceptual_physics_test.csv,177,A,D,['elementary mathematics' 'electrical engineering']
178,data/test/conceptual_physics_test.csv,178,C,D,['astronomy' 'college chemistry']
179,data/test/conceptual_physics_test.csv,179,A,D,['college mathematics' 'college biology']
180,data/test/conceptual_physics_test.csv,180,C,D,['computer security' 'elementary mathematics']
181,data/test/conceptual_physics_test.csv,181,C,D,['elementary mathematics' 'college chemistry']
182,data/test/conceptual_physics_test.csv,182,B,B,['abstract algebra' 'astronomy']
183,data/test/conceptual_physics_test.csv,183,A,B,['high school chemistry' 'college computer science']
184,data/test/conceptual_physics_test.csv,184,A,B,['college mathematics' 'astronomy']
185,data/test/conceptual_physics_test.csv,185,C,A,['college mathematics' 'elementary mathematics']
186,data/test/conceptual_physics_test.csv,186,B,A,['high school statistics' 'college chemistry']
187,data/test/conceptual_physics_test.csv,187,B,B,['elementary mathematics' 'high school physics']
188,data/test/conceptual_physics_test.csv,188,B,C,['college chemistry' 'high school chemistry']
189,data/test/conceptual_physics_test.csv,189,B,A,['high school computer science' 'college physics']
190,data/test/conceptual_physics_test.csv,190,A,B,['college chemistry' 'machine learning']
191,data/test/conceptual_physics_test.csv,191,A,A,['high school computer science' 'college biology']
192,data/test/conceptual_physics_test.csv,192,A,A,['elementary mathematics' 'high school statistics']
193,data/test/conceptual_physics_test.csv,193,D,D,['electrical engineering' 'high school statistics']
194,data/test/conceptual_physics_test.csv,194,B,D,['machine learning' 'high school computer science']
195,data/test/conceptual_physics_test.csv,195,C,B,['high school statistics' 'college mathematics']
196,data/test/conceptual_physics_test.csv,196,A,B,['elementary mathematics' 'abstract algebra']
197,data/test/conceptual_physics_test.csv,197,D,D,['college chemistry' 'high school physics']
198,data/test/conceptual_physics_test.csv,198,C,B,['college biology' 'astronomy']
199,data/test/conceptual_physics_test.csv,199,B,B,['computer security' 'astronomy']
200,data/test/conceptual_physics_test.csv,200,C,B,['college biology' 'astronomy']
201,data/test/conceptual_physics_test.csv,201,A,B,['high school statistics' 'anatomy']
202,data/test/conceptual_physics_test.csv,202,D,A,['machine learning' 'high school statistics']
203,data/test/conceptual_physics_test.csv,203,C,B,['high school physics' 'abstract algebra']
204,data/test/conceptual_physics_test.csv,204,C,C,['abstract algebra' 'college chemistry']
205,data/test/conceptual_physics_test.csv,205,D,D,['college physics' 'computer security']
206,data/test/conceptual_physics_test.csv,206,C,B,['high school mathematics' 'high school biology']
207,data/test/conceptual_physics_test.csv,207,C,B,['college biology' 'high school statistics']
208,data/test/conceptual_physics_test.csv,208,B,B,['astronomy' 'computer security']
209,data/test/conceptual_physics_test.csv,209,C,C,['high school computer science' 'college physics']
210,data/test/conceptual_physics_test.csv,210,D,C,['college biology' 'college computer science']
211,data/test/conceptual_physics_test.csv,211,D,C,['college computer science' 'machine learning']
212,data/test/conceptual_physics_test.csv,212,C,A,['college mathematics' 'electrical engineering']
213,data/test/conceptual_physics_test.csv,213,D,D,['high school mathematics' 'abstract algebra']
214,data/test/conceptual_physics_test.csv,214,C,C,['high school chemistry' 'electrical engineering']
215,data/test/conceptual_physics_test.csv,215,C,D,['high school chemistry' 'elementary mathematics']
216,data/test/conceptual_physics_test.csv,216,A,B,['college mathematics' 'electrical engineering']
217,data/test/conceptual_physics_test.csv,217,B,C,['college computer science' 'high school biology']
218,data/test/conceptual_physics_test.csv,218,C,B,['computer security' 'high school computer science']
219,data/test/conceptual_physics_test.csv,219,C,D,['computer security' 'college chemistry']
220,data/test/conceptual_physics_test.csv,220,B,B,['high school chemistry' 'college mathematics']
221,data/test/conceptual_physics_test.csv,221,D,D,['computer security' 'machine learning']
222,data/test/conceptual_physics_test.csv,222,A,B,['machine learning' 'computer security']
223,data/test/conceptual_physics_test.csv,223,A,C,['college physics' 'electrical engineering']
224,data/test/conceptual_physics_test.csv,224,C,D,['machine learning' 'electrical engineering']
225,data/test/conceptual_physics_test.csv,225,A,B,['college mathematics' 'computer security']
226,data/test/conceptual_physics_test.csv,226,D,B,['high school mathematics' 'machine learning']
227,data/test/conceptual_physics_test.csv,227,C,B,['high school chemistry' 'college chemistry']
228,data/test/conceptual_physics_test.csv,228,B,B,['high school physics' 'computer security']
229,data/test/conceptual_physics_test.csv,229,B,A,['high school chemistry' 'astronomy']
230,data/test/conceptual_physics_test.csv,230,A,B,['college physics' 'high school computer science']
231,data/test/conceptual_physics_test.csv,231,B,C,['computer security' 'machine learning']
232,data/test/conceptual_physics_test.csv,232,A,B,['high school statistics' 'astronomy']
233,data/test/conceptual_physics_test.csv,233,C,A,['college computer science' 'college mathematics']
234,data/test/conceptual_physics_test.csv,234,D,D,['electrical engineering' 'abstract algebra']
