,task,item,choice,gt,meta_tasks
133,data/test/college_biology_test.csv,133,B,D,['college computer science' 'elementary mathematics']
134,data/test/college_biology_test.csv,134,B,B,['high school physics' 'electrical engineering']
135,data/test/college_biology_test.csv,135,B,A,['abstract algebra' 'machine learning']
136,data/test/college_biology_test.csv,136,C,A,['machine learning' 'elementary mathematics']
137,data/test/college_biology_test.csv,137,D,D,['high school physics' 'college chemistry']
138,data/test/college_biology_test.csv,138,D,A,['conceptual physics' 'astronomy']
139,data/test/college_biology_test.csv,139,B,A,['anatomy' 'conceptual physics']
140,data/test/college_biology_test.csv,140,C,A,['astronomy' 'high school chemistry']
141,data/test/college_biology_test.csv,141,C,C,['machine learning' 'elementary mathematics']
142,data/test/college_biology_test.csv,142,A,B,['high school statistics' 'electrical engineering']
143,data/test/college_biology_test.csv,143,A,D,['anatomy' 'high school chemistry']
