,task,item,choice,gt,meta_tasks
93,data/test/anatomy_test.csv,93,C,D,['elementary mathematics' 'college physics']
94,data/test/anatomy_test.csv,94,B,A,['machine learning' 'electrical engineering']
95,data/test/anatomy_test.csv,95,A,C,['computer security' 'elementary mathematics']
96,data/test/anatomy_test.csv,96,A,A,['high school computer science' 'college computer science']
97,data/test/anatomy_test.csv,97,B,C,['computer security' 'high school biology']
98,data/test/anatomy_test.csv,98,A,A,['high school chemistry' 'college physics']
99,data/test/anatomy_test.csv,99,A,C,['computer security' 'high school statistics']
100,data/test/anatomy_test.csv,100,B,D,['college chemistry' 'machine learning']
101,data/test/anatomy_test.csv,101,A,D,['machine learning' 'electrical engineering']
102,data/test/anatomy_test.csv,102,C,C,['college physics' 'astronomy']
103,data/test/anatomy_test.csv,103,A,B,['conceptual physics' 'college mathematics']
104,data/test/anatomy_test.csv,104,B,A,['elementary mathematics' 'college chemistry']
105,data/test/anatomy_test.csv,105,D,C,['high school statistics' 'computer security']
106,data/test/anatomy_test.csv,106,A,C,['high school mathematics' 'high school biology']
107,data/test/anatomy_test.csv,107,B,D,['machine learning' 'high school statistics']
108,data/test/anatomy_test.csv,108,D,D,['high school chemistry' 'college chemistry']
109,data/test/anatomy_test.csv,109,A,A,['high school biology' 'elementary mathematics']
110,data/test/anatomy_test.csv,110,C,C,['high school computer science' 'astronomy']
111,data/test/anatomy_test.csv,111,C,C,['high school biology' 'machine learning']
112,data/test/anatomy_test.csv,112,D,D,['college computer science' 'astronomy']
113,data/test/anatomy_test.csv,113,A,A,['abstract algebra' 'college biology']
114,data/test/anatomy_test.csv,114,A,A,['high school mathematics' 'elementary mathematics']
115,data/test/anatomy_test.csv,115,B,B,['college mathematics' 'high school mathematics']
116,data/test/anatomy_test.csv,116,D,D,['college biology' 'machine learning']
117,data/test/anatomy_test.csv,117,B,B,['college computer science' 'high school statistics']
118,data/test/anatomy_test.csv,118,A,B,['high school biology' 'high school mathematics']
119,data/test/anatomy_test.csv,119,A,D,['college mathematics' 'computer security']
120,data/test/anatomy_test.csv,120,C,C,['college computer science' 'electrical engineering']
121,data/test/anatomy_test.csv,121,C,B,['electrical engineering' 'college chemistry']
122,data/test/anatomy_test.csv,122,C,C,['elementary mathematics' 'college physics']
123,data/test/anatomy_test.csv,123,A,B,['high school biology' 'elementary mathematics']
124,data/test/anatomy_test.csv,124,A,D,['conceptual physics' 'abstract algebra']
125,data/test/anatomy_test.csv,125,B,B,['conceptual physics' 'high school biology']
126,data/test/anatomy_test.csv,126,C,C,['high school statistics' 'college mathematics']
127,data/test/anatomy_test.csv,127,C,C,['high school biology' 'high school physics']
128,data/test/anatomy_test.csv,128,A,A,['conceptual physics' 'college biology']
129,data/test/anatomy_test.csv,129,D,A,['high school computer science' 'abstract algebra']
130,data/test/anatomy_test.csv,130,D,A,['high school statistics' 'electrical engineering']
131,data/test/anatomy_test.csv,131,D,D,['college physics' 'high school physics']
132,data/test/anatomy_test.csv,132,A,A,['astronomy' 'high school mathematics']
133,data/test/anatomy_test.csv,133,C,C,['college mathematics' 'elementary mathematics']
134,data/test/anatomy_test.csv,134,C,D,['high school chemistry' 'high school statistics']
