,task,item,choice,gt,meta_tasks
25,data/test/abstract_algebra_test.csv,25,C,C,['college computer science' 'anatomy']
26,data/test/abstract_algebra_test.csv,26,C,C,['astronomy' 'college physics']
27,data/test/abstract_algebra_test.csv,27,C,B,['computer security' 'college mathematics']
28,data/test/abstract_algebra_test.csv,28,A,D,['college physics' 'high school statistics']
29,data/test/abstract_algebra_test.csv,29,A,A,['high school chemistry' 'college computer science']
30,data/test/abstract_algebra_test.csv,30,A,B,['machine learning' 'college mathematics']
31,data/test/abstract_algebra_test.csv,31,B,B,['computer security' 'high school biology']
32,data/test/abstract_algebra_test.csv,32,A,A,['high school chemistry' 'high school computer science']
33,data/test/abstract_algebra_test.csv,33,A,C,['college physics' 'college mathematics']
34,data/test/abstract_algebra_test.csv,34,A,A,['college physics' 'college biology']
35,data/test/abstract_algebra_test.csv,35,B,B,['college physics' 'college mathematics']
36,data/test/abstract_algebra_test.csv,36,C,D,['college biology' 'elementary mathematics']
37,data/test/abstract_algebra_test.csv,37,C,B,['college mathematics' 'high school biology']
38,data/test/abstract_algebra_test.csv,38,A,C,['college physics' 'anatomy']
39,data/test/abstract_algebra_test.csv,39,A,D,['college mathematics' 'college physics']
40,data/test/abstract_algebra_test.csv,40,B,C,['anatomy' 'conceptual physics']
41,data/test/abstract_algebra_test.csv,41,C,A,['high school biology' 'college physics']
42,data/test/abstract_algebra_test.csv,42,A,B,['machine learning' 'anatomy']
43,data/test/abstract_algebra_test.csv,43,C,C,['high school physics' 'machine learning']
44,data/test/abstract_algebra_test.csv,44,A,C,['college computer science' 'astronomy']
45,data/test/abstract_algebra_test.csv,45,A,C,['college mathematics' 'high school mathematics']
46,data/test/abstract_algebra_test.csv,46,A,B,['high school computer science' 'astronomy']
47,data/test/abstract_algebra_test.csv,47,A,B,['college chemistry' 'elementary mathematics']
48,data/test/abstract_algebra_test.csv,48,A,C,['machine learning' 'elementary mathematics']
49,data/test/abstract_algebra_test.csv,49,B,B,['computer security' 'college biology']
50,data/test/abstract_algebra_test.csv,50,C,D,['high school statistics' 'college computer science']
51,data/test/abstract_algebra_test.csv,51,B,B,['college mathematics' 'high school computer science']
52,data/test/abstract_algebra_test.csv,52,B,A,['college biology' 'computer security']
53,data/test/abstract_algebra_test.csv,53,A,C,['electrical engineering' 'computer security']
54,data/test/abstract_algebra_test.csv,54,B,B,['astronomy' 'high school mathematics']
55,data/test/abstract_algebra_test.csv,55,A,A,['college chemistry' 'high school computer science']
56,data/test/abstract_algebra_test.csv,56,A,D,['machine learning' 'college chemistry']
57,data/test/abstract_algebra_test.csv,57,A,B,['college biology' 'high school computer science']
58,data/test/abstract_algebra_test.csv,58,A,A,['computer security' 'astronomy']
59,data/test/abstract_algebra_test.csv,59,A,A,['college mathematics' 'high school computer science']
60,data/test/abstract_algebra_test.csv,60,A,D,['high school statistics' 'college biology']
61,data/test/abstract_algebra_test.csv,61,A,D,['computer security' 'high school biology']
62,data/test/abstract_algebra_test.csv,62,A,C,['high school physics' 'computer security']
63,data/test/abstract_algebra_test.csv,63,A,B,['astronomy' 'elementary mathematics']
64,data/test/abstract_algebra_test.csv,64,C,B,['conceptual physics' 'anatomy']
65,data/test/abstract_algebra_test.csv,65,A,C,['machine learning' 'elementary mathematics']
66,data/test/abstract_algebra_test.csv,66,A,D,['high school statistics' 'college mathematics']
67,data/test/abstract_algebra_test.csv,67,A,C,['high school chemistry' 'college mathematics']
68,data/test/abstract_algebra_test.csv,68,A,A,['anatomy' 'high school computer science']
69,data/test/abstract_algebra_test.csv,69,A,A,['college mathematics' 'conceptual physics']
70,data/test/abstract_algebra_test.csv,70,C,D,['college biology' 'elementary mathematics']
71,data/test/abstract_algebra_test.csv,71,B,C,['college physics' 'high school chemistry']
72,data/test/abstract_algebra_test.csv,72,A,D,['college chemistry' 'conceptual physics']
73,data/test/abstract_algebra_test.csv,73,C,B,['college physics' 'high school chemistry']
74,data/test/abstract_algebra_test.csv,74,A,D,['elementary mathematics' 'high school statistics']
75,data/test/abstract_algebra_test.csv,75,A,B,['high school mathematics' 'elementary mathematics']
76,data/test/abstract_algebra_test.csv,76,A,C,['anatomy' 'high school physics']
77,data/test/abstract_algebra_test.csv,77,C,A,['anatomy' 'electrical engineering']
78,data/test/abstract_algebra_test.csv,78,A,D,['computer security' 'high school chemistry']
79,data/test/abstract_algebra_test.csv,79,A,C,['high school statistics' 'high school computer science']
80,data/test/abstract_algebra_test.csv,80,A,B,['high school biology' 'college physics']
81,data/test/abstract_algebra_test.csv,81,A,D,['astronomy' 'computer security']
82,data/test/abstract_algebra_test.csv,82,A,A,['high school physics' 'high school mathematics']
83,data/test/abstract_algebra_test.csv,83,A,C,['anatomy' 'astronomy']
84,data/test/abstract_algebra_test.csv,84,A,D,['high school mathematics' 'high school biology']
85,data/test/abstract_algebra_test.csv,85,C,C,['high school mathematics' 'college mathematics']
86,data/test/abstract_algebra_test.csv,86,A,A,['machine learning' 'anatomy']
87,data/test/abstract_algebra_test.csv,87,C,A,['high school chemistry' 'elementary mathematics']
88,data/test/abstract_algebra_test.csv,88,C,A,['machine learning' 'electrical engineering']
89,data/test/abstract_algebra_test.csv,89,C,C,['high school computer science' 'high school statistics']
90,data/test/abstract_algebra_test.csv,90,A,D,['high school biology' 'electrical engineering']
91,data/test/abstract_algebra_test.csv,91,B,B,['college mathematics' 'high school chemistry']
92,data/test/abstract_algebra_test.csv,92,D,B,['high school computer science' 'college chemistry']
93,data/test/abstract_algebra_test.csv,93,B,A,['college mathematics' 'high school chemistry']
94,data/test/abstract_algebra_test.csv,94,A,D,['machine learning' 'elementary mathematics']
95,data/test/abstract_algebra_test.csv,95,A,C,['high school mathematics' 'high school statistics']
96,data/test/abstract_algebra_test.csv,96,C,B,['conceptual physics' 'high school biology']
97,data/test/abstract_algebra_test.csv,97,A,C,['electrical engineering' 'astronomy']
98,data/test/abstract_algebra_test.csv,98,B,C,['astronomy' 'electrical engineering']
99,data/test/abstract_algebra_test.csv,99,A,C,['high school biology' 'high school physics']
