,task,item,choice,gt,meta_tasks
58,data/test/high_school_computer_science_test.csv,58,C,C,['high school statistics' 'elementary mathematics']
59,data/test/high_school_computer_science_test.csv,59,A,A,['college mathematics' 'high school statistics']
60,data/test/high_school_computer_science_test.csv,60,D,D,['college computer science' 'high school physics']
61,data/test/high_school_computer_science_test.csv,61,B,B,['high school chemistry' 'high school statistics']
62,data/test/high_school_computer_science_test.csv,62,A,B,['elementary mathematics' 'high school biology']
63,data/test/high_school_computer_science_test.csv,63,D,D,['electrical engineering' 'college computer science']
64,data/test/high_school_computer_science_test.csv,64,D,A,['abstract algebra' 'college physics']
65,data/test/high_school_computer_science_test.csv,65,C,D,['astronomy' 'high school chemistry']
66,data/test/high_school_computer_science_test.csv,66,B,D,['high school biology' 'astronomy']
67,data/test/high_school_computer_science_test.csv,67,C,C,['high school chemistry' 'college mathematics']
68,data/test/high_school_computer_science_test.csv,68,C,D,['anatomy' 'conceptual physics']
69,data/test/high_school_computer_science_test.csv,69,A,D,['college biology' 'college mathematics']
70,data/test/high_school_computer_science_test.csv,70,C,B,['college mathematics' 'college chemistry']
71,data/test/high_school_computer_science_test.csv,71,A,B,['college physics' 'conceptual physics']
72,data/test/high_school_computer_science_test.csv,72,A,C,['college physics' 'anatomy']
73,data/test/high_school_computer_science_test.csv,73,D,D,['college computer science' 'high school physics']
74,data/test/high_school_computer_science_test.csv,74,C,C,['conceptual physics' 'machine learning']
75,data/test/high_school_computer_science_test.csv,75,C,C,['high school statistics' 'college biology']
76,data/test/high_school_computer_science_test.csv,76,D,C,['college chemistry' 'high school mathematics']
77,data/test/high_school_computer_science_test.csv,77,B,B,['college biology' 'college physics']
78,data/test/high_school_computer_science_test.csv,78,C,A,['abstract algebra' 'college computer science']
79,data/test/high_school_computer_science_test.csv,79,B,D,['college physics' 'high school mathematics']
80,data/test/high_school_computer_science_test.csv,80,B,A,['college mathematics' 'abstract algebra']
81,data/test/high_school_computer_science_test.csv,81,C,C,['elementary mathematics' 'high school biology']
82,data/test/high_school_computer_science_test.csv,82,A,C,['machine learning' 'elementary mathematics']
83,data/test/high_school_computer_science_test.csv,83,C,B,['abstract algebra' 'anatomy']
84,data/test/high_school_computer_science_test.csv,84,B,C,['college biology' 'anatomy']
85,data/test/high_school_computer_science_test.csv,85,A,A,['college biology' 'conceptual physics']
86,data/test/high_school_computer_science_test.csv,86,B,B,['abstract algebra' 'high school biology']
87,data/test/high_school_computer_science_test.csv,87,A,A,['conceptual physics' 'college chemistry']
88,data/test/high_school_computer_science_test.csv,88,B,C,['anatomy' 'elementary mathematics']
89,data/test/high_school_computer_science_test.csv,89,A,A,['college physics' 'anatomy']
90,data/test/high_school_computer_science_test.csv,90,C,A,['astronomy' 'computer security']
91,data/test/high_school_computer_science_test.csv,91,B,C,['college chemistry' 'high school biology']
92,data/test/high_school_computer_science_test.csv,92,A,C,['high school physics' 'college mathematics']
93,data/test/high_school_computer_science_test.csv,93,D,D,['machine learning' 'abstract algebra']
94,data/test/high_school_computer_science_test.csv,94,D,B,['high school biology' 'abstract algebra']
95,data/test/high_school_computer_science_test.csv,95,C,C,['high school physics' 'computer security']
96,data/test/high_school_computer_science_test.csv,96,B,B,['college mathematics' 'machine learning']
97,data/test/high_school_computer_science_test.csv,97,C,B,['elementary mathematics' 'college physics']
98,data/test/high_school_computer_science_test.csv,98,D,D,['high school chemistry' 'conceptual physics']
99,data/test/high_school_computer_science_test.csv,99,A,C,['machine learning' 'elementary mathematics']
