,task,item,choice,gt,meta_tasks
97,data/test/logical_fallacies_test.csv,97,A,D,['high school world history' 'moral scenarios']
98,data/test/logical_fallacies_test.csv,98,A,B,['world religions' 'high school world history']
99,data/test/logical_fallacies_test.csv,99,A,C,['high school world history' 'high school european history']
100,data/test/logical_fallacies_test.csv,100,A,B,['international law' 'high school us history']
101,data/test/logical_fallacies_test.csv,101,A,A,['high school us history' 'moral disputes']
102,data/test/logical_fallacies_test.csv,102,A,B,['prehistory' 'international law']
103,data/test/logical_fallacies_test.csv,103,C,D,['formal logic' 'moral disputes']
104,data/test/logical_fallacies_test.csv,104,A,C,['prehistory' 'philosophy']
105,data/test/logical_fallacies_test.csv,105,C,B,['moral disputes' 'prehistory']
106,data/test/logical_fallacies_test.csv,106,B,B,['world religions' 'international law']
107,data/test/logical_fallacies_test.csv,107,D,A,['jurisprudence' 'high school us history']
108,data/test/logical_fallacies_test.csv,108,B,A,['formal logic' 'jurisprudence']
109,data/test/logical_fallacies_test.csv,109,D,C,['prehistory' 'formal logic']
110,data/test/logical_fallacies_test.csv,110,C,D,['world religions' 'jurisprudence']
111,data/test/logical_fallacies_test.csv,111,A,B,['moral disputes' 'international law']
112,data/test/logical_fallacies_test.csv,112,B,B,['high school us history' 'jurisprudence']
113,data/test/logical_fallacies_test.csv,113,B,A,['formal logic' 'high school world history']
114,data/test/logical_fallacies_test.csv,114,A,A,['moral scenarios' 'high school european history']
115,data/test/logical_fallacies_test.csv,115,B,A,['philosophy' 'world religions']
116,data/test/logical_fallacies_test.csv,116,B,D,['moral scenarios' 'high school world history']
117,data/test/logical_fallacies_test.csv,117,A,C,['international law' 'high school european history']
118,data/test/logical_fallacies_test.csv,118,A,D,['formal logic' 'moral scenarios']
119,data/test/logical_fallacies_test.csv,119,A,B,['world religions' 'high school us history']
120,data/test/logical_fallacies_test.csv,120,A,C,['moral disputes' 'jurisprudence']
121,data/test/logical_fallacies_test.csv,121,A,D,['philosophy' 'world religions']
122,data/test/logical_fallacies_test.csv,122,D,C,['prehistory' 'moral disputes']
123,data/test/logical_fallacies_test.csv,123,A,A,['moral scenarios' 'high school us history']
124,data/test/logical_fallacies_test.csv,124,A,C,['jurisprudence' 'high school us history']
125,data/test/logical_fallacies_test.csv,125,C,B,['international law' 'world religions']
126,data/test/logical_fallacies_test.csv,126,D,A,['philosophy' 'prehistory']
127,data/test/logical_fallacies_test.csv,127,A,B,['high school us history' 'formal logic']
128,data/test/logical_fallacies_test.csv,128,B,B,['moral disputes' 'moral scenarios']
129,data/test/logical_fallacies_test.csv,129,D,D,['prehistory' 'high school us history']
130,data/test/logical_fallacies_test.csv,130,B,C,['international law' 'prehistory']
131,data/test/logical_fallacies_test.csv,131,C,B,['moral scenarios' 'international law']
132,data/test/logical_fallacies_test.csv,132,A,C,['philosophy' 'high school world history']
133,data/test/logical_fallacies_test.csv,133,C,A,['formal logic' 'international law']
134,data/test/logical_fallacies_test.csv,134,A,A,['philosophy' 'high school us history']
135,data/test/logical_fallacies_test.csv,135,A,C,['high school us history' 'prehistory']
136,data/test/logical_fallacies_test.csv,136,C,C,['international law' 'high school world history']
137,data/test/logical_fallacies_test.csv,137,D,D,['high school world history' 'international law']
138,data/test/logical_fallacies_test.csv,138,C,D,['high school world history' 'high school european history']
139,data/test/logical_fallacies_test.csv,139,D,D,['jurisprudence' 'moral disputes']
140,data/test/logical_fallacies_test.csv,140,D,D,['formal logic' 'prehistory']
141,data/test/logical_fallacies_test.csv,141,B,D,['high school us history' 'jurisprudence']
142,data/test/logical_fallacies_test.csv,142,A,A,['world religions' 'jurisprudence']
143,data/test/logical_fallacies_test.csv,143,B,B,['high school us history' 'world religions']
144,data/test/logical_fallacies_test.csv,144,A,A,['prehistory' 'moral scenarios']
145,data/test/logical_fallacies_test.csv,145,A,C,['jurisprudence' 'high school us history']
146,data/test/logical_fallacies_test.csv,146,B,C,['prehistory' 'philosophy']
147,data/test/logical_fallacies_test.csv,147,A,A,['jurisprudence' 'formal logic']
148,data/test/logical_fallacies_test.csv,148,B,B,['moral disputes' 'jurisprudence']
149,data/test/logical_fallacies_test.csv,149,A,A,['high school world history' 'high school us history']
150,data/test/logical_fallacies_test.csv,150,A,C,['world religions' 'international law']
151,data/test/logical_fallacies_test.csv,151,A,A,['philosophy' 'moral disputes']
152,data/test/logical_fallacies_test.csv,152,B,A,['high school world history' 'jurisprudence']
153,data/test/logical_fallacies_test.csv,153,B,D,['prehistory' 'high school us history']
154,data/test/logical_fallacies_test.csv,154,A,D,['international law' 'philosophy']
155,data/test/logical_fallacies_test.csv,155,B,C,['moral scenarios' 'high school us history']
156,data/test/logical_fallacies_test.csv,156,C,C,['high school world history' 'formal logic']
157,data/test/logical_fallacies_test.csv,157,C,B,['jurisprudence' 'philosophy']
158,data/test/logical_fallacies_test.csv,158,A,B,['moral disputes' 'formal logic']
159,data/test/logical_fallacies_test.csv,159,C,D,['philosophy' 'high school european history']
160,data/test/logical_fallacies_test.csv,160,C,C,['high school us history' 'prehistory']
161,data/test/logical_fallacies_test.csv,161,A,A,['high school world history' 'moral disputes']
162,data/test/logical_fallacies_test.csv,162,C,C,['formal logic' 'prehistory']
