,task,item,choice,gt,meta_tasks
26,data/test/formal_logic_test.csv,26,C,D,['high school european history' 'moral scenarios']
27,data/test/formal_logic_test.csv,27,B,A,['international law' 'logical fallacies']
28,data/test/formal_logic_test.csv,28,A,A,['world religions' 'moral disputes']
29,data/test/formal_logic_test.csv,29,B,A,['logical fallacies' 'philosophy']
30,data/test/formal_logic_test.csv,30,A,B,['world religions' 'prehistory']
31,data/test/formal_logic_test.csv,31,B,A,['high school world history' 'international law']
32,data/test/formal_logic_test.csv,32,C,D,['high school european history' 'moral scenarios']
33,data/test/formal_logic_test.csv,33,B,B,['world religions' 'moral disputes']
34,data/test/formal_logic_test.csv,34,C,D,['high school world history' 'moral scenarios']
35,data/test/formal_logic_test.csv,35,B,C,['world religions' 'philosophy']
36,data/test/formal_logic_test.csv,36,B,B,['philosophy' 'world religions']
37,data/test/formal_logic_test.csv,37,D,D,['logical fallacies' 'moral disputes']
38,data/test/formal_logic_test.csv,38,B,B,['world religions' 'logical fallacies']
39,data/test/formal_logic_test.csv,39,A,D,['high school us history' 'moral scenarios']
40,data/test/formal_logic_test.csv,40,A,A,['logical fallacies' 'moral scenarios']
41,data/test/formal_logic_test.csv,41,C,A,['world religions' 'international law']
42,data/test/formal_logic_test.csv,42,A,C,['prehistory' 'moral disputes']
43,data/test/formal_logic_test.csv,43,A,A,['jurisprudence' 'international law']
44,data/test/formal_logic_test.csv,44,C,A,['prehistory' 'jurisprudence']
45,data/test/formal_logic_test.csv,45,C,A,['international law' 'high school world history']
46,data/test/formal_logic_test.csv,46,C,D,['jurisprudence' 'world religions']
47,data/test/formal_logic_test.csv,47,A,A,['international law' 'moral scenarios']
48,data/test/formal_logic_test.csv,48,B,D,['high school us history' 'moral scenarios']
49,data/test/formal_logic_test.csv,49,B,B,['philosophy' 'jurisprudence']
50,data/test/formal_logic_test.csv,50,A,B,['high school european history' 'high school world history']
51,data/test/formal_logic_test.csv,51,B,A,['high school us history' 'philosophy']
52,data/test/formal_logic_test.csv,52,C,D,['jurisprudence' 'world religions']
53,data/test/formal_logic_test.csv,53,B,D,['high school us history' 'high school european history']
54,data/test/formal_logic_test.csv,54,D,B,['prehistory' 'logical fallacies']
55,data/test/formal_logic_test.csv,55,B,B,['moral disputes' 'prehistory']
56,data/test/formal_logic_test.csv,56,A,B,['moral scenarios' 'jurisprudence']
57,data/test/formal_logic_test.csv,57,B,B,['high school world history' 'international law']
58,data/test/formal_logic_test.csv,58,C,B,['international law' 'moral disputes']
59,data/test/formal_logic_test.csv,59,C,D,['world religions' 'philosophy']
60,data/test/formal_logic_test.csv,60,C,C,['logical fallacies' 'jurisprudence']
61,data/test/formal_logic_test.csv,61,D,D,['world religions' 'moral scenarios']
62,data/test/formal_logic_test.csv,62,B,D,['high school european history' 'philosophy']
63,data/test/formal_logic_test.csv,63,A,A,['philosophy' 'moral scenarios']
64,data/test/formal_logic_test.csv,64,A,D,['jurisprudence' 'high school us history']
65,data/test/formal_logic_test.csv,65,B,D,['moral scenarios' 'jurisprudence']
66,data/test/formal_logic_test.csv,66,B,D,['moral scenarios' 'logical fallacies']
67,data/test/formal_logic_test.csv,67,B,A,['philosophy' 'high school us history']
68,data/test/formal_logic_test.csv,68,C,D,['jurisprudence' 'international law']
69,data/test/formal_logic_test.csv,69,A,A,['international law' 'world religions']
70,data/test/formal_logic_test.csv,70,C,D,['philosophy' 'high school world history']
71,data/test/formal_logic_test.csv,71,B,C,['logical fallacies' 'high school european history']
72,data/test/formal_logic_test.csv,72,A,A,['jurisprudence' 'moral disputes']
73,data/test/formal_logic_test.csv,73,C,A,['jurisprudence' 'moral disputes']
74,data/test/formal_logic_test.csv,74,C,D,['logical fallacies' 'high school european history']
75,data/test/formal_logic_test.csv,75,B,D,['high school european history' 'high school world history']
76,data/test/formal_logic_test.csv,76,C,C,['moral disputes' 'philosophy']
77,data/test/formal_logic_test.csv,77,B,B,['moral disputes' 'high school us history']
78,data/test/formal_logic_test.csv,78,B,B,['world religions' 'high school european history']
79,data/test/formal_logic_test.csv,79,B,C,['moral scenarios' 'logical fallacies']
80,data/test/formal_logic_test.csv,80,B,D,['moral disputes' 'jurisprudence']
81,data/test/formal_logic_test.csv,81,B,A,['logical fallacies' 'moral scenarios']
82,data/test/formal_logic_test.csv,82,D,B,['jurisprudence' 'high school us history']
83,data/test/formal_logic_test.csv,83,C,A,['world religions' 'international law']
84,data/test/formal_logic_test.csv,84,A,D,['logical fallacies' 'moral scenarios']
85,data/test/formal_logic_test.csv,85,B,B,['high school european history' 'moral disputes']
86,data/test/formal_logic_test.csv,86,C,C,['world religions' 'international law']
87,data/test/formal_logic_test.csv,87,B,D,['philosophy' 'high school us history']
88,data/test/formal_logic_test.csv,88,A,A,['prehistory' 'world religions']
89,data/test/formal_logic_test.csv,89,A,A,['high school us history' 'philosophy']
90,data/test/formal_logic_test.csv,90,B,D,['logical fallacies' 'world religions']
91,data/test/formal_logic_test.csv,91,D,A,['international law' 'logical fallacies']
92,data/test/formal_logic_test.csv,92,A,C,['prehistory' 'logical fallacies']
93,data/test/formal_logic_test.csv,93,D,A,['jurisprudence' 'high school european history']
94,data/test/formal_logic_test.csv,94,C,C,['logical fallacies' 'moral scenarios']
95,data/test/formal_logic_test.csv,95,B,D,['prehistory' 'high school european history']
96,data/test/formal_logic_test.csv,96,C,D,['high school european history' 'high school world history']
97,data/test/formal_logic_test.csv,97,A,D,['philosophy' 'moral disputes']
98,data/test/formal_logic_test.csv,98,B,D,['jurisprudence' 'world religions']
99,data/test/formal_logic_test.csv,99,B,C,['moral scenarios' 'high school european history']
100,data/test/formal_logic_test.csv,100,C,D,['philosophy' 'moral disputes']
101,data/test/formal_logic_test.csv,101,A,A,['high school us history' 'philosophy']
102,data/test/formal_logic_test.csv,102,B,A,['high school european history' 'international law']
103,data/test/formal_logic_test.csv,103,A,D,['international law' 'jurisprudence']
104,data/test/formal_logic_test.csv,104,C,D,['international law' 'high school world history']
105,data/test/formal_logic_test.csv,105,A,A,['moral disputes' 'philosophy']
106,data/test/formal_logic_test.csv,106,C,D,['world religions' 'high school world history']
107,data/test/formal_logic_test.csv,107,A,A,['jurisprudence' 'high school european history']
108,data/test/formal_logic_test.csv,108,A,A,['high school world history' 'philosophy']
109,data/test/formal_logic_test.csv,109,A,D,['high school european history' 'philosophy']
110,data/test/formal_logic_test.csv,110,A,B,['logical fallacies' 'moral scenarios']
111,data/test/formal_logic_test.csv,111,B,B,['high school us history' 'international law']
112,data/test/formal_logic_test.csv,112,C,A,['prehistory' 'philosophy']
113,data/test/formal_logic_test.csv,113,C,C,['high school us history' 'high school world history']
114,data/test/formal_logic_test.csv,114,C,D,['high school us history' 'philosophy']
115,data/test/formal_logic_test.csv,115,C,A,['prehistory' 'moral disputes']
116,data/test/formal_logic_test.csv,116,C,C,['prehistory' 'logical fallacies']
117,data/test/formal_logic_test.csv,117,A,C,['prehistory' 'logical fallacies']
118,data/test/formal_logic_test.csv,118,D,C,['logical fallacies' 'jurisprudence']
119,data/test/formal_logic_test.csv,119,C,A,['philosophy' 'high school us history']
120,data/test/formal_logic_test.csv,120,B,A,['moral disputes' 'world religions']
121,data/test/formal_logic_test.csv,121,B,D,['jurisprudence' 'philosophy']
122,data/test/formal_logic_test.csv,122,B,D,['high school us history' 'logical fallacies']
123,data/test/formal_logic_test.csv,123,C,A,['international law' 'world religions']
124,data/test/formal_logic_test.csv,124,A,C,['logical fallacies' 'high school european history']
125,data/test/formal_logic_test.csv,125,B,C,['logical fallacies' 'moral disputes']
