,task,item,choice,gt,meta_tasks
26,data/test/machine_learning_test.csv,26,B,B,['computer security' 'conceptual physics']
27,data/test/machine_learning_test.csv,27,C,C,['high school chemistry' 'college physics']
28,data/test/machine_learning_test.csv,28,C,D,['high school biology' 'computer security']
29,data/test/machine_learning_test.csv,29,D,C,['high school computer science' 'college chemistry']
30,data/test/machine_learning_test.csv,30,A,C,['college chemistry' 'high school chemistry']
31,data/test/machine_learning_test.csv,31,A,C,['astronomy' 'electrical engineering']
32,data/test/machine_learning_test.csv,32,A,B,['college biology' 'college chemistry']
33,data/test/machine_learning_test.csv,33,C,D,['college mathematics' 'high school chemistry']
34,data/test/machine_learning_test.csv,34,A,A,['conceptual physics' 'high school biology']
35,data/test/machine_learning_test.csv,35,D,D,['college mathematics' 'high school computer science']
36,data/test/machine_learning_test.csv,36,D,D,['electrical engineering' 'college computer science']
37,data/test/machine_learning_test.csv,37,A,B,['conceptual physics' 'high school statistics']
38,data/test/machine_learning_test.csv,38,C,B,['high school mathematics' 'conceptual physics']
39,data/test/machine_learning_test.csv,39,C,A,['high school chemistry' 'high school physics']
40,data/test/machine_learning_test.csv,40,A,A,['electrical engineering' 'conceptual physics']
41,data/test/machine_learning_test.csv,41,C,C,['college chemistry' 'electrical engineering']
42,data/test/machine_learning_test.csv,42,C,B,['high school computer science' 'college computer science']
43,data/test/machine_learning_test.csv,43,A,B,['high school computer science' 'college mathematics']
44,data/test/machine_learning_test.csv,44,D,D,['abstract algebra' 'conceptual physics']
45,data/test/machine_learning_test.csv,45,A,A,['high school chemistry' 'anatomy']
46,data/test/machine_learning_test.csv,46,C,D,['college mathematics' 'astronomy']
47,data/test/machine_learning_test.csv,47,A,A,['high school statistics' 'computer security']
48,data/test/machine_learning_test.csv,48,A,D,['elementary mathematics' 'high school computer science']
49,data/test/machine_learning_test.csv,49,C,D,['high school physics' 'high school mathematics']
50,data/test/machine_learning_test.csv,50,B,B,['astronomy' 'college chemistry']
51,data/test/machine_learning_test.csv,51,A,A,['college physics' 'astronomy']
52,data/test/machine_learning_test.csv,52,C,D,['college biology' 'college computer science']
53,data/test/machine_learning_test.csv,53,C,C,['high school physics' 'elementary mathematics']
54,data/test/machine_learning_test.csv,54,A,A,['high school biology' 'electrical engineering']
55,data/test/machine_learning_test.csv,55,C,D,['elementary mathematics' 'college mathematics']
56,data/test/machine_learning_test.csv,56,A,D,['college mathematics' 'astronomy']
57,data/test/machine_learning_test.csv,57,A,D,['astronomy' 'high school physics']
58,data/test/machine_learning_test.csv,58,A,B,['high school biology' 'college mathematics']
59,data/test/machine_learning_test.csv,59,A,B,['high school statistics' 'high school mathematics']
60,data/test/machine_learning_test.csv,60,A,B,['high school computer science' 'college physics']
61,data/test/machine_learning_test.csv,61,C,A,['anatomy' 'high school statistics']
62,data/test/machine_learning_test.csv,62,C,C,['astronomy' 'computer security']
63,data/test/machine_learning_test.csv,63,B,B,['high school biology' 'astronomy']
64,data/test/machine_learning_test.csv,64,A,A,['college chemistry' 'high school physics']
65,data/test/machine_learning_test.csv,65,A,C,['high school biology' 'college physics']
66,data/test/machine_learning_test.csv,66,C,C,['college biology' 'college mathematics']
67,data/test/machine_learning_test.csv,67,A,A,['computer security' 'high school chemistry']
68,data/test/machine_learning_test.csv,68,C,A,['high school physics' 'college physics']
69,data/test/machine_learning_test.csv,69,A,A,['college physics' 'college mathematics']
70,data/test/machine_learning_test.csv,70,C,A,['college biology' 'anatomy']
71,data/test/machine_learning_test.csv,71,B,A,['elementary mathematics' 'computer security']
72,data/test/machine_learning_test.csv,72,A,B,['college chemistry' 'high school computer science']
73,data/test/machine_learning_test.csv,73,B,D,['college computer science' 'high school physics']
74,data/test/machine_learning_test.csv,74,C,C,['abstract algebra' 'college chemistry']
75,data/test/machine_learning_test.csv,75,C,B,['college computer science' 'high school mathematics']
76,data/test/machine_learning_test.csv,76,C,C,['college chemistry' 'college computer science']
77,data/test/machine_learning_test.csv,77,C,A,['abstract algebra' 'electrical engineering']
78,data/test/machine_learning_test.csv,78,B,B,['astronomy' 'conceptual physics']
79,data/test/machine_learning_test.csv,79,A,D,['college physics' 'elementary mathematics']
80,data/test/machine_learning_test.csv,80,A,A,['high school computer science' 'computer security']
81,data/test/machine_learning_test.csv,81,C,C,['high school biology' 'college chemistry']
82,data/test/machine_learning_test.csv,82,B,B,['college biology' 'college physics']
83,data/test/machine_learning_test.csv,83,A,A,['abstract algebra' 'college physics']
84,data/test/machine_learning_test.csv,84,A,C,['college mathematics' 'elementary mathematics']
85,data/test/machine_learning_test.csv,85,C,A,['computer security' 'high school physics']
86,data/test/machine_learning_test.csv,86,A,A,['elementary mathematics' 'electrical engineering']
87,data/test/machine_learning_test.csv,87,A,C,['high school mathematics' 'high school chemistry']
88,data/test/machine_learning_test.csv,88,C,C,['high school biology' 'abstract algebra']
89,data/test/machine_learning_test.csv,89,A,A,['elementary mathematics' 'high school computer science']
90,data/test/machine_learning_test.csv,90,A,C,['conceptual physics' 'college computer science']
91,data/test/machine_learning_test.csv,91,C,B,['conceptual physics' 'college chemistry']
92,data/test/machine_learning_test.csv,92,B,B,['college mathematics' 'high school chemistry']
93,data/test/machine_learning_test.csv,93,C,B,['computer security' 'college physics']
94,data/test/machine_learning_test.csv,94,A,B,['college biology' 'anatomy']
95,data/test/machine_learning_test.csv,95,A,A,['college computer science' 'high school biology']
96,data/test/machine_learning_test.csv,96,A,A,['college mathematics' 'college chemistry']
97,data/test/machine_learning_test.csv,97,D,C,['abstract algebra' 'college physics']
98,data/test/machine_learning_test.csv,98,D,B,['high school computer science' 'high school physics']
99,data/test/machine_learning_test.csv,99,B,D,['astronomy' 'high school biology']
100,data/test/machine_learning_test.csv,100,D,B,['college computer science' 'electrical engineering']
101,data/test/machine_learning_test.csv,101,A,A,['college physics' 'college biology']
102,data/test/machine_learning_test.csv,102,C,B,['college mathematics' 'college biology']
103,data/test/machine_learning_test.csv,103,D,C,['high school physics' 'high school chemistry']
104,data/test/machine_learning_test.csv,104,A,A,['college chemistry' 'college physics']
105,data/test/machine_learning_test.csv,105,A,B,['high school chemistry' 'college biology']
106,data/test/machine_learning_test.csv,106,A,C,['anatomy' 'college mathematics']
107,data/test/machine_learning_test.csv,107,A,B,['college chemistry' 'conceptual physics']
108,data/test/machine_learning_test.csv,108,C,D,['college mathematics' 'high school statistics']
109,data/test/machine_learning_test.csv,109,D,C,['high school biology' 'college physics']
110,data/test/machine_learning_test.csv,110,A,A,['computer security' 'electrical engineering']
111,data/test/machine_learning_test.csv,111,A,C,['high school statistics' 'anatomy']
