,task,item,choice,gt,meta_tasks
80,data/test/international_law_test.csv,80,B,A,[]
81,data/test/international_law_test.csv,81,C,B,[]
82,data/test/international_law_test.csv,82,C,C,[]
83,data/test/international_law_test.csv,83,C,C,[]
84,data/test/international_law_test.csv,84,B,A,[]
85,data/test/international_law_test.csv,85,B,D,[]
86,data/test/international_law_test.csv,86,A,B,[]
87,data/test/international_law_test.csv,87,B,B,[]
88,data/test/international_law_test.csv,88,C,B,[]
89,data/test/international_law_test.csv,89,C,C,[]
90,data/test/international_law_test.csv,90,D,C,[]
91,data/test/international_law_test.csv,91,A,A,[]
92,data/test/international_law_test.csv,92,D,C,[]
93,data/test/international_law_test.csv,93,A,A,[]
94,data/test/international_law_test.csv,94,B,B,[]
95,data/test/international_law_test.csv,95,C,A,[]
96,data/test/international_law_test.csv,96,C,B,[]
97,data/test/international_law_test.csv,97,B,D,[]
98,data/test/international_law_test.csv,98,D,D,[]
99,data/test/international_law_test.csv,99,D,A,[]
100,data/test/international_law_test.csv,100,B,A,[]
101,data/test/international_law_test.csv,101,D,C,[]
102,data/test/international_law_test.csv,102,B,C,[]
103,data/test/international_law_test.csv,103,C,C,[]
104,data/test/international_law_test.csv,104,C,C,[]
105,data/test/international_law_test.csv,105,C,A,[]
106,data/test/international_law_test.csv,106,D,C,[]
107,data/test/international_law_test.csv,107,C,C,[]
108,data/test/international_law_test.csv,108,C,B,[]
109,data/test/international_law_test.csv,109,C,B,[]
110,data/test/international_law_test.csv,110,B,D,[]
111,data/test/international_law_test.csv,111,C,B,[]
112,data/test/international_law_test.csv,112,C,D,[]
113,data/test/international_law_test.csv,113,C,C,[]
114,data/test/international_law_test.csv,114,C,B,[]
115,data/test/international_law_test.csv,115,D,D,[]
116,data/test/international_law_test.csv,116,B,A,[]
117,data/test/international_law_test.csv,117,D,C,[]
118,data/test/international_law_test.csv,118,C,C,[]
119,data/test/international_law_test.csv,119,C,A,[]
120,data/test/international_law_test.csv,120,D,C,[]
