,task,item,choice,gt,meta_tasks
33,data/test/high_school_chemistry_test.csv,33,D,C,['high school statistics' 'college physics']
34,data/test/high_school_chemistry_test.csv,34,C,B,['conceptual physics' 'high school biology']
35,data/test/high_school_chemistry_test.csv,35,B,C,['electrical engineering' 'anatomy']
36,data/test/high_school_chemistry_test.csv,36,A,B,['college computer science' 'college mathematics']
37,data/test/high_school_chemistry_test.csv,37,A,C,['college physics' 'machine learning']
38,data/test/high_school_chemistry_test.csv,38,D,D,['high school physics' 'college computer science']
39,data/test/high_school_chemistry_test.csv,39,C,C,['college computer science' 'electrical engineering']
40,data/test/high_school_chemistry_test.csv,40,B,D,['college chemistry' 'college physics']
41,data/test/high_school_chemistry_test.csv,41,D,D,['conceptual physics' 'computer security']
42,data/test/high_school_chemistry_test.csv,42,A,C,['astronomy' 'college computer science']
43,data/test/high_school_chemistry_test.csv,43,C,C,['abstract algebra' 'astronomy']
44,data/test/high_school_chemistry_test.csv,44,A,D,['anatomy' 'high school physics']
45,data/test/high_school_chemistry_test.csv,45,B,A,['machine learning' 'conceptual physics']
46,data/test/high_school_chemistry_test.csv,46,A,D,['high school statistics' 'high school computer science']
47,data/test/high_school_chemistry_test.csv,47,A,D,['high school mathematics' 'electrical engineering']
48,data/test/high_school_chemistry_test.csv,48,C,C,['high school statistics' 'college physics']
49,data/test/high_school_chemistry_test.csv,49,C,A,['astronomy' 'elementary mathematics']
50,data/test/high_school_chemistry_test.csv,50,C,B,['machine learning' 'college physics']
51,data/test/high_school_chemistry_test.csv,51,C,A,['college computer science' 'high school physics']
52,data/test/high_school_chemistry_test.csv,52,D,A,['conceptual physics' 'machine learning']
53,data/test/high_school_chemistry_test.csv,53,B,D,['abstract algebra' 'computer security']
54,data/test/high_school_chemistry_test.csv,54,C,C,['college mathematics' 'high school biology']
55,data/test/high_school_chemistry_test.csv,55,B,B,['electrical engineering' 'high school biology']
56,data/test/high_school_chemistry_test.csv,56,D,D,['high school statistics' 'abstract algebra']
57,data/test/high_school_chemistry_test.csv,57,C,C,['college chemistry' 'electrical engineering']
58,data/test/high_school_chemistry_test.csv,58,C,D,['college biology' 'machine learning']
59,data/test/high_school_chemistry_test.csv,59,C,D,['high school biology' 'high school computer science']
60,data/test/high_school_chemistry_test.csv,60,A,A,['high school physics' 'machine learning']
61,data/test/high_school_chemistry_test.csv,61,C,B,['high school biology' 'high school statistics']
62,data/test/high_school_chemistry_test.csv,62,A,A,['computer security' 'abstract algebra']
63,data/test/high_school_chemistry_test.csv,63,C,D,['college biology' 'elementary mathematics']
64,data/test/high_school_chemistry_test.csv,64,C,D,['machine learning' 'college mathematics']
65,data/test/high_school_chemistry_test.csv,65,C,C,['college computer science' 'college physics']
66,data/test/high_school_chemistry_test.csv,66,C,B,['computer security' 'electrical engineering']
67,data/test/high_school_chemistry_test.csv,67,A,D,['conceptual physics' 'high school computer science']
68,data/test/high_school_chemistry_test.csv,68,B,D,['anatomy' 'electrical engineering']
69,data/test/high_school_chemistry_test.csv,69,C,D,['college physics' 'high school biology']
70,data/test/high_school_chemistry_test.csv,70,C,B,['college chemistry' 'computer security']
71,data/test/high_school_chemistry_test.csv,71,D,B,['electrical engineering' 'college physics']
72,data/test/high_school_chemistry_test.csv,72,C,D,['college biology' 'college chemistry']
73,data/test/high_school_chemistry_test.csv,73,C,C,['college biology' 'machine learning']
74,data/test/high_school_chemistry_test.csv,74,A,D,['computer security' 'high school physics']
75,data/test/high_school_chemistry_test.csv,75,A,B,['astronomy' 'anatomy']
76,data/test/high_school_chemistry_test.csv,76,B,B,['electrical engineering' 'anatomy']
77,data/test/high_school_chemistry_test.csv,77,B,B,['abstract algebra' 'computer security']
78,data/test/high_school_chemistry_test.csv,78,A,B,['high school physics' 'elementary mathematics']
79,data/test/high_school_chemistry_test.csv,79,B,C,['college chemistry' 'college physics']
80,data/test/high_school_chemistry_test.csv,80,A,B,['elementary mathematics' 'high school mathematics']
81,data/test/high_school_chemistry_test.csv,81,A,A,['machine learning' 'conceptual physics']
82,data/test/high_school_chemistry_test.csv,82,C,C,['anatomy' 'high school computer science']
83,data/test/high_school_chemistry_test.csv,83,B,B,['anatomy' 'machine learning']
84,data/test/high_school_chemistry_test.csv,84,A,B,['college physics' 'elementary mathematics']
85,data/test/high_school_chemistry_test.csv,85,C,A,['college chemistry' 'college physics']
86,data/test/high_school_chemistry_test.csv,86,C,A,['college physics' 'high school computer science']
87,data/test/high_school_chemistry_test.csv,87,A,B,['college biology' 'conceptual physics']
88,data/test/high_school_chemistry_test.csv,88,A,C,['astronomy' 'college chemistry']
89,data/test/high_school_chemistry_test.csv,89,C,C,['high school statistics' 'college chemistry']
90,data/test/high_school_chemistry_test.csv,90,D,C,['elementary mathematics' 'high school computer science']
91,data/test/high_school_chemistry_test.csv,91,A,B,['college computer science' 'computer security']
92,data/test/high_school_chemistry_test.csv,92,A,D,['high school statistics' 'electrical engineering']
93,data/test/high_school_chemistry_test.csv,93,A,D,['computer security' 'abstract algebra']
94,data/test/high_school_chemistry_test.csv,94,A,D,['high school physics' 'astronomy']
95,data/test/high_school_chemistry_test.csv,95,A,D,['college biology' 'high school mathematics']
96,data/test/high_school_chemistry_test.csv,96,A,D,['high school biology' 'conceptual physics']
97,data/test/high_school_chemistry_test.csv,97,B,C,['college physics' 'astronomy']
98,data/test/high_school_chemistry_test.csv,98,D,C,['high school mathematics' 'high school physics']
99,data/test/high_school_chemistry_test.csv,99,A,A,['conceptual physics' 'high school computer science']
100,data/test/high_school_chemistry_test.csv,100,D,B,['elementary mathematics' 'high school physics']
101,data/test/high_school_chemistry_test.csv,101,D,D,['college computer science' 'college mathematics']
102,data/test/high_school_chemistry_test.csv,102,C,B,['computer security' 'college computer science']
103,data/test/high_school_chemistry_test.csv,103,C,C,['abstract algebra' 'college biology']
104,data/test/high_school_chemistry_test.csv,104,C,C,['elementary mathematics' 'computer security']
105,data/test/high_school_chemistry_test.csv,105,A,A,['electrical engineering' 'college biology']
106,data/test/high_school_chemistry_test.csv,106,A,C,['astronomy' 'anatomy']
107,data/test/high_school_chemistry_test.csv,107,D,D,['computer security' 'high school physics']
108,data/test/high_school_chemistry_test.csv,108,B,B,['anatomy' 'college chemistry']
109,data/test/high_school_chemistry_test.csv,109,A,D,['astronomy' 'abstract algebra']
110,data/test/high_school_chemistry_test.csv,110,A,B,['college biology' 'college mathematics']
111,data/test/high_school_chemistry_test.csv,111,B,A,['computer security' 'college computer science']
112,data/test/high_school_chemistry_test.csv,112,D,D,['electrical engineering' 'astronomy']
113,data/test/high_school_chemistry_test.csv,113,D,C,['college mathematics' 'college physics']
114,data/test/high_school_chemistry_test.csv,114,D,B,['college mathematics' 'machine learning']
115,data/test/high_school_chemistry_test.csv,115,C,D,['anatomy' 'astronomy']
116,data/test/high_school_chemistry_test.csv,116,A,D,['college mathematics' 'high school mathematics']
117,data/test/high_school_chemistry_test.csv,117,B,D,['college chemistry' 'college computer science']
118,data/test/high_school_chemistry_test.csv,118,C,A,['high school physics' 'college computer science']
119,data/test/high_school_chemistry_test.csv,119,C,C,['anatomy' 'college physics']
120,data/test/high_school_chemistry_test.csv,120,B,C,['high school physics' 'abstract algebra']
121,data/test/high_school_chemistry_test.csv,121,B,B,['college mathematics' 'conceptual physics']
122,data/test/high_school_chemistry_test.csv,122,B,D,['machine learning' 'college physics']
123,data/test/high_school_chemistry_test.csv,123,A,B,['high school physics' 'electrical engineering']
124,data/test/high_school_chemistry_test.csv,124,A,A,['computer security' 'elementary mathematics']
125,data/test/high_school_chemistry_test.csv,125,C,B,['machine learning' 'elementary mathematics']
126,data/test/high_school_chemistry_test.csv,126,C,D,['college mathematics' 'abstract algebra']
127,data/test/high_school_chemistry_test.csv,127,B,C,['high school biology' 'high school physics']
128,data/test/high_school_chemistry_test.csv,128,B,B,['anatomy' 'computer security']
129,data/test/high_school_chemistry_test.csv,129,A,D,['high school mathematics' 'abstract algebra']
130,data/test/high_school_chemistry_test.csv,130,A,D,['college physics' 'high school computer science']
131,data/test/high_school_chemistry_test.csv,131,D,D,['conceptual physics' 'high school statistics']
132,data/test/high_school_chemistry_test.csv,132,D,D,['computer security' 'elementary mathematics']
133,data/test/high_school_chemistry_test.csv,133,D,D,['high school physics' 'high school computer science']
134,data/test/high_school_chemistry_test.csv,134,C,B,['computer security' 'machine learning']
135,data/test/high_school_chemistry_test.csv,135,A,B,['computer security' 'machine learning']
136,data/test/high_school_chemistry_test.csv,136,A,C,['high school computer science' 'conceptual physics']
137,data/test/high_school_chemistry_test.csv,137,C,A,['college mathematics' 'computer security']
138,data/test/high_school_chemistry_test.csv,138,C,B,['college physics' 'high school biology']
139,data/test/high_school_chemistry_test.csv,139,D,D,['machine learning' 'college biology']
140,data/test/high_school_chemistry_test.csv,140,D,B,['high school computer science' 'astronomy']
141,data/test/high_school_chemistry_test.csv,141,B,B,['astronomy' 'high school physics']
142,data/test/high_school_chemistry_test.csv,142,A,B,['abstract algebra' 'college chemistry']
143,data/test/high_school_chemistry_test.csv,143,C,C,['abstract algebra' 'high school mathematics']
144,data/test/high_school_chemistry_test.csv,144,C,D,['elementary mathematics' 'college mathematics']
145,data/test/high_school_chemistry_test.csv,145,C,C,['high school computer science' 'high school biology']
146,data/test/high_school_chemistry_test.csv,146,A,B,['college physics' 'computer security']
147,data/test/high_school_chemistry_test.csv,147,B,C,['elementary mathematics' 'machine learning']
148,data/test/high_school_chemistry_test.csv,148,C,C,['elementary mathematics' 'college physics']
149,data/test/high_school_chemistry_test.csv,149,A,B,['high school statistics' 'high school computer science']
150,data/test/high_school_chemistry_test.csv,150,D,C,['college biology' 'abstract algebra']
151,data/test/high_school_chemistry_test.csv,151,A,B,['anatomy' 'machine learning']
152,data/test/high_school_chemistry_test.csv,152,D,D,['high school biology' 'high school computer science']
153,data/test/high_school_chemistry_test.csv,153,D,C,['elementary mathematics' 'college chemistry']
154,data/test/high_school_chemistry_test.csv,154,A,A,['high school mathematics' 'machine learning']
155,data/test/high_school_chemistry_test.csv,155,C,C,['high school computer science' 'astronomy']
156,data/test/high_school_chemistry_test.csv,156,C,B,['college chemistry' 'computer security']
157,data/test/high_school_chemistry_test.csv,157,C,C,['high school computer science' 'machine learning']
158,data/test/high_school_chemistry_test.csv,158,A,C,['college physics' 'abstract algebra']
159,data/test/high_school_chemistry_test.csv,159,D,C,['college biology' 'machine learning']
160,data/test/high_school_chemistry_test.csv,160,A,B,['elementary mathematics' 'anatomy']
161,data/test/high_school_chemistry_test.csv,161,A,C,['college biology' 'college physics']
162,data/test/high_school_chemistry_test.csv,162,D,C,['electrical engineering' 'college mathematics']
163,data/test/high_school_chemistry_test.csv,163,C,C,['conceptual physics' 'college mathematics']
164,data/test/high_school_chemistry_test.csv,164,C,B,['anatomy' 'high school mathematics']
165,data/test/high_school_chemistry_test.csv,165,C,D,['college computer science' 'college physics']
166,data/test/high_school_chemistry_test.csv,166,B,D,['conceptual physics' 'computer security']
167,data/test/high_school_chemistry_test.csv,167,C,B,['machine learning' 'college biology']
168,data/test/high_school_chemistry_test.csv,168,D,C,['high school biology' 'abstract algebra']
169,data/test/high_school_chemistry_test.csv,169,C,D,['college chemistry' 'high school statistics']
170,data/test/high_school_chemistry_test.csv,170,C,C,['elementary mathematics' 'high school biology']
171,data/test/high_school_chemistry_test.csv,171,C,B,['elementary mathematics' 'electrical engineering']
172,data/test/high_school_chemistry_test.csv,172,C,C,['high school mathematics' 'high school computer science']
173,data/test/high_school_chemistry_test.csv,173,A,A,['conceptual physics' 'college mathematics']
174,data/test/high_school_chemistry_test.csv,174,A,A,['high school physics' 'electrical engineering']
175,data/test/high_school_chemistry_test.csv,175,D,D,['college chemistry' 'high school statistics']
176,data/test/high_school_chemistry_test.csv,176,A,D,['machine learning' 'elementary mathematics']
177,data/test/high_school_chemistry_test.csv,177,C,A,['high school biology' 'anatomy']
178,data/test/high_school_chemistry_test.csv,178,B,C,['high school statistics' 'college chemistry']
179,data/test/high_school_chemistry_test.csv,179,A,A,['college biology' 'conceptual physics']
180,data/test/high_school_chemistry_test.csv,180,C,B,['elementary mathematics' 'college physics']
181,data/test/high_school_chemistry_test.csv,181,C,D,['computer security' 'conceptual physics']
182,data/test/high_school_chemistry_test.csv,182,C,C,['machine learning' 'college mathematics']
183,data/test/high_school_chemistry_test.csv,183,A,D,['electrical engineering' 'elementary mathematics']
184,data/test/high_school_chemistry_test.csv,184,A,A,['machine learning' 'elementary mathematics']
185,data/test/high_school_chemistry_test.csv,185,B,B,['college physics' 'college mathematics']
186,data/test/high_school_chemistry_test.csv,186,D,C,['high school computer science' 'college mathematics']
187,data/test/high_school_chemistry_test.csv,187,A,D,['high school mathematics' 'high school computer science']
188,data/test/high_school_chemistry_test.csv,188,A,C,['college chemistry' 'high school statistics']
189,data/test/high_school_chemistry_test.csv,189,B,B,['high school mathematics' 'astronomy']
190,data/test/high_school_chemistry_test.csv,190,A,A,['college computer science' 'high school computer science']
191,data/test/high_school_chemistry_test.csv,191,C,D,['college chemistry' 'computer security']
192,data/test/high_school_chemistry_test.csv,192,D,D,['college mathematics' 'high school biology']
193,data/test/high_school_chemistry_test.csv,193,A,A,['astronomy' 'high school computer science']
194,data/test/high_school_chemistry_test.csv,194,A,D,['high school computer science' 'college biology']
195,data/test/high_school_chemistry_test.csv,195,D,B,['college mathematics' 'high school biology']
196,data/test/high_school_chemistry_test.csv,196,D,C,['college mathematics' 'college computer science']
197,data/test/high_school_chemistry_test.csv,197,A,C,['astronomy' 'high school computer science']
198,data/test/high_school_chemistry_test.csv,198,A,D,['college chemistry' 'college physics']
199,data/test/high_school_chemistry_test.csv,199,A,B,['elementary mathematics' 'high school mathematics']
200,data/test/high_school_chemistry_test.csv,200,A,B,['elementary mathematics' 'college physics']
201,data/test/high_school_chemistry_test.csv,201,C,C,['computer security' 'machine learning']
202,data/test/high_school_chemistry_test.csv,202,A,B,['anatomy' 'college computer science']
