,task,item,choice,gt,meta_tasks
131,data/test/astronomy_test.csv,131,C,B,['college computer science' 'elementary mathematics']
132,data/test/astronomy_test.csv,132,A,C,['computer security' 'high school physics']
133,data/test/astronomy_test.csv,133,B,B,['high school statistics' 'high school computer science']
134,data/test/astronomy_test.csv,134,C,D,['conceptual physics' 'high school mathematics']
135,data/test/astronomy_test.csv,135,C,D,['college mathematics' 'anatomy']
136,data/test/astronomy_test.csv,136,C,C,['high school biology' 'conceptual physics']
137,data/test/astronomy_test.csv,137,D,D,['college mathematics' 'abstract algebra']
138,data/test/astronomy_test.csv,138,C,D,['college biology' 'high school biology']
139,data/test/astronomy_test.csv,139,C,C,['college biology' 'electrical engineering']
140,data/test/astronomy_test.csv,140,C,A,['college biology' 'elementary mathematics']
141,data/test/astronomy_test.csv,141,C,C,['high school mathematics' 'elementary mathematics']
142,data/test/astronomy_test.csv,142,B,C,['college physics' 'computer security']
143,data/test/astronomy_test.csv,143,A,A,['computer security' 'high school statistics']
144,data/test/astronomy_test.csv,144,B,B,['high school biology' 'anatomy']
145,data/test/astronomy_test.csv,145,D,D,['college physics' 'conceptual physics']
146,data/test/astronomy_test.csv,146,B,B,['college mathematics' 'high school mathematics']
147,data/test/astronomy_test.csv,147,B,A,['elementary mathematics' 'conceptual physics']
148,data/test/astronomy_test.csv,148,C,D,['electrical engineering' 'anatomy']
149,data/test/astronomy_test.csv,149,A,A,['high school biology' 'high school physics']
150,data/test/astronomy_test.csv,150,D,C,['high school mathematics' 'elementary mathematics']
151,data/test/astronomy_test.csv,151,C,B,['high school computer science' 'college biology']
