,task,item,choice,gt,meta_tasks
29,data/test/high_school_biology_test.csv,29,C,C,['abstract algebra' 'high school chemistry']
30,data/test/high_school_biology_test.csv,30,A,D,['conceptual physics' 'high school physics']
31,data/test/high_school_biology_test.csv,31,B,B,['elementary mathematics' 'machine learning']
32,data/test/high_school_biology_test.csv,32,D,C,['high school chemistry' 'high school computer science']
33,data/test/high_school_biology_test.csv,33,C,C,['college chemistry' 'machine learning']
34,data/test/high_school_biology_test.csv,34,D,D,['college chemistry' 'high school statistics']
35,data/test/high_school_biology_test.csv,35,B,C,['computer security' 'college biology']
36,data/test/high_school_biology_test.csv,36,B,B,['college computer science' 'high school computer science']
37,data/test/high_school_biology_test.csv,37,D,D,['elementary mathematics' 'astronomy']
38,data/test/high_school_biology_test.csv,38,C,C,['high school physics' 'high school mathematics']
39,data/test/high_school_biology_test.csv,39,B,B,['college chemistry' 'college biology']
40,data/test/high_school_biology_test.csv,40,A,A,['high school mathematics' 'high school computer science']
41,data/test/high_school_biology_test.csv,41,D,D,['college chemistry' 'high school physics']
42,data/test/high_school_biology_test.csv,42,A,B,['college physics' 'college chemistry']
43,data/test/high_school_biology_test.csv,43,A,A,['abstract algebra' 'high school computer science']
44,data/test/high_school_biology_test.csv,44,B,B,['high school physics' 'anatomy']
45,data/test/high_school_biology_test.csv,45,C,C,['elementary mathematics' 'computer security']
46,data/test/high_school_biology_test.csv,46,A,D,['anatomy' 'high school mathematics']
47,data/test/high_school_biology_test.csv,47,A,A,['astronomy' 'college physics']
48,data/test/high_school_biology_test.csv,48,B,B,['computer security' 'college mathematics']
49,data/test/high_school_biology_test.csv,49,D,C,['high school chemistry' 'college computer science']
50,data/test/high_school_biology_test.csv,50,D,D,['computer security' 'high school chemistry']
51,data/test/high_school_biology_test.csv,51,B,A,['anatomy' 'college chemistry']
52,data/test/high_school_biology_test.csv,52,A,A,['anatomy' 'elementary mathematics']
53,data/test/high_school_biology_test.csv,53,D,D,['conceptual physics' 'electrical engineering']
54,data/test/high_school_biology_test.csv,54,D,D,['astronomy' 'conceptual physics']
55,data/test/high_school_biology_test.csv,55,D,D,['machine learning' 'college mathematics']
56,data/test/high_school_biology_test.csv,56,A,C,['high school statistics' 'college biology']
57,data/test/high_school_biology_test.csv,57,B,B,['machine learning' 'elementary mathematics']
58,data/test/high_school_biology_test.csv,58,C,C,['astronomy' 'college biology']
59,data/test/high_school_biology_test.csv,59,C,D,['high school physics' 'high school mathematics']
60,data/test/high_school_biology_test.csv,60,A,D,['elementary mathematics' 'conceptual physics']
61,data/test/high_school_biology_test.csv,61,B,D,['high school chemistry' 'high school mathematics']
62,data/test/high_school_biology_test.csv,62,A,A,['college chemistry' 'high school mathematics']
63,data/test/high_school_biology_test.csv,63,B,C,['electrical engineering' 'college biology']
64,data/test/high_school_biology_test.csv,64,D,D,['high school computer science' 'high school chemistry']
65,data/test/high_school_biology_test.csv,65,D,B,['college mathematics' 'elementary mathematics']
66,data/test/high_school_biology_test.csv,66,C,C,['conceptual physics' 'abstract algebra']
67,data/test/high_school_biology_test.csv,67,B,C,['electrical engineering' 'high school statistics']
68,data/test/high_school_biology_test.csv,68,C,C,['abstract algebra' 'college computer science']
69,data/test/high_school_biology_test.csv,69,C,C,['high school statistics' 'college biology']
70,data/test/high_school_biology_test.csv,70,B,B,['college mathematics' 'machine learning']
71,data/test/high_school_biology_test.csv,71,D,D,['high school physics' 'college mathematics']
72,data/test/high_school_biology_test.csv,72,D,D,['computer security' 'college chemistry']
73,data/test/high_school_biology_test.csv,73,A,A,['college mathematics' 'high school physics']
74,data/test/high_school_biology_test.csv,74,D,D,['high school physics' 'college computer science']
75,data/test/high_school_biology_test.csv,75,D,D,['high school chemistry' 'high school physics']
76,data/test/high_school_biology_test.csv,76,C,D,['college mathematics' 'abstract algebra']
77,data/test/high_school_biology_test.csv,77,D,D,['computer security' 'machine learning']
78,data/test/high_school_biology_test.csv,78,D,C,['anatomy' 'astronomy']
79,data/test/high_school_biology_test.csv,79,B,D,['college chemistry' 'high school chemistry']
80,data/test/high_school_biology_test.csv,80,C,C,['astronomy' 'college biology']
81,data/test/high_school_biology_test.csv,81,B,B,['high school mathematics' 'college computer science']
82,data/test/high_school_biology_test.csv,82,D,C,['computer security' 'high school mathematics']
83,data/test/high_school_biology_test.csv,83,B,C,['college computer science' 'anatomy']
84,data/test/high_school_biology_test.csv,84,D,D,['college biology' 'machine learning']
85,data/test/high_school_biology_test.csv,85,C,C,['electrical engineering' 'anatomy']
86,data/test/high_school_biology_test.csv,86,D,D,['college computer science' 'computer security']
87,data/test/high_school_biology_test.csv,87,C,C,['astronomy' 'conceptual physics']
88,data/test/high_school_biology_test.csv,88,C,C,['elementary mathematics' 'conceptual physics']
89,data/test/high_school_biology_test.csv,89,B,B,['high school statistics' 'elementary mathematics']
90,data/test/high_school_biology_test.csv,90,C,C,['astronomy' 'high school statistics']
91,data/test/high_school_biology_test.csv,91,C,C,['anatomy' 'astronomy']
92,data/test/high_school_biology_test.csv,92,C,C,['high school chemistry' 'college computer science']
93,data/test/high_school_biology_test.csv,93,A,D,['college biology' 'college computer science']
94,data/test/high_school_biology_test.csv,94,A,B,['college physics' 'college chemistry']
95,data/test/high_school_biology_test.csv,95,C,C,['electrical engineering' 'college chemistry']
96,data/test/high_school_biology_test.csv,96,B,B,['computer security' 'college chemistry']
97,data/test/high_school_biology_test.csv,97,B,B,['machine learning' 'conceptual physics']
98,data/test/high_school_biology_test.csv,98,C,B,['machine learning' 'college physics']
99,data/test/high_school_biology_test.csv,99,B,B,['electrical engineering' 'machine learning']
100,data/test/high_school_biology_test.csv,100,C,C,['high school chemistry' 'high school statistics']
101,data/test/high_school_biology_test.csv,101,D,D,['high school computer science' 'electrical engineering']
102,data/test/high_school_biology_test.csv,102,D,D,['high school chemistry' 'machine learning']
103,data/test/high_school_biology_test.csv,103,D,D,['abstract algebra' 'electrical engineering']
104,data/test/high_school_biology_test.csv,104,A,D,['electrical engineering' 'high school chemistry']
105,data/test/high_school_biology_test.csv,105,C,C,['high school mathematics' 'college mathematics']
106,data/test/high_school_biology_test.csv,106,B,B,['conceptual physics' 'college physics']
107,data/test/high_school_biology_test.csv,107,A,C,['high school physics' 'electrical engineering']
108,data/test/high_school_biology_test.csv,108,A,B,['college computer science' 'high school computer science']
109,data/test/high_school_biology_test.csv,109,D,A,['college computer science' 'conceptual physics']
110,data/test/high_school_biology_test.csv,110,D,C,['college mathematics' 'high school physics']
111,data/test/high_school_biology_test.csv,111,D,C,['high school physics' 'high school statistics']
112,data/test/high_school_biology_test.csv,112,C,D,['college mathematics' 'college computer science']
113,data/test/high_school_biology_test.csv,113,B,B,['college computer science' 'anatomy']
114,data/test/high_school_biology_test.csv,114,C,B,['college chemistry' 'electrical engineering']
115,data/test/high_school_biology_test.csv,115,D,B,['astronomy' 'conceptual physics']
116,data/test/high_school_biology_test.csv,116,B,B,['electrical engineering' 'computer security']
117,data/test/high_school_biology_test.csv,117,A,A,['electrical engineering' 'computer security']
118,data/test/high_school_biology_test.csv,118,C,C,['college chemistry' 'anatomy']
119,data/test/high_school_biology_test.csv,119,D,D,['college biology' 'high school computer science']
120,data/test/high_school_biology_test.csv,120,A,A,['high school chemistry' 'high school statistics']
121,data/test/high_school_biology_test.csv,121,A,A,['college mathematics' 'high school statistics']
122,data/test/high_school_biology_test.csv,122,D,D,['high school physics' 'high school statistics']
123,data/test/high_school_biology_test.csv,123,C,D,['high school computer science' 'astronomy']
124,data/test/high_school_biology_test.csv,124,A,C,['college biology' 'conceptual physics']
125,data/test/high_school_biology_test.csv,125,C,C,['machine learning' 'conceptual physics']
126,data/test/high_school_biology_test.csv,126,A,A,['college mathematics' 'conceptual physics']
127,data/test/high_school_biology_test.csv,127,B,B,['conceptual physics' 'high school physics']
128,data/test/high_school_biology_test.csv,128,C,C,['college mathematics' 'high school chemistry']
129,data/test/high_school_biology_test.csv,129,D,A,['high school physics' 'abstract algebra']
130,data/test/high_school_biology_test.csv,130,B,B,['astronomy' 'high school physics']
131,data/test/high_school_biology_test.csv,131,D,D,['anatomy' 'college computer science']
132,data/test/high_school_biology_test.csv,132,B,B,['college chemistry' 'college mathematics']
133,data/test/high_school_biology_test.csv,133,D,C,['computer security' 'college chemistry']
134,data/test/high_school_biology_test.csv,134,B,B,['college mathematics' 'high school computer science']
135,data/test/high_school_biology_test.csv,135,D,D,['abstract algebra' 'computer security']
136,data/test/high_school_biology_test.csv,136,D,D,['college chemistry' 'elementary mathematics']
137,data/test/high_school_biology_test.csv,137,A,A,['anatomy' 'college chemistry']
138,data/test/high_school_biology_test.csv,138,C,C,['college physics' 'conceptual physics']
139,data/test/high_school_biology_test.csv,139,D,D,['college computer science' 'conceptual physics']
140,data/test/high_school_biology_test.csv,140,A,A,['astronomy' 'high school statistics']
141,data/test/high_school_biology_test.csv,141,C,C,['high school physics' 'astronomy']
142,data/test/high_school_biology_test.csv,142,D,D,['college computer science' 'machine learning']
143,data/test/high_school_biology_test.csv,143,A,D,['college chemistry' 'college physics']
144,data/test/high_school_biology_test.csv,144,D,A,['college mathematics' 'college chemistry']
145,data/test/high_school_biology_test.csv,145,A,D,['high school statistics' 'astronomy']
146,data/test/high_school_biology_test.csv,146,C,A,['college biology' 'college physics']
147,data/test/high_school_biology_test.csv,147,C,C,['high school physics' 'high school chemistry']
148,data/test/high_school_biology_test.csv,148,B,B,['astronomy' 'anatomy']
149,data/test/high_school_biology_test.csv,149,D,D,['machine learning' 'anatomy']
150,data/test/high_school_biology_test.csv,150,B,B,['high school physics' 'high school mathematics']
151,data/test/high_school_biology_test.csv,151,D,A,['conceptual physics' 'college biology']
152,data/test/high_school_biology_test.csv,152,C,A,['high school computer science' 'college physics']
153,data/test/high_school_biology_test.csv,153,D,D,['college biology' 'high school computer science']
154,data/test/high_school_biology_test.csv,154,D,D,['college computer science' 'high school computer science']
155,data/test/high_school_biology_test.csv,155,A,B,['anatomy' 'elementary mathematics']
156,data/test/high_school_biology_test.csv,156,A,A,['college mathematics' 'anatomy']
157,data/test/high_school_biology_test.csv,157,B,B,['machine learning' 'high school statistics']
158,data/test/high_school_biology_test.csv,158,D,D,['elementary mathematics' 'high school statistics']
159,data/test/high_school_biology_test.csv,159,D,D,['electrical engineering' 'high school mathematics']
160,data/test/high_school_biology_test.csv,160,D,D,['college biology' 'conceptual physics']
161,data/test/high_school_biology_test.csv,161,B,B,['computer security' 'conceptual physics']
162,data/test/high_school_biology_test.csv,162,D,D,['astronomy' 'high school chemistry']
163,data/test/high_school_biology_test.csv,163,B,B,['high school chemistry' 'high school statistics']
164,data/test/high_school_biology_test.csv,164,A,A,['college physics' 'high school computer science']
165,data/test/high_school_biology_test.csv,165,B,B,['high school statistics' 'machine learning']
166,data/test/high_school_biology_test.csv,166,C,C,['high school statistics' 'electrical engineering']
167,data/test/high_school_biology_test.csv,167,B,C,['electrical engineering' 'college computer science']
168,data/test/high_school_biology_test.csv,168,D,D,['abstract algebra' 'high school statistics']
169,data/test/high_school_biology_test.csv,169,D,D,['elementary mathematics' 'high school chemistry']
170,data/test/high_school_biology_test.csv,170,D,D,['computer security' 'college biology']
171,data/test/high_school_biology_test.csv,171,D,A,['college physics' 'college chemistry']
172,data/test/high_school_biology_test.csv,172,A,A,['anatomy' 'electrical engineering']
173,data/test/high_school_biology_test.csv,173,B,B,['high school physics' 'high school mathematics']
174,data/test/high_school_biology_test.csv,174,D,D,['high school mathematics' 'college physics']
175,data/test/high_school_biology_test.csv,175,D,D,['high school mathematics' 'high school statistics']
176,data/test/high_school_biology_test.csv,176,C,C,['high school statistics' 'high school chemistry']
177,data/test/high_school_biology_test.csv,177,A,A,['conceptual physics' 'anatomy']
178,data/test/high_school_biology_test.csv,178,B,B,['astronomy' 'high school mathematics']
179,data/test/high_school_biology_test.csv,179,A,A,['college biology' 'anatomy']
180,data/test/high_school_biology_test.csv,180,C,C,['high school computer science' 'computer security']
181,data/test/high_school_biology_test.csv,181,A,A,['college computer science' 'high school computer science']
182,data/test/high_school_biology_test.csv,182,C,C,['electrical engineering' 'high school computer science']
183,data/test/high_school_biology_test.csv,183,B,D,['high school chemistry' 'elementary mathematics']
184,data/test/high_school_biology_test.csv,184,D,D,['college physics' 'college biology']
185,data/test/high_school_biology_test.csv,185,A,D,['high school statistics' 'college computer science']
186,data/test/high_school_biology_test.csv,186,A,C,['college mathematics' 'elementary mathematics']
187,data/test/high_school_biology_test.csv,187,A,A,['abstract algebra' 'elementary mathematics']
188,data/test/high_school_biology_test.csv,188,C,C,['college chemistry' 'conceptual physics']
189,data/test/high_school_biology_test.csv,189,C,D,['abstract algebra' 'high school chemistry']
190,data/test/high_school_biology_test.csv,190,C,C,['astronomy' 'college physics']
191,data/test/high_school_biology_test.csv,191,C,B,['abstract algebra' 'college biology']
192,data/test/high_school_biology_test.csv,192,B,B,['college chemistry' 'electrical engineering']
193,data/test/high_school_biology_test.csv,193,D,D,['college computer science' 'high school chemistry']
194,data/test/high_school_biology_test.csv,194,A,D,['abstract algebra' 'high school statistics']
195,data/test/high_school_biology_test.csv,195,B,A,['electrical engineering' 'abstract algebra']
196,data/test/high_school_biology_test.csv,196,B,B,['astronomy' 'high school chemistry']
197,data/test/high_school_biology_test.csv,197,C,A,['college computer science' 'electrical engineering']
198,data/test/high_school_biology_test.csv,198,A,A,['college chemistry' 'high school chemistry']
199,data/test/high_school_biology_test.csv,199,A,A,['high school mathematics' 'electrical engineering']
200,data/test/high_school_biology_test.csv,200,B,B,['computer security' 'high school mathematics']
201,data/test/high_school_biology_test.csv,201,D,D,['electrical engineering' 'college chemistry']
202,data/test/high_school_biology_test.csv,202,D,D,['high school chemistry' 'elementary mathematics']
203,data/test/high_school_biology_test.csv,203,B,B,['college computer science' 'conceptual physics']
204,data/test/high_school_biology_test.csv,204,B,B,['electrical engineering' 'computer security']
205,data/test/high_school_biology_test.csv,205,A,A,['college physics' 'college computer science']
206,data/test/high_school_biology_test.csv,206,C,D,['college physics' 'high school chemistry']
207,data/test/high_school_biology_test.csv,207,B,B,['high school chemistry' 'college mathematics']
208,data/test/high_school_biology_test.csv,208,B,B,['high school chemistry' 'astronomy']
209,data/test/high_school_biology_test.csv,209,B,A,['college mathematics' 'astronomy']
210,data/test/high_school_biology_test.csv,210,A,B,['college chemistry' 'astronomy']
211,data/test/high_school_biology_test.csv,211,D,C,['high school mathematics' 'anatomy']
212,data/test/high_school_biology_test.csv,212,A,C,['college computer science' 'high school chemistry']
213,data/test/high_school_biology_test.csv,213,B,B,['high school chemistry' 'abstract algebra']
214,data/test/high_school_biology_test.csv,214,B,B,['high school physics' 'high school chemistry']
215,data/test/high_school_biology_test.csv,215,D,D,['college chemistry' 'college biology']
216,data/test/high_school_biology_test.csv,216,C,C,['conceptual physics' 'astronomy']
217,data/test/high_school_biology_test.csv,217,C,C,['college mathematics' 'high school computer science']
218,data/test/high_school_biology_test.csv,218,D,D,['machine learning' 'conceptual physics']
219,data/test/high_school_biology_test.csv,219,C,C,['college physics' 'high school statistics']
220,data/test/high_school_biology_test.csv,220,B,B,['computer security' 'high school chemistry']
221,data/test/high_school_biology_test.csv,221,D,D,['high school chemistry' 'computer security']
222,data/test/high_school_biology_test.csv,222,B,D,['astronomy' 'high school computer science']
223,data/test/high_school_biology_test.csv,223,D,D,['elementary mathematics' 'computer security']
224,data/test/high_school_biology_test.csv,224,C,C,['college physics' 'high school physics']
225,data/test/high_school_biology_test.csv,225,A,A,['astronomy' 'abstract algebra']
226,data/test/high_school_biology_test.csv,226,C,C,['college physics' 'college chemistry']
227,data/test/high_school_biology_test.csv,227,D,D,['high school physics' 'machine learning']
228,data/test/high_school_biology_test.csv,228,D,D,['electrical engineering' 'abstract algebra']
229,data/test/high_school_biology_test.csv,229,B,B,['college biology' 'astronomy']
230,data/test/high_school_biology_test.csv,230,B,B,['high school mathematics' 'computer security']
231,data/test/high_school_biology_test.csv,231,C,B,['high school computer science' 'abstract algebra']
232,data/test/high_school_biology_test.csv,232,D,D,['high school mathematics' 'high school statistics']
233,data/test/high_school_biology_test.csv,233,B,D,['high school chemistry' 'electrical engineering']
234,data/test/high_school_biology_test.csv,234,C,B,['college physics' 'computer security']
235,data/test/high_school_biology_test.csv,235,D,D,['college chemistry' 'college mathematics']
236,data/test/high_school_biology_test.csv,236,B,D,['college biology' 'electrical engineering']
237,data/test/high_school_biology_test.csv,237,B,B,['high school physics' 'abstract algebra']
238,data/test/high_school_biology_test.csv,238,C,C,['anatomy' 'college chemistry']
239,data/test/high_school_biology_test.csv,239,D,C,['high school physics' 'abstract algebra']
240,data/test/high_school_biology_test.csv,240,C,C,['high school chemistry' 'conceptual physics']
241,data/test/high_school_biology_test.csv,241,A,D,['high school computer science' 'high school mathematics']
242,data/test/high_school_biology_test.csv,242,D,B,['high school mathematics' 'electrical engineering']
243,data/test/high_school_biology_test.csv,243,B,B,['computer security' 'high school chemistry']
244,data/test/high_school_biology_test.csv,244,C,D,['college physics' 'college chemistry']
245,data/test/high_school_biology_test.csv,245,B,B,['elementary mathematics' 'college mathematics']
246,data/test/high_school_biology_test.csv,246,D,D,['college mathematics' 'computer security']
247,data/test/high_school_biology_test.csv,247,A,A,['college physics' 'machine learning']
248,data/test/high_school_biology_test.csv,248,A,B,['college chemistry' 'high school physics']
249,data/test/high_school_biology_test.csv,249,B,C,['anatomy' 'astronomy']
250,data/test/high_school_biology_test.csv,250,A,C,['conceptual physics' 'college chemistry']
251,data/test/high_school_biology_test.csv,251,B,B,['astronomy' 'abstract algebra']
252,data/test/high_school_biology_test.csv,252,A,A,['elementary mathematics' 'college biology']
253,data/test/high_school_biology_test.csv,253,D,A,['college computer science' 'college chemistry']
254,data/test/high_school_biology_test.csv,254,D,D,['college computer science' 'abstract algebra']
255,data/test/high_school_biology_test.csv,255,D,D,['anatomy' 'elementary mathematics']
256,data/test/high_school_biology_test.csv,256,D,D,['high school physics' 'high school chemistry']
257,data/test/high_school_biology_test.csv,257,D,D,['electrical engineering' 'high school mathematics']
258,data/test/high_school_biology_test.csv,258,C,C,['conceptual physics' 'electrical engineering']
259,data/test/high_school_biology_test.csv,259,D,D,['electrical engineering' 'high school physics']
260,data/test/high_school_biology_test.csv,260,D,D,['astronomy' 'college computer science']
261,data/test/high_school_biology_test.csv,261,C,A,['computer security' 'high school statistics']
262,data/test/high_school_biology_test.csv,262,A,A,['machine learning' 'conceptual physics']
263,data/test/high_school_biology_test.csv,263,C,C,['college physics' 'conceptual physics']
264,data/test/high_school_biology_test.csv,264,C,B,['college mathematics' 'college chemistry']
265,data/test/high_school_biology_test.csv,265,B,B,['college biology' 'college chemistry']
266,data/test/high_school_biology_test.csv,266,C,A,['anatomy' 'college chemistry']
267,data/test/high_school_biology_test.csv,267,D,D,['high school computer science' 'conceptual physics']
268,data/test/high_school_biology_test.csv,268,D,A,['high school chemistry' 'electrical engineering']
269,data/test/high_school_biology_test.csv,269,D,C,['college biology' 'college mathematics']
270,data/test/high_school_biology_test.csv,270,A,A,['computer security' 'abstract algebra']
271,data/test/high_school_biology_test.csv,271,C,C,['abstract algebra' 'anatomy']
272,data/test/high_school_biology_test.csv,272,A,A,['astronomy' 'machine learning']
273,data/test/high_school_biology_test.csv,273,A,A,['high school mathematics' 'college computer science']
274,data/test/high_school_biology_test.csv,274,B,B,['college computer science' 'college physics']
275,data/test/high_school_biology_test.csv,275,C,A,['college biology' 'anatomy']
276,data/test/high_school_biology_test.csv,276,D,C,['conceptual physics' 'high school statistics']
277,data/test/high_school_biology_test.csv,277,D,B,['college chemistry' 'conceptual physics']
278,data/test/high_school_biology_test.csv,278,A,A,['astronomy' 'high school computer science']
279,data/test/high_school_biology_test.csv,279,D,D,['anatomy' 'elementary mathematics']
280,data/test/high_school_biology_test.csv,280,C,C,['college mathematics' 'high school computer science']
281,data/test/high_school_biology_test.csv,281,B,D,['elementary mathematics' 'machine learning']
282,data/test/high_school_biology_test.csv,282,C,D,['machine learning' 'college computer science']
283,data/test/high_school_biology_test.csv,283,B,B,['college mathematics' 'computer security']
284,data/test/high_school_biology_test.csv,284,A,A,['high school mathematics' 'anatomy']
285,data/test/high_school_biology_test.csv,285,C,D,['college chemistry' 'college computer science']
286,data/test/high_school_biology_test.csv,286,B,B,['college computer science' 'abstract algebra']
287,data/test/high_school_biology_test.csv,287,B,B,['electrical engineering' 'college computer science']
288,data/test/high_school_biology_test.csv,288,A,A,['elementary mathematics' 'high school chemistry']
289,data/test/high_school_biology_test.csv,289,B,D,['computer security' 'high school computer science']
290,data/test/high_school_biology_test.csv,290,B,D,['electrical engineering' 'college computer science']
291,data/test/high_school_biology_test.csv,291,D,D,['college chemistry' 'abstract algebra']
292,data/test/high_school_biology_test.csv,292,A,C,['high school statistics' 'high school computer science']
293,data/test/high_school_biology_test.csv,293,D,D,['elementary mathematics' 'conceptual physics']
294,data/test/high_school_biology_test.csv,294,C,C,['college computer science' 'high school mathematics']
295,data/test/high_school_biology_test.csv,295,B,D,['high school computer science' 'college physics']
296,data/test/high_school_biology_test.csv,296,D,D,['electrical engineering' 'conceptual physics']
297,data/test/high_school_biology_test.csv,297,A,D,['high school mathematics' 'college mathematics']
298,data/test/high_school_biology_test.csv,298,D,A,['high school chemistry' 'astronomy']
299,data/test/high_school_biology_test.csv,299,D,D,['anatomy' 'college chemistry']
300,data/test/high_school_biology_test.csv,300,B,B,['anatomy' 'conceptual physics']
301,data/test/high_school_biology_test.csv,301,D,D,['college physics' 'high school physics']
302,data/test/high_school_biology_test.csv,302,D,A,['high school chemistry' 'college biology']
303,data/test/high_school_biology_test.csv,303,B,B,['high school chemistry' 'computer security']
304,data/test/high_school_biology_test.csv,304,B,B,['college biology' 'elementary mathematics']
305,data/test/high_school_biology_test.csv,305,B,C,['abstract algebra' 'high school computer science']
306,data/test/high_school_biology_test.csv,306,B,B,['machine learning' 'college computer science']
307,data/test/high_school_biology_test.csv,307,D,D,['machine learning' 'college mathematics']
308,data/test/high_school_biology_test.csv,308,B,B,['electrical engineering' 'college computer science']
309,data/test/high_school_biology_test.csv,309,B,B,['abstract algebra' 'high school statistics']
