,task,item,choice,gt,meta_tasks
95,data/test/machine_learning_test.csv,95,A,A,['high school chemistry' 'college chemistry']
96,data/test/machine_learning_test.csv,96,C,A,['electrical engineering' 'college physics']
97,data/test/machine_learning_test.csv,97,D,C,['high school physics' 'conceptual physics']
98,data/test/machine_learning_test.csv,98,D,B,['high school biology' 'electrical engineering']
99,data/test/machine_learning_test.csv,99,B,D,['college chemistry' 'abstract algebra']
100,data/test/machine_learning_test.csv,100,D,B,['high school chemistry' 'college computer science']
101,data/test/machine_learning_test.csv,101,C,A,['college biology' 'abstract algebra']
102,data/test/machine_learning_test.csv,102,D,B,['college biology' 'high school biology']
103,data/test/machine_learning_test.csv,103,D,C,['high school physics' 'electrical engineering']
104,data/test/machine_learning_test.csv,104,C,A,['college chemistry' 'electrical engineering']
105,data/test/machine_learning_test.csv,105,A,B,['high school physics' 'anatomy']
106,data/test/machine_learning_test.csv,106,C,C,['electrical engineering' 'conceptual physics']
107,data/test/machine_learning_test.csv,107,D,B,['abstract algebra' 'electrical engineering']
108,data/test/machine_learning_test.csv,108,D,D,['high school computer science' 'astronomy']
109,data/test/machine_learning_test.csv,109,D,C,['high school chemistry' 'high school statistics']
110,data/test/machine_learning_test.csv,110,A,A,['high school biology' 'high school mathematics']
111,data/test/machine_learning_test.csv,111,C,C,['abstract algebra' 'high school chemistry']
