,task,item,choice,gt,meta_tasks
110,data/test/high_school_physics_test.csv,110,C,B,['college physics' 'high school mathematics']
111,data/test/high_school_physics_test.csv,111,D,D,['astronomy' 'high school chemistry']
112,data/test/high_school_physics_test.csv,112,C,A,['college physics' 'electrical engineering']
113,data/test/high_school_physics_test.csv,113,C,D,['electrical engineering' 'college physics']
114,data/test/high_school_physics_test.csv,114,C,C,['abstract algebra' 'high school chemistry']
115,data/test/high_school_physics_test.csv,115,B,D,['abstract algebra' 'college computer science']
116,data/test/high_school_physics_test.csv,116,A,A,['astronomy' 'high school biology']
117,data/test/high_school_physics_test.csv,117,B,C,['computer security' 'astronomy']
118,data/test/high_school_physics_test.csv,118,D,D,['high school mathematics' 'computer security']
119,data/test/high_school_physics_test.csv,119,D,C,['college chemistry' 'high school chemistry']
120,data/test/high_school_physics_test.csv,120,C,D,['college chemistry' 'high school chemistry']
121,data/test/high_school_physics_test.csv,121,D,C,['college chemistry' 'abstract algebra']
122,data/test/high_school_physics_test.csv,122,D,A,['high school biology' 'abstract algebra']
123,data/test/high_school_physics_test.csv,123,A,A,['elementary mathematics' 'conceptual physics']
124,data/test/high_school_physics_test.csv,124,D,D,['college biology' 'high school chemistry']
125,data/test/high_school_physics_test.csv,125,D,A,['high school biology' 'elementary mathematics']
126,data/test/high_school_physics_test.csv,126,C,B,['college physics' 'conceptual physics']
127,data/test/high_school_physics_test.csv,127,C,D,['conceptual physics' 'electrical engineering']
128,data/test/high_school_physics_test.csv,128,D,D,['machine learning' 'astronomy']
129,data/test/high_school_physics_test.csv,129,D,B,['college computer science' 'high school mathematics']
130,data/test/high_school_physics_test.csv,130,D,D,['high school statistics' 'high school computer science']
131,data/test/high_school_physics_test.csv,131,D,C,['electrical engineering' 'college physics']
132,data/test/high_school_physics_test.csv,132,B,D,['high school chemistry' 'college chemistry']
133,data/test/high_school_physics_test.csv,133,B,B,['college biology' 'abstract algebra']
134,data/test/high_school_physics_test.csv,134,C,B,['elementary mathematics' 'abstract algebra']
135,data/test/high_school_physics_test.csv,135,D,C,['high school statistics' 'high school mathematics']
136,data/test/high_school_physics_test.csv,136,B,D,['college mathematics' 'electrical engineering']
137,data/test/high_school_physics_test.csv,137,A,A,['high school mathematics' 'college chemistry']
138,data/test/high_school_physics_test.csv,138,C,D,['machine learning' 'computer security']
139,data/test/high_school_physics_test.csv,139,D,C,['college biology' 'computer security']
140,data/test/high_school_physics_test.csv,140,C,C,['college mathematics' 'college physics']
141,data/test/high_school_physics_test.csv,141,B,B,['high school chemistry' 'high school mathematics']
142,data/test/high_school_physics_test.csv,142,A,C,['electrical engineering' 'college physics']
143,data/test/high_school_physics_test.csv,143,D,A,['high school mathematics' 'anatomy']
144,data/test/high_school_physics_test.csv,144,C,D,['high school mathematics' 'anatomy']
145,data/test/high_school_physics_test.csv,145,B,C,['machine learning' 'college physics']
146,data/test/high_school_physics_test.csv,146,C,D,['conceptual physics' 'high school computer science']
147,data/test/high_school_physics_test.csv,147,C,D,['electrical engineering' 'college physics']
148,data/test/high_school_physics_test.csv,148,C,D,['college biology' 'anatomy']
149,data/test/high_school_physics_test.csv,149,B,D,['college physics' 'abstract algebra']
150,data/test/high_school_physics_test.csv,150,C,B,['computer security' 'machine learning']
