,task,item,choice,gt,meta_tasks
186,data/test/conceptual_physics_test.csv,186,B,A,['abstract algebra' 'elementary mathematics']
187,data/test/conceptual_physics_test.csv,187,B,B,['high school statistics' 'high school chemistry']
188,data/test/conceptual_physics_test.csv,188,A,C,['college chemistry' 'high school mathematics']
189,data/test/conceptual_physics_test.csv,189,A,A,['astronomy' 'high school mathematics']
190,data/test/conceptual_physics_test.csv,190,D,B,['high school computer science' 'electrical engineering']
191,data/test/conceptual_physics_test.csv,191,D,A,['high school biology' 'abstract algebra']
192,data/test/conceptual_physics_test.csv,192,D,A,['computer security' 'anatomy']
193,data/test/conceptual_physics_test.csv,193,D,D,['high school statistics' 'machine learning']
194,data/test/conceptual_physics_test.csv,194,D,D,['abstract algebra' 'high school statistics']
195,data/test/conceptual_physics_test.csv,195,B,B,['college physics' 'college biology']
196,data/test/conceptual_physics_test.csv,196,A,B,['computer security' 'elementary mathematics']
197,data/test/conceptual_physics_test.csv,197,D,D,['high school mathematics' 'machine learning']
198,data/test/conceptual_physics_test.csv,198,C,B,['college mathematics' 'high school biology']
199,data/test/conceptual_physics_test.csv,199,B,B,['college mathematics' 'astronomy']
200,data/test/conceptual_physics_test.csv,200,C,B,['astronomy' 'college mathematics']
201,data/test/conceptual_physics_test.csv,201,A,B,['machine learning' 'computer security']
202,data/test/conceptual_physics_test.csv,202,B,A,['anatomy' 'high school biology']
203,data/test/conceptual_physics_test.csv,203,A,B,['machine learning' 'college computer science']
204,data/test/conceptual_physics_test.csv,204,C,C,['high school computer science' 'high school physics']
205,data/test/conceptual_physics_test.csv,205,D,D,['high school mathematics' 'high school statistics']
206,data/test/conceptual_physics_test.csv,206,C,B,['college computer science' 'high school biology']
207,data/test/conceptual_physics_test.csv,207,B,B,['college physics' 'astronomy']
208,data/test/conceptual_physics_test.csv,208,B,B,['elementary mathematics' 'college computer science']
209,data/test/conceptual_physics_test.csv,209,B,C,['high school chemistry' 'abstract algebra']
210,data/test/conceptual_physics_test.csv,210,D,C,['machine learning' 'astronomy']
211,data/test/conceptual_physics_test.csv,211,D,C,['college computer science' 'high school mathematics']
212,data/test/conceptual_physics_test.csv,212,B,A,['college mathematics' 'machine learning']
213,data/test/conceptual_physics_test.csv,213,D,D,['computer security' 'college chemistry']
214,data/test/conceptual_physics_test.csv,214,C,C,['college chemistry' 'high school physics']
215,data/test/conceptual_physics_test.csv,215,C,D,['college mathematics' 'computer security']
216,data/test/conceptual_physics_test.csv,216,B,B,['high school mathematics' 'abstract algebra']
217,data/test/conceptual_physics_test.csv,217,B,C,['college chemistry' 'high school statistics']
218,data/test/conceptual_physics_test.csv,218,C,B,['computer security' 'high school statistics']
219,data/test/conceptual_physics_test.csv,219,B,D,['high school statistics' 'high school physics']
220,data/test/conceptual_physics_test.csv,220,A,B,['high school chemistry' 'elementary mathematics']
221,data/test/conceptual_physics_test.csv,221,D,D,['electrical engineering' 'high school chemistry']
222,data/test/conceptual_physics_test.csv,222,A,B,['anatomy' 'high school mathematics']
223,data/test/conceptual_physics_test.csv,223,C,C,['college computer science' 'high school statistics']
224,data/test/conceptual_physics_test.csv,224,D,D,['high school statistics' 'electrical engineering']
225,data/test/conceptual_physics_test.csv,225,A,B,['high school physics' 'abstract algebra']
226,data/test/conceptual_physics_test.csv,226,A,B,['college physics' 'high school physics']
227,data/test/conceptual_physics_test.csv,227,C,B,['high school physics' 'abstract algebra']
228,data/test/conceptual_physics_test.csv,228,B,B,['college chemistry' 'machine learning']
229,data/test/conceptual_physics_test.csv,229,B,A,['electrical engineering' 'elementary mathematics']
230,data/test/conceptual_physics_test.csv,230,B,B,['college chemistry' 'astronomy']
231,data/test/conceptual_physics_test.csv,231,D,C,['college biology' 'high school mathematics']
232,data/test/conceptual_physics_test.csv,232,C,B,['high school biology' 'anatomy']
233,data/test/conceptual_physics_test.csv,233,C,A,['high school physics' 'college computer science']
234,data/test/conceptual_physics_test.csv,234,A,D,['college physics' 'electrical engineering']
